# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1831671311
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-50.1738,0.979133,0.124626,4,15,0,51.6936,0.600764,0.407141,-0.384887,-0.64618,-0.502265,-1.69801,-8.45088,1.23149,3.38186,9.92605,-26.1373,5.04192
-44.582,0.981493,0.124626,4,23,0,53.4117,0.58428,-0.405252,-0.0232491,0.132063,2.05877,3.93208,-23.8617,-1.31813,4.25821,5.03541,7.35586,6.62582
-45.0443,0.999936,0.124626,5,31,0,46.4236,0.722079,-0.0759429,-0.112421,-0.347576,5.65652,-0.584797,3.54345,0.58964,4.83347,-4.75052,-4.72571,-5.90019
-45.1172,0.996339,0.124626,5,31,0,46.3607,-0.142844,-0.377839,-0.103737,0.14283,-3.90199,-0.603534,6.78907,1.01283,-6.12251,6.21987,0.0315646,7.02267
-44.7386,0.992094,0.124626,3,11,0,45.787,-0.0654103,-0.419137,-0.101075,0.0161726,-5.04481,-0.116552,-0.651658,0.869842,-4.82737,-7.57798,-0.95525,-6.81205
-43.9151,0.999788,0.124626,4,31,0,45.3128,0.229018,-0.533683,-0.0518488,0.163305,5.85394,0.574149,1.47781,0.74832,-1.02567,-4.97287,4.40515,-3.31516
-43.644,0.99997,0.124626,5,63,0,44.1688,0.145032,-0.0456141,-0.0809589,-0.259176,1.1523,1.39495,-2.74462,-0.48258,-1.89941,1.29998,-1.98235,0.735391
-45.8615,0.953641,0.124626,5,31,0,47.3882,0.220961,-1.12569,-0.336433,0.77289,2.40231,-0.983895,-0.08008,2.45185,-1.90425,-4.10771,-11.7077,-2.65843
-44.2907,0.911491,0.124626,4,15,0,46.7368,0.216518,-0.731788,-0.211926,0.374184,0.94583,2.59149,11.0001,0.134394,-1.45852,-4.3463,-6.14206,-3.36915
-45.1629,0.991263,0.124626,4,15,0,45.3801,0.27512,-0.96077,-0.297495,0.60171,-1.43374,-0.107058,-0.548604,-0.85699,-1.04555,-4.26145,-10.2429,-3.16777
-44.0146,0.992925,0.124626,5,31,0,45.8844,0.454603,-0.601212,-0.0931916,0.309098,-1.18177,2.70411,1.03281,-1.54331,2.25572,1.99631,3.13782,3.67241
-45.8813,0.794816,0.124626,4,23,0,50.88,-0.11504,-0.632518,0.0290162,0.302724,-9.65487,2.36539,5.14949,1.47908,-5.50499,-1.43422,12.3622,1.42007
-45.1674,0.958376,0.124626,5,31,0,48.5036,0.7434,-0.275102,-0.0217154,-0.171357,-0.502519,1.3993,-17.1669,-0.819171,4.90707,-6.50128,3.42145,-5.91011
-46.442,0.998989,0.124626,5,31,0,48.0117,-0.0300677,-0.728157,-0.327614,0.337592,-5.84472,-0.641361,-0.0152715,1.23062,-4.68329,-5.86107,-14.8257,-5.76279
-46.5764,0.991389,0.124626,5,31,0,49.2677,0.90786,-0.13795,0.0255678,-0.15285,1.60619,0.294733,16.3634,-0.19513,8.41826,6.98129,8.27586,7.82861
-44.3249,0.999053,0.124626,5,31,0,47.2403,0.490709,-0.586222,-0.0623366,0.167224,7.67651,-0.376403,8.22117,-0.915559,2.01599,-7.47845,3.78538,-5.83702
-46.2323,0.982677,0.124626,4,31,0,47.3781,0.494436,-1.3339,-0.293592,1.09122,-1.71099,-1.39659,-8.3906,-0.121959,2.26726,4.89381,-4.85508,7.77805
-44.9441,0.961797,0.124626,5,31,0,47.3105,0.126247,0.635167,-0.0570553,-0.89709,-1.31372,1.15817,3.42107,-3.19701,-1.84415,7.01515,-5.94758,3.87948
-45.4296,0.90503,0.124626,5,63,0,47.1448,0.371825,-1.26383,-0.150258,0.935814,-2.20034,2.25897,6.95835,0.830814,0.783191,-2.73567,4.7235,1.16039
-44.641,0.962431,0.124626,3,15,0,47.0881,0.274656,-0.875225,-0.215336,0.637511,-2.70008,2.59334,-6.42467,-1.6917,-0.37483,5.08602,-4.11136,6.81877
-44.6782,0.949459,0.124626,4,23,0,47.9629,0.313964,-0.835303,-0.145601,0.390719,2.29226,1.44106,14.7063,-1.82351,-0.449504,-10.9176,-0.469902,-9.04667
-44.7578,0.993829,0.124626,2,7,0,45.0213,0.314259,-0.815908,-0.142469,0.359012,-0.0639011,-1.15044,-1.3376,0.0497516,-0.48686,-11.7348,-0.509189,-9.93544
-44.7462,0.941659,0.124626,4,23,0,45.8571,0.403795,-0.0123283,-0.0657487,-0.485061,-0.297713,2.2954,3.59424,-0.170508,0.77019,-11.9004,-2.72695,-12.7913
-45.0907,0.998677,0.124626,4,27,0,46.0552,0.777107,-0.289445,-0.0391013,-0.0521863,-0.168443,2.10765,0.670545,0.841103,6.25845,1.27976,3.93168,1.98975
-45.7719,0.924796,0.124626,5,31,0,50.1236,0.0855822,0.849152,0.0175126,-1.27315,-5.19065,0.479184,-15.9653,-2.18185,-2.35483,-4.85237,-3.02896,-8.22879
-45.402,0.997816,0.124626,5,31,0,46.6459,0.274653,0.393601,0.188476,-0.744877,-2.98795,2.16778,1.21799,-0.471782,-0.52702,1.07652,15.3861,1.18675
-44.3155,0.986089,0.124626,5,31,0,46.1731,0.0496789,0.0496531,-0.136467,-0.40102,1.16203,-0.322211,-12.518,1.21903,-3.10623,-1.96557,-7.53401,-3.41348
-44.2075,0.862255,0.124626,4,19,0,46.6264,0.441416,0.165818,-0.088604,-0.404438,6.28585,1.22038,5.51907,1.54699,2.44104,8.14965,-3.84976,6.61282
-43.9383,0.988663,0.124626,5,31,0,44.9801,0.14948,-0.195801,-0.149432,-0.0618321,-2.57749,-0.233519,2.8694,1.94307,-1.86559,4.82829,-5.84845,4.29252
-43.9172,0.991355,0.124626,5,31,0,44.1929,0.332116,-0.392328,-0.0501862,0.143736,2.27608,0.576546,-0.74314,-0.369128,0.816696,5.73429,5.04241,7.05213
-46.0105,0.998232,0.124626,4,15,0,46.2596,0.437723,0.372933,-0.223529,-0.636446,-0.254883,0.73568,3.89952,-0.00817297,2.0948,6.87552,-16.3146,3.2337
-46.6397,0.936093,0.124626,5,31,0,49.0058,0.439466,0.90862,-0.0967387,-1.1373,-0.947504,1.58351,13.8308,0.38345,2.53141,10.6575,-11.1564,6.02569
-46.5466,0.947619,0.124626,5,31,0,48.6339,-0.0691834,-0.759768,0.0514945,0.473282,3.15581,-3.04023,-1.44311,0.0363702,-4.81496,2.36447,16.4567,6.07723
-45.6458,0.847693,0.124626,4,15,0,48.4676,-0.053245,-0.944286,-0.0721849,0.657857,-2.11547,-1.79573,12.355,-1.7707,-4.74299,0.692403,7.44698,4.03752
-44.3047,1,0.124626,5,31,0,46.4434,0.0342425,0.0898283,-0.12851,-0.380047,4.43581,2.05697,-0.490039,-1.85836,-3.33212,2.95,-7.00938,1.44432
-44.5862,0.869325,0.124626,5,47,0,46.0645,0.066422,-0.591799,-0.0796551,0.367702,-3.26864,2.36376,-1.64514,0.448548,-3.0563,6.71653,4.57746,8.66819
-45.2235,0.917867,0.124626,5,31,0,46.2961,0.589491,-0.520776,-0.0943368,0.011218,0.245357,-0.087691,10.3966,-0.38869,2.47208,-12.8349,0.0240966,-11.9916
-43.7569,0.775787,0.124626,4,19,0,48.2577,0.160186,0.00345753,-0.0654485,-0.377203,4.96928,2.0419,-1.1574,3.86616,-1.76721,-3.9941,-1.80654,-4.69905
-46.4524,0.974338,0.124626,5,31,0,47.944,0.287476,-1.20887,-0.0121719,0.847884,-1.84359,2.32519,5.51804,-0.628577,-0.0140385,-4.63742,14.2924,0.249455
-44.1874,0.998717,0.124626,5,31,0,47.1407,0.345039,0.203877,-0.121988,-0.568159,-0.00326258,-2.5708,5.71889,2.7246,0.753732,-1.93512,-7.97445,-4.08558
-44.4062,0.96675,0.124626,5,31,0,44.996,0.402406,-0.304319,0.0103779,0.065147,3.28141,0.308684,4.46554,-0.0393372,1.90974,7.42919,9.66677,9.02364
-44.772,0.999936,0.124626,5,31,0,45.9725,-0.0968257,0.095848,-0.0139664,-0.350824,-1.38219,0.43098,-7.76206,-1.65163,-5.3602,6.06101,3.24524,5.68766
-45.4228,0.814406,0.124626,5,31,0,47.4391,0.292332,0.368984,-0.0119012,-0.501564,-7.10585,-1.09849,0.420315,-0.218746,0.581054,17.9703,2.38655,16.5693
-45.917,0.877376,0.124626,1,1,0,46.2704,0.294437,0.390947,-0.0135439,-0.497324,-0.199395,0.797949,0.840184,1.09249,0.641727,20.4235,2.49369,18.9678
-45.8786,1,0.124626,2,7,0,46.0214,0.271055,0.18675,0.00931802,-0.752019,-0.809629,-0.225581,3.06366,-0.323545,-0.935963,-16.2933,0.251425,-17.2966
-44.3046,0.947767,0.124626,2,7,0,46.8579,0.237059,0.297198,0.0320089,-0.725748,-1.79611,2.8091,4.54313,2.02011,-0.906091,-6.87691,2.31649,-7.99767
-46.7259,0.875908,0.124626,5,31,0,47.6084,0.469595,-0.101667,0.164655,-0.451574,2.87898,0.358049,0.368324,1.72358,0.874648,-13.9712,12.7685,-12.5202
-46.2783,0.995761,0.124626,3,7,0,46.9635,0.428074,0.0251382,0.134499,-0.214742,1.96583,0.212902,7.41891,-0.238417,2.37496,13.9433,18.3298,15.5159
-45.6654,0.996883,0.124626,4,31,0,47.13,0.32552,-0.247114,0.0843025,0.0518688,-2.13987,0.483195,-8.90543,1.61568,0.91055,11.9424,16.6628,14.1776
-44.875,0.924825,0.124626,3,7,0,46.5322,0.286592,-0.46334,0.0550393,0.0304002,-0.760498,1.77247,-6.1825,1.89892,-0.458947,-8.55523,11.0182,-6.32405
-46.1756,0.882896,0.124626,4,27,0,47.3895,0.459788,-0.271754,0.074655,-0.293034,3.55878,1.27461,-2.22759,-1.48216,0.772127,-16.1375,8.05699,-14.8313
-45.587,0.927468,0.124626,5,31,0,48.3431,0.253914,0.901838,-0.0385071,-1.21491,2.42903,-2.17551,4.69073,-2.76845,0.00661862,3.86331,-7.40851,-0.290408
-44.1503,0.873409,0.124626,5,63,0,48.4307,0.191923,-0.266642,-0.115939,-0.167283,0.18377,1.91288,0.130563,-4.3507,-1.59858,-9.08121,-3.55206,-9.20294
-44.6851,0.999475,0.124626,5,31,0,44.9803,0.406544,0.375892,-0.00383851,-0.83217,-1.20603,0.0143955,-4.83331,0.315703,1.15691,-7.94782,-1.68352,-9.8438
-45.1718,0.953102,0.124626,5,31,0,46.2043,0.173393,0.299666,0.0580149,-0.795688,0.357443,1.33386,8.51377,-0.0235279,-1.89312,-11.718,3.52626,-12.656
-44.8613,0.947823,0.124626,2,3,0,45.9256,0.144002,0.480292,0.0530577,-0.694249,-0.747204,1.82699,-1.4853,1.45699,-1.78929,11.1669,5.84475,9.80832
-45.2322,0.898055,0.124626,5,31,0,49.2403,0.118456,-1.00104,-0.200591,0.782026,-7.03365,3.12714,-6.68452,0.302804,-2.53386,5.95876,-1.78265,8.45547
-44.8711,0.999328,0.124626,5,31,0,46.6146,0.58532,-0.779805,-0.203579,0.358951,-0.50659,-1.59478,-6.87001,2.06133,2.77968,-7.20671,-4.36917,-6.18844
-44.5835,0.99514,0.124626,4,31,0,46.0853,0.483718,-0.378093,-0.2092,0.14968,3.58794,-1.40819,-1.17946,1.8715,2.68403,7.88047,-8.04697,7.48174
-44.5747,0.988344,0.124626,5,31,0,45.7431,0.690542,-0.319027,-0.0863632,0.0102572,1.38659,-0.700684,8.27604,-1.35696,5.33671,2.82954,0.913178,3.25241
-45.2383,0.940858,0.124626,5,63,0,46.2128,0.137492,-0.963703,-0.23454,0.546321,4.80625,0.900338,0.494999,0.187324,-2.71681,-9.46356,-5.98959,-7.77236
-45.2823,0.952079,0.124626,5,31,0,47.4142,0.752728,-0.232123,-0.0163654,-0.226007,0.450044,-0.733871,1.33617,3.24899,4.91679,-7.0969,3.18436,-6.66699
-47.7584,0.94503,0.124626,5,31,0,48.3883,-0.089363,-0.982268,-0.0167475,0.813175,-0.613984,0.224791,7.24356,-0.733338,-5.21281,11.7035,15.0625,16.0544
-44.8825,1,0.124626,3,9,0,48.5472,0.101655,-0.684186,-0.118108,0.494757,-5.45955,-2.92213,10.0008,0.587025,-2.5501,9.4676,2.61533,11.5006
-45.3155,0.967892,0.124626,5,31,0,45.7688,0.500522,0.43552,-0.0546267,-0.615766,-2.63895,-0.00553539,3.69763,-0.63208,3.52029,13.9863,-2.75532,11.7551
-44.6284,0.988885,0.124626,4,15,0,46.0971,0.657884,0.219035,-0.0111918,-0.552205,-1.38053,0.691145,3.35782,2.51629,4.92315,2.17938,0.700446,0.969861
-44.4665,0.983765,0.124626,4,15,0,45.4421,0.511456,0.229602,-0.116398,-0.513588,4.34963,0.441738,-0.531368,-1.18951,3.1866,4.88778,-7.09261,2.71154
-43.8586,0.984265,0.124626,4,15,0,44.8904,0.386886,0.158295,-0.0934196,-0.472245,3.97055,-0.235,-3.91926,-1.29192,1.43566,1.82949,-5.02605,0.16815
-45.3874,0.969906,0.124626,4,15,0,45.7035,0.664206,0.233638,-0.133284,-0.63761,-1.30769,0.0758121,-3.45312,-0.85786,4.41129,-2.9749,-8.99467,-5.55743
-45.1401,0.988145,0.124626,5,31,0,46.5893,0.467764,0.254556,0.154306,-0.661781,5.45718,-0.31935,-3.34996,-1.19488,1.81936,-3.17747,12.1206,-2.95006
-44.2404,0.937462,0.124626,4,31,0,47.713,0.434294,-0.512612,-0.144522,0.290534,-1.70058,-0.786333,-15.3703,2.27249,2.19688,7.84755,-1.32741,8.73672
-44.2699,0.998784,0.124626,5,31,0,45.5292,0.572339,-0.360648,-0.0471078,0.0775241,-2.25166,-1.70379,-7.45573,0.18599,4.01045,4.1068,4.70505,5.21477
-44.1607,0.784522,0.124626,2,3,0,46.0525,0.549659,-0.36716,-0.0369491,-0.0266028,1.61616,1.69417,-0.34813,2.5798,2.98422,-4.63962,3.87088,-3.64527
-44.0808,0.984815,0.124626,5,31,0,44.8679,0.13448,0.13791,-0.0139078,-0.545807,-3.56406,0.64442,-2.53195,-1.02589,-2.1367,-6.19672,0.696028,-7.00619
-43.7146,0.875201,0.124626,5,35,0,46.0699,0.453799,-0.352853,-0.093558,0.0541988,1.22755,-1.76589,-10.3771,-1.90053,2.24758,2.01867,0.380664,2.57634
-43.6623,0.998744,0.124626,5,31,0,44.165,0.3849,-0.468711,-0.112979,0.121113,-2.8845,-0.777073,-2.6488,0.39365,1.03428,-2.51705,-0.6415,-1.73212
-43.6623,0.846792,0.124626,1,3,0,44.4654,0.3849,-0.468711,-0.112979,0.121113,0.209699,1.39276,-0.632517,1.51687,1.03428,-2.51705,-0.6415,-1.73212
-45.1821,0.906427,0.124626,4,15,0,45.5509,0.647927,-0.20272,-0.0250377,-0.297034,-1.60346,0.76335,-0.814944,-0.927286,3.35641,-10.848,1.68946,-10.6848
-46.1703,0.991117,0.124626,5,31,0,48.3484,0.643904,-0.757974,0.0290282,0.290904,1.62495,3.20776,-1.04182,-0.929989,3.57973,-9.36458,11.5616,-6.19088
-44.9913,0.990799,0.124626,4,31,0,48.8873,0.477771,-0.568981,-0.284269,0.203015,3.94294,-1.64332,17.0723,-0.465288,1.67773,-2.7452,-12.3805,-3.27716
-44.0024,0.998947,0.124626,5,47,0,45.8498,0.120727,0.273243,-0.0598609,-0.572466,3.18169,2.04395,-6.50313,-1.27213,-2.10019,2.7326,-3.18704,1.04342
-45.1337,0.8858,0.124626,4,15,0,46.3184,-0.100423,0.491306,-0.0212303,-0.832562,-2.64547,1.87448,3.66827,0.906032,-5.02926,0.19896,-1.83711,-1.92821
-44.6115,0.993389,0.124626,3,15,0,45.4878,-0.0219383,0.423556,0.00462709,-0.745856,3.79626,-0.360185,3.60981,1.07131,-4.10484,1.39116,0.849731,-0.27336
-44.7596,0.98619,0.124626,5,31,0,46.1841,0.639899,0.0847898,-0.11808,-0.472693,-0.599799,0.626627,11.5358,-0.552894,4.18868,-2.47949,-6.5076,-4.27377
-45.1759,0.991689,0.124626,4,31,0,47.8555,0.551652,-1.02172,-0.180071,0.759268,3.28858,2.6488,1.85297,-2.2498,3.45379,3.99411,1.12808,6.66772
-47.0351,0.927937,0.124626,5,31,0,48.9629,-0.24986,-0.54614,-0.289259,0.194099,-4.19517,2.38033,5.10645,0.148013,-7.26108,-2.64796,-13.7473,-2.76673
-48.2261,0.865961,0.124626,4,31,0,50.8113,-0.317761,-0.463766,-0.222844,0.33952,-2.79852,-0.798301,15.0697,-0.162084,-8.8044,15.5906,-8.15196,15.8191
-44.4482,0.888291,0.124626,5,31,0,50.1395,0.669388,-0.0754629,-0.0309621,-0.278679,7.40863,-0.865846,-5.67475,-4.16906,4.84602,-0.0771023,1.94389,-0.244943
-45.4462,0.992148,0.124626,4,15,0,45.7724,0.805503,0.0856939,-0.09342,-0.413864,-1.19098,-0.415518,4.5015,0.508096,6.66559,3.0654,-3.83152,1.58485
-45.5754,0.987611,0.124626,3,7,0,45.7933,0.814093,0.0478902,-0.0808958,-0.472983,-1.80194,0.137579,2.26051,0.51591,5.96072,-3.74041,-3.68744,-5.14283
-45.9249,0.88471,0.124626,2,7,0,47.2607,0.892691,0.0289236,-0.0694464,-0.424877,-1.88303,-1.3687,-2.1964,-2.07211,7.14763,-1.01417,-2.24428,-2.17803
-45.5632,0.991134,0.124626,5,31,0,48.2229,0.359663,0.223473,-0.238969,-0.530786,-8.27842,-1.01428,1.86601,0.301568,0.954778,3.15299,-16.4324,-0.0476442
-46.3242,0.996835,0.124626,4,31,0,47.0897,0.232093,0.456054,-0.234778,-0.788242,2.41059,-0.467748,-7.29651,-0.198026,-0.471493,1.97075,-18.0613,-2.01057
-45.9818,0.999325,0.124626,3,7,0,46.672,0.242603,0.41382,-0.224031,-0.752108,1.218,-0.992359,5.53885,0.916412,-0.367599,1.27593,-16.9927,-2.47371
-45.1071,0.999183,0.124626,4,23,0,46.3047,0.135722,-0.0947414,0.129668,-0.272507,-0.60808,1.29491,-8.83234,-0.802767,-2.28718,-2.36306,15.0803,-0.810079
-43.8615,0.986037,0.124626,5,31,0,46.009,0.348562,-0.0790166,0.0180302,-0.201754,2.47221,0.25356,-13.7205,-0.754246,0.991177,4.19176,7.13157,4.77063
-45.5662,0.992124,0.124626,4,15,0,46.3769,0.813468,-0.0991748,0.0206359,-0.330605,-4.10068,0.184654,3.30536,0.746313,5.94953,-4.03237,4.89262,-3.74849
-45.5686,0.853761,0.124626,2,3,0,47.0302,0.801746,-0.0946799,0.00280593,-0.19554,-1.87604,-2.15732,-3.83654,-1.3209,7.06799,6.04257,5.98107,6.46092
-44.9084,0.977541,0.124626,5,31,0,46.733,0.460705,-0.105939,0.064136,-0.127127,-7.13967,0.347184,-0.470784,0.0886727,2.76886,9.13423,12.4024,10.4337
-43.6226,1,0.124626,4,15,0,45.3097,0.265439,-0.255664,-0.0197433,-0.0822038,2.35413,-1.50355,9.90973,-0.81648,-0.384996,-1.4977,4.77282,-0.646753
-44.0575,0.995927,0.124626,4,31,0,44.4301,0.058872,-0.387619,-0.152406,0.0958423,-1.21433,-0.459105,-5.4079,-0.0020507,-3.23339,1.32268,-4.5532,1.56672
-44.4141,0.987704,0.124626,5,63,0,45.4697,0.142396,0.0936424,0.0871708,-0.472575,-2.86547,-1.48907,-4.53369,0.907386,-2.17549,-3.49077,9.54777,-3.14813
-44.7986,0.962656,0.124626,5,63,0,45.289,0.571207,0.0239839,-0.146473,-0.445205,-0.238592,1.54664,0.908183,-0.437524,3.11316,-5.31704,-8.16802,-7.13318
-45.3731,0.866715,0.124626,5,31,0,47.1312,-0.0415724,-0.189099,0.00671023,0.00379962,-1.42004,-2.44041,6.88011,-0.813639,-4.6379,11.7105,9.09135,12.8806
-44.2457,0.999716,0.124626,2,7,0,45.6471,-0.0187105,-0.221557,-0.023564,-0.123494,-1.84378,0.806435,7.01722,1.90042,-4.23608,-2.46941,4.06516,-1.76307
-46.0299,0.683171,0.124626,4,23,0,49.1503,0.471753,0.00186325,-0.226226,-0.490575,-6.30322,-2.25857,4.44206,-1.74916,1.60102,-9.59852,-13.1564,-11.9735
-46.8108,0.997383,0.124626,5,31,0,47.8726,0.559227,-0.899767,0.0595986,0.583338,2.93456,-1.35019,2.16698,-1.4031,3.72774,1.30836,18.4017,5.82146
-47.2021,0.957077,0.124626,5,31,0,48.1229,0.623905,-0.826322,0.0730287,0.536874,-3.10077,-0.0975814,-0.343518,1.74432,4.71351,4.0587,19.3268,8.47045
-47.3703,0.928474,0.124626,5,31,0,51.3551,0.869439,-0.0847725,0.129672,-0.45099,-0.339801,-2.05371,5.54002,3.90662,5.41645,-9.59487,10.2888,-8.49786
-43.9694,0.947844,0.124626,4,27,0,49.4649,0.397919,-0.596655,-0.0754088,0.305133,-7.46271,-1.80367,-16.2161,-1.44273,1.51646,1.82848,4.47857,3.6803
-43.7531,0.679374,0.124626,3,11,0,47.0288,0.321045,-0.489014,-0.0687743,0.117408,-3.11999,-1.327,-0.0115665,-3.70126,0.15255,-4.6781,2.70539,-3.39124
-45.1846,0.936306,0.124626,4,31,0,46.3522,0.250727,-1.12105,-0.1886,0.881076,-0.645703,-1.92948,-6.88337,-0.175188,-0.662854,4.24735,0.658316,7.34084
-45.6601,0.770324,0.124626,5,35,0,48.985,0.405813,0.430152,0.19945,-0.764364,-3.68655,-2.07602,10.1269,-2.35903,1.30434,3.29652,16.0388,3.40103
-47.3762,0.967036,0.124626,5,31,0,49.0095,0.531736,-1.21264,-0.423183,0.786261,4.80266,1.6719,3.34693,-1.00682,1.12564,-6.88361,-15.5248,-6.13042
-46.7033,0.952748,0.124626,5,31,0,50.4007,0.223164,1.20218,0.171791,-1.50665,7.03249,2.71892,-7.76521,0.00318209,-0.881461,6.57089,7.13945,3.11075
-48.1261,0.996885,0.124626,5,31,0,49.9408,-0.268655,1.01592,-0.027899,-1.43728,3.31104,1.49972,7.68427,-1.52475,-6.37969,-2.99699,-6.03006,-7.01209
-47.9281,0.897934,0.124626,2,7,0,50.6242,-0.199563,1.00207,0.0160463,-1.18499,4.77464,-1.71487,9.49947,1.58446,-6.71484,15.6844,-1.34276,11.9193
-47.303,0.880065,0.124626,2,3,0,49.2346,-0.135232,0.796002,0.0326516,-1.30324,3.52512,-2.49338,2.43935,-1.21747,-4.95865,-10.6813,-0.932936,-13.5015
-45.3355,0.998991,0.124626,5,31,0,48.1419,0.456702,0.700374,0.079893,-0.938016,6.96136,-2.40786,0.696812,0.287412,2.73571,10.6322,5.07067,8.49086
-46.6093,0.557483,0.124626,2,3,0,49.0922,0.43293,0.428158,0.0703082,-1.01582,0.978229,-1.52357,1.52967,-3.23941,0.618592,-15.987,1.40306,-17.5622
-45.2013,0.995291,0.124626,5,31,0,47.5672,0.655967,0.250308,-0.0493658,-0.704213,-2.06502,0.472913,-1.03047,3.37296,4.02628,-6.51566,-3.89498,-8.45156
-45.5601,0.986612,0.124626,5,31,0,47.149,-0.00969071,0.0877372,-0.207959,-0.485168,-1.54183,2.54338,4.81814,-0.652069,-3.69301,-4.48818,-12.9976,-6.61886
-47.4525,0.986638,0.124626,4,15,0,49.1717,-0.374132,0.435263,-0.103794,-0.684597,1.50917,-0.798707,12.568,0.0336548,-8.95076,8.50409,-6.80998,6.11395
-46.5978,0.82351,0.124626,5,31,0,49.8595,-0.201993,0.70613,-0.0618382,-1.09192,6.00195,-1.74634,5.61733,-2.42769,-5.88519,-1.88629,-6.58709,-5.08264
-44.0194,0.976137,0.124626,4,19,0,48.1948,0.254032,0.00554906,0.0401707,-0.409025,-7.85506,1.62417,-4.41406,-2.63577,-0.733455,-5.70163,6.00747,-5.49873
-44.7241,0.991139,0.124626,4,15,0,45.0124,0.384437,0.121155,0.10835,-0.396113,-1.31337,0.0102376,3.71914,0.704043,1.463,6.20226,12.9927,6.86184
-44.6526,0.994404,0.124626,4,31,0,46.6205,0.390311,0.615167,0.0367591,-0.882561,0.250917,-2.46078,7.26908,1.32351,1.73521,7.28648,1.74079,5.02672
-43.9708,0.998478,0.124626,5,31,0,45.3132,0.448767,0.0779956,-0.0214418,-0.485101,-2.40257,-1.28091,0.574974,2.09035,1.78127,-5.13826,0.335641,-5.91102
-46.5624,0.869313,0.124626,4,15,0,47.3322,0.288871,-0.209349,0.149345,-0.332278,-2.85031,-1.20184,4.40292,-0.387154,-0.993141,-14.5557,13.1251,-12.8112
-44.0542,0.983102,0.124626,4,31,0,47.4313,0.448649,-0.35249,-0.00775402,-0.0429311,2.1671,1.54943,-14.1191,2.11059,1.73063,-5.26388,5.86639,-4.02085
-47.0516,0.767211,0.124626,4,27,0,48.5639,0.45254,-0.0818628,0.0923835,-0.538656,0.439355,-2.09265,-5.51153,1.45066,0.34223,-19.0582,6.59354,-18.4718
-43.6616,0.985736,0.124626,3,11,0,47.4589,0.305953,0.00259803,0.00826768,-0.308628,-3.68114,-2.77557,-9.72309,-2.26926,0.316944,2.02958,5.00384,2.10002
-44.9125,0.942807,0.124626,5,31,0,45.4121,0.67497,-0.214741,-0.057415,-0.0259894,0.602509,0.112171,7.08507,0.0843218,5.66075,8.44876,3.09451,8.88535
-46.8612,0.979543,0.124626,5,31,0,47.6875,0.256184,-1.39578,-0.337453,0.951395,-4.19959,-0.0953711,1.76059,0.952505,-1.90195,-11.2595,-8.987,-8.82111
-49.5623,0.974805,0.124626,4,31,0,51.7453,0.586137,-1.98958,-0.230283,1.49115,-5.70661,0.660989,-7.05386,-1.57878,1.94094,-14.7062,5.19735,-9.00429
-55.9137,0.788807,0.124626,3,11,0,57.7546,0.748618,-2.20778,-0.153689,2.12154,-3.51787,0.105585,-4.68211,-2.50269,6.69367,16.1771,17.2301,24.5097
-50.4695,1,0.124626,4,15,0,57.7127,0.511245,-1.97745,-0.157167,1.4245,7.32586,-5.08177,3.15877,1.55543,1.158,-18.4707,8.6407,-12.3756
-48.3845,0.993001,0.124626,4,15,0,50.9358,0.309369,-1.66838,-0.190768,1.133,-4.14385,2.0225,-5.21645,-2.20456,-1.09477,-18.4359,3.06546,-13.8371
-49.0329,0.995115,0.124626,4,15,0,50.7093,0.187922,-1.29652,-0.452619,0.788996,-1.32325,-2.76036,-4.4645,0.209952,-3.02673,-13.2165,-16.8681,-12.0876
-45.6937,0.997049,0.124626,4,15,0,49.2102,0.0633106,-1.08477,-0.280889,0.726259,0.0238419,2.31591,15.6931,0.890375,-3.71516,-5.31102,-8.42487,-3.44737
-46.1464,0.814901,0.124626,5,31,0,49.3099,0.240607,0.240361,0.022981,-0.815372,-3.36629,-2.09913,-11.5175,1.87574,-1.28209,-16.8216,0.693514,-17.9087
-44.2973,0.994394,0.124626,5,63,0,47.2248,0.0818025,0.208636,-0.0888947,-0.589052,2.99155,2.92449,8.60786,1.27894,-2.62533,-3.81147,-5.3946,-5.51965
-43.9843,0.970388,0.124626,5,31,0,45.9302,0.366446,0.33119,0.0394086,-0.66704,-4.18446,-0.856266,9.83945,-1.16975,1.08265,0.866287,3.69774,-0.247366
-44.3565,0.943358,0.124626,5,31,0,44.6635,0.398518,0.328095,0.0475652,-0.579647,1.60578,-1.05481,0.990789,0.0160541,1.84554,8.05558,5.9288,7.19692
