# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1861130243
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study2_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-43.9068,0.966848,0.511291,3,7,0,44.1199,0.271691,-0.141053,-0.107407,1.24997,-5.13587,1.21585,0.154178,15.4356,-1.23849
-43.7645,0.996381,0.511291,3,7,0,45.0127,0.134994,-0.323778,-0.246412,-0.104742,14.734,-0.895077,-2.26484,-0.31619,-12.5809
-43.2028,0.980602,0.511291,3,7,0,44.8558,0.0820869,-0.397322,-0.0648282,-0.753333,3.32569,-16.4813,-2.95686,-7.08256,1.69602
-44.04,0.972537,0.511291,2,7,0,44.1726,-0.126332,-0.380194,-0.0438876,-0.303204,4.75092,0.180892,-5.64139,-5.61383,3.38839
-43.7938,0.995129,0.511291,2,3,0,44.305,-0.102862,-0.350542,-0.0398553,-3.30403,-4.60736,1.67929,-5.37941,-3.2291,3.8203
-47.1995,0.893335,0.511291,3,7,0,47.7712,-0.482871,-0.403978,-0.178939,0.677687,1.74801,9.65127,-9.89399,-5.78347,-6.48782
-46.799,0.996946,0.511291,3,7,0,49.432,1.11324,-0.432708,-0.0597518,6.0951,14.3524,5.62701,9.17178,-1.85051,3.20321
-43.1468,1,0.511291,3,7,0,46.8738,0.0539864,-0.273169,-0.142983,10.1839,-5.46895,1.26451,-3.2448,3.18548,-4.72485
-43.0796,0.992086,0.511291,2,7,0,43.6796,0.546873,-0.295284,-0.0662113,3.41398,-3.93029,4.42086,3.57384,3.02411,2.20482
-43.3004,0.897039,0.511291,3,7,0,46.7984,0.0728825,-0.408531,-0.0766865,-2.61087,-0.780499,-23.752,-3.08745,-7.97206,0.774412
-42.6499,0.938774,0.511291,2,7,0,45.698,0.212098,-0.284411,-0.0841719,4.23939,20.5692,-1.35466,-1.00954,2.44758,0.34595
-42.6564,0.996569,0.511291,3,7,0,42.7756,0.180691,-0.308721,-0.0916771,0.512764,4.22413,1.18228,-1.50764,0.285502,-0.34145
-42.5975,0.976458,0.511291,3,7,0,43.549,0.351183,-0.310788,-0.0849912,5.17101,-1.15058,2.25999,0.822627,0.667346,0.35992
-45.0455,0.877491,0.511291,2,7,0,46.3006,0.288719,-0.507247,0.0844792,0.700264,11.3068,-9.3567,-0.74221,-13.5205,11.9552
-43.0731,0.999136,0.511291,3,7,0,45.4978,0.402259,-0.373245,-0.180007,-0.748681,-14.4593,14.4568,1.06691,-3.89724,-6.87199
-42.8075,0.978816,0.511291,3,7,0,44.2702,0.383941,-0.335489,-0.0244459,-3.20269,13.1007,4.72642,1.20527,-1.0169,5.28772
-44.6199,0.909631,0.511291,2,3,0,44.8375,0.305086,-0.323318,0.132849,-1.38527,0.597957,5.09154,0.184249,1.43681,18.5461
-43.4798,0.929912,0.511291,2,7,0,47.5977,0.605727,-0.3798,-0.165443,-2.79135,3.4977,25.5755,3.56433,-3.24391,-5.36022
-44.4469,0.953698,0.511291,2,3,0,44.7833,0.706701,-0.395849,-0.232449,-2.70562,1.55512,3.53458,4.46197,-3.32409,-9.72023
-44.4738,0.997062,0.511291,3,7,0,44.8784,-0.0994477,-0.253073,0.0383286,1.53122,6.07122,4.42784,-5.46066,5.79868,11.3252
-44.2174,0.996077,0.511291,3,7,0,44.9545,-0.140462,-0.265635,-0.00852911,2.65358,-3.732,-8.48899,-6.03889,4.30333,7.00634
-43.0607,0.995489,0.511291,2,3,0,44.531,0.0296971,-0.324471,-0.103496,5.74161,-3.93776,-6.6307,-3.59732,-1.23696,-1.37898
-43.3843,0.973725,0.511291,3,7,0,44.1866,0.249248,-0.199858,-0.163747,-4.12212,3.80917,-4.88915,-0.376201,9.91703,-6.40138
-43.0009,0.949835,0.511291,2,5,0,45.088,0.301848,-0.39466,-0.0199213,-0.834088,15.5084,-10.8928,-0.136374,-6.12651,5.28044
-43.8004,0.967182,0.511291,3,7,0,44.6042,0.0374334,-0.237149,-0.201722,-4.44518,-2.80574,-3.78849,-3.47792,6.46667,-9.72558
-43.9309,0.990458,0.511291,3,7,0,45.2244,0.635476,-0.463394,-0.110835,-1.75368,-0.329981,-14.3337,3.35787,-9.22569,-1.20735
-46.6858,0.872165,0.511291,2,7,0,50.1895,0.96145,-0.573824,-0.118544,7.87145,-15.517,-1.02441,5.67503,-13.066,-1.09428
-44.0773,0.988349,0.511291,3,7,0,48.1558,0.0664776,-0.470946,-0.14562,8.15495,-17.719,-1.0496,-3.23804,-12.3663,-4.03133
-44.7282,0.967713,0.511291,3,7,0,46.4746,0.824644,-0.380949,-0.00293741,0.0825203,17.4428,-0.813581,6.50918,-1.14871,7.0609
-45.1508,0.989514,0.511291,3,7,0,46.9579,-0.249016,-0.260879,-0.192394,2.69418,13.6794,-9.18089,-7.44333,4.68582,-8.67863
-44.6873,0.997659,0.511291,3,7,0,47.4218,0.821184,-0.382236,-0.00582416,2.38502,19.2372,-8.53035,6.45179,-1.29741,6.83452
-45.5759,0.990789,0.511291,3,7,0,46.1148,0.777685,-0.453377,0.0833,3.63212,3.62642,-1.47153,5.26879,-6.14505,12.7015
-42.8381,0.989577,0.511291,3,7,0,46.6832,0.12136,-0.35138,-0.0895314,-5.09153,12.8838,-18.6373,-2.38971,-3.37355,-0.213279
-43.2221,0.985478,0.511291,3,7,0,43.5422,0.141911,-0.323712,0.0211908,1.45867,3.09946,5.7677,-2.03579,-0.507819,9.11615
-44.4079,0.956592,0.511291,3,7,0,45.0609,0.123113,-0.168516,-0.220582,-3.2772,5.47538,4.44111,-2.2303,12.5758,-11.4248
-44.7173,0.997886,0.511291,3,7,0,45.3397,0.357812,-0.528213,0.0223904,-3.54403,-2.36532,-5.27538,-0.101114,-15.2867,7.49782
-44.4804,0.973391,0.511291,3,7,0,46.8581,0.0713783,-0.267643,-0.277254,0.922837,-17.4667,10.199,-3.06326,4.41034,-15.4552
-43.9075,0.998424,0.511291,3,7,0,45.3187,0.701681,-0.419495,-0.057832,1.74488,-3.10952,14.7146,4.59428,-5.44626,2.67942
-43.3,0.999151,0.511291,3,7,0,44.4517,0.553155,-0.295274,-0.168843,-4.93535,6.52289,-3.60395,3.43498,2.99254,-5.99797
-43.2888,1,0.511291,3,7,0,43.6717,0.476663,-0.311533,-0.201775,-2.76686,-3.13537,-3.35043,2.26613,1.40372,-8.68502
-42.8079,0.999091,0.511291,2,3,0,43.4173,0.477478,-0.325274,-0.107302,2.16115,1.45858,-8.69877,2.40807,0.0790296,-1.28621
-42.6199,0.990373,0.511291,1,3,0,43.053,0.367854,-0.335265,-0.0936358,-3.37249,-1.37666,2.4017,0.92878,-1.28867,-0.351798
-44.3751,0.932369,0.511291,2,7,0,44.4064,0.473149,-0.388363,0.102136,-0.5788,-0.548197,1.77013,2.10083,-3.50738,14.9631
-43.4031,0.999292,0.511291,3,7,0,44.7272,0.0405305,-0.338147,-0.182237,0.915675,-7.2675,13.1061,-3.47168,-2.0749,-7.62481
-43.2,0.998745,0.511291,3,7,0,44.037,0.245211,-0.416256,-0.016921,3.56822,1.41794,8.21479,-0.932643,-8.00493,5.3723
-44.2367,0.971177,0.511291,3,7,0,44.7512,0.506643,-0.370107,0.0907037,2.83295,5.9079,2.63712,2.64454,-2.0234,14.3037
-44.0783,1,0.511291,3,7,0,45.4514,0.462252,-0.486984,-0.185601,-2.29588,7.17153,-12.466,1.14365,-11.7615,-6.36493
-43.226,0.998181,0.511291,2,7,0,44.2052,0.352917,-0.395367,-0.191163,1.84602,-11.7789,-3.43281,0.340026,-5.72667,-7.61729
-43.3034,0.980166,0.511291,3,7,0,44.3779,0.151793,-0.290498,-0.205734,-0.303652,-5.14955,-12.612,-1.9584,2.08217,-9.70592
-44.7686,0.938765,0.511291,3,7,0,45.4734,-0.206921,-0.39273,-0.165155,-2.18712,-6.49604,7.19886,-6.58124,-6.21825,-5.89246
-45.927,0.969087,0.511291,3,7,0,46.9492,0.76972,-0.146655,-0.0352437,0.709684,-13.0536,2.24548,7.50286,16.9552,5.94526
-43.7231,1,0.511291,2,3,0,45.8748,0.629216,-0.23919,-0.0784993,5.15379,13.7712,5.21576,5.00655,8.15321,1.54576
-44.9044,0.961161,0.511291,3,7,0,46.2439,0.255847,-0.100848,-0.0152976,-5.41994,-7.37145,-2.03065,0.0472402,19.8168,7.687
-45.5813,0.982844,0.511291,3,7,0,47.5117,-0.0225524,-0.0867117,-0.0497184,-6.84743,-2.89614,-6.94749,-4.35865,20.7714,4.40024
-45.9974,0.971311,0.511291,3,7,0,48.2473,0.832828,-0.538378,0.0204067,2.28643,-17.3876,-7.66666,4.93104,-11.9486,7.63777
-45.8018,0.875436,0.511291,3,7,0,50.692,0.0845839,-0.579378,-0.158202,-10.045,6.24954,-14.504,-3.16185,-19.3898,-4.01211
-46.3101,0.995071,0.511291,3,7,0,47.4699,0.407124,-0.0918274,0.0716388,-2.13314,-6.80276,11.3077,2.37625,21.6927,16.0067
-44.7634,1,0.511291,2,3,0,46.4649,0.433626,-0.136144,0.0138097,-0.0626603,11.9287,12.3828,2.71963,17.0593,10.1723
-43.9677,0.999736,0.511291,3,7,0,46.008,-0.07043,-0.205854,-0.112354,-2.45672,-15.288,-9.25755,-5.04546,9.17228,-2.06273
-45.2965,0.949159,0.511291,3,7,0,46.5382,-0.167847,-0.189684,-0.209311,-4.7388,8.9373,-1.6796,-6.40902,10.7356,-10.4051
-43.0397,1,0.511291,3,7,0,45.522,0.357524,-0.422883,-0.0744886,6.71279,-7.26995,10.5115,0.39265,-8.19708,1.07177
-43.0056,0.985783,0.511291,3,7,0,43.9681,0.342781,-0.261044,-0.00989562,2.16266,-4.44773,10.9191,0.964538,5.24125,6.98218
-42.7752,0.992182,0.511291,3,7,0,43.3973,0.239619,-0.299513,-0.0236076,2.78928,6.94127,3.7229,-0.629584,1.45614,5.48968
-42.8904,0.993814,0.511291,3,7,0,43.0755,0.243023,-0.391512,-0.126238,1.34936,1.65869,-4.30428,-0.93702,-6.2075,-2.94455
-44.3236,0.931841,0.511291,2,3,0,44.5398,-0.108476,-0.381119,-0.194862,-0.230237,-5.77568,-2.00853,-5.35902,-5.3022,-8.24146
-42.92,0.9967,0.511291,3,7,0,44.7504,0.211529,-0.245744,-0.0390174,-6.44649,-3.53202,-7.64513,-0.899254,6.02276,4.43674
-43.6608,0.869371,0.511291,2,7,0,46.5449,0.567421,-0.222156,-0.0504354,9.08032,1.62549,-2.9265,4.29312,9.39731,3.89228
-48.959,0.787025,0.511291,2,7,0,49.2399,0.849442,-0.133858,0.131189,0.0664076,1.92405,-6.70135,8.46467,19.7353,19.809
-49.7893,0.868235,0.511291,3,7,0,57.039,1.02958,-0.650084,-0.343415,-4.25789,-25.1387,-22.8206,5.1528,-15.1189,-12.9893
-49.6632,0.997321,0.511291,3,7,0,50.7027,0.91725,-0.683074,-0.329875,-3.76639,6.26149,7.55372,3.8654,-18.1627,-11.9683
-46.1072,1,0.511291,3,7,0,49.9736,0.0483142,-0.145952,0.109706,-5.67055,21.031,6.35977,-3.25312,16.5978,19.2566
-45.4156,1,0.511291,3,7,0,48.8424,0.223758,-0.409884,-0.346794,-7.43008,16.3864,0.468616,-1.44813,-5.23926,-18.296
-43.8274,1,0.511291,3,7,0,46.2561,0.714669,-0.300147,-0.0755845,-0.612635,3.99329,20.0522,5.73753,3.75316,1.72796
-43.856,0.998748,0.511291,3,7,0,44.9869,0.499,-0.288492,0.0577099,-5.16847,-1.30323,5.99331,3.03569,4.21076,12.5851
-44.9241,0.969353,0.511291,3,7,0,45.2898,0.224767,-0.366965,-0.328817,2.27619,2.17131,5.28572,-1.32433,-2.44675,-17.7856
-44.6339,0.996581,0.511291,3,7,0,46.7182,0.69812,-0.191379,-0.136395,-1.34591,-3.27949,-18.4165,6.04703,12.3397,-2.87606
-44.4313,1,0.511291,2,3,0,44.7263,0.650464,-0.187796,-0.144213,-2.74038,-2.55406,-0.382744,5.38837,12.3836,-3.67556
-43.9573,0.983237,0.511291,2,7,0,45.6473,0.19567,-0.486368,-0.147426,4.67379,12.2909,-3.67181,-1.79937,-13.1944,-4.01507
-43.9217,1,0.511291,3,7,0,44.3711,0.17759,-0.46159,-0.189413,0.0157739,-7.0856,5.29145,-1.96084,-11.1656,-7.08396
-42.9639,0.999811,0.511291,3,7,0,44.0644,0.389101,-0.384867,-0.155024,-2.16831,-10.7286,-6.96653,0.885446,-4.98349,-4.97529
-44.2993,0.835059,0.511291,2,7,0,49.6085,0.314286,-0.222283,-0.26891,-2.20502,25.6069,-15.494,0.256038,8.4345,-14.7505
-44.025,0.99762,0.511291,3,7,0,45.1076,0.365702,-0.4481,0.0551401,-0.928442,3.95961,12.909,0.427916,-9.27574,10.5903
-44.1367,0.997747,0.511291,3,7,0,45.6,0.174612,-0.186655,-0.223996,4.9479,-4.75478,-9.2686,-1.5175,11.0407,-11.6083
-43.8443,1,0.511291,3,7,0,44.5106,0.122667,-0.178763,-0.173919,0.922983,1.62342,-10.3736,-2.20053,11.6222,-7.44204
-43.8105,0.99946,0.511291,3,7,0,44.8493,0.436972,-0.468705,-0.00173796,-0.27407,9.51993,9.4589,1.12861,-10.8612,6.28342
-43.7006,0.999731,0.511291,3,7,0,44.2766,0.124847,-0.16681,-0.115029,0.384426,-2.9046,9.5077,-2.11136,12.8061,-2.17842
-43.6959,0.992218,0.511291,3,7,0,44.8363,0.50769,-0.400275,-0.220643,1.57109,-11.8016,6.68655,2.1268,-5.06929,-9.40229
-42.8917,0.98927,0.511291,3,7,0,44.2984,0.282807,-0.310876,-0.176929,2.38314,-5.38462,-13.4539,-0.218731,0.553374,-7.16058
-43.7457,0.94852,0.511291,3,7,0,44.4978,-0.0542874,-0.400921,-0.105812,-2.89361,-4.74424,7.6338,-4.68254,-7.37227,-1.45461
-43.0508,0.996027,0.511291,3,7,0,44.2331,0.505273,-0.355111,-0.154139,5.255,6.40315,0.740956,2.50556,-2.05817,-4.82531
-43.496,0.989556,0.511291,3,7,0,43.7386,0.0724283,-0.248891,0.0105175,1.37966,3.93277,3.92316,-2.93305,5.88232,8.84673
-43.7346,0.965292,0.511291,3,7,0,45.3193,0.276214,-0.474872,-0.154385,5.50523,7.61913,-6.11151,-0.854856,-12.0836,-4.52307
-43.4209,0.991347,0.511291,2,7,0,44.5962,0.302794,-0.234283,0.0219897,-0.220804,-13.1322,-5.67187,0.483915,7.75402,10.0336
-44.0533,0.967961,0.511291,3,7,0,44.9673,0.402805,-0.142275,-0.118061,-0.662372,-7.31338,-10.1252,2.09647,15.5627,-1.98206
-43.1518,1,0.511291,3,7,0,44.2378,0.219235,-0.403278,-0.0130048,1.51797,13.2466,0.634232,-1.21455,-7.06562,5.73856
-43.3476,0.994046,0.511291,3,7,0,43.5539,0.374929,-0.219098,-0.175475,-1.47812,3.84416,-2.85012,1.33865,8.5683,-7.12875
-43.2676,0.986537,0.511291,3,7,0,44.2775,0.166798,-0.399531,-0.0030359,-3.40575,7.74998,-6.8253,-1.86822,-6.85414,6.52693
-44.9935,0.961765,0.511291,3,7,0,45.3735,0.307424,-0.54646,0.0171855,2.56687,-4.80259,-1.9802,-0.736298,-16.7852,6.9907
-44.9346,0.98628,0.511291,3,7,0,46.7866,0.389878,-0.112084,-0.193703,5.42803,-12.1296,0.580091,1.77641,18.0143,-8.54804
-42.6466,1,0.511291,3,7,0,44.8712,0.357928,-0.33741,-0.117834,-1.41926,-17.4884,8.36244,0.758311,-1.50036,-2.29601
-42.7028,0.996513,0.511291,3,7,0,42.8267,0.358419,-0.369126,-0.092779,0.885442,-3.21932,-2.55545,0.649399,-4.05157,-0.304549
-46.23,0.875955,0.511291,2,7,0,46.3608,0.208486,-0.128183,0.116505,-1.32407,3.46782,-0.588157,-0.772557,18.4834,20.033
-42.9938,1,0.511291,2,3,0,46.4926,0.341485,-0.231407,-0.135833,-0.768585,16.475,18.2439,0.910047,7.37923,-3.85686
-43.7105,0.9396,0.511291,3,7,0,44.9903,0.59593,-0.407789,-0.188904,2.18497,-13.9193,-1.09739,3.19398,-5.26976,-6.92879
-43.3043,1,0.511291,3,7,0,43.8999,0.599609,-0.388731,-0.108023,-1.79706,3.95216,8.2744,3.53956,-4.07682,-1.13025
-44.6094,0.958667,0.511291,3,7,0,45.1398,0.0437498,-0.148495,0.007114,-3.54217,-1.8831,-3.74437,-3.31617,15.2307,9.41701
-43.6317,0.979071,0.511291,3,7,0,46.1644,0.0244853,-0.275681,-0.198603,-1.69217,14.2217,14.8594,-3.66773,3.16412,-9.2951
-44.6084,0.929754,0.511291,3,7,0,47.0389,0.415589,-0.547263,-0.0848546,-5.15807,-13.3133,-9.35235,0.351027,-16.5503,0.450905
-43.5896,1,0.511291,2,3,0,44.6535,0.329378,-0.476124,-0.0682121,1.17254,-13.3035,-0.760681,-0.199379,-12.2185,1.47787
-42.6429,0.995767,0.511291,2,7,0,43.8014,0.245467,-0.344894,-0.0667799,-0.885576,14.0367,-0.757166,-0.712021,-2.51874,1.69786
-42.5962,0.999769,0.511291,2,3,0,42.6599,0.305881,-0.332942,-0.0707003,0.724971,2.29852,-1.63388,0.135366,-1.32929,1.4482
-42.9812,0.980584,0.511291,2,7,0,43.1024,0.47473,-0.276071,-0.0466086,-1.30189,-3.30913,-0.291384,2.72494,4.30918,3.82467
-44.4221,0.950697,0.511291,3,7,0,44.8511,-0.19125,-0.242299,-0.0587684,-2.97196,-3.02336,-3.59471,-6.80246,6.19082,2.6784
-44.3628,0.986938,0.511291,2,3,0,44.9871,-0.144487,-0.216314,-0.04335,-4.16394,2.19377,0.808707,-6.16299,8.54958,4.18157
-44.3758,0.997607,0.511291,3,7,0,44.855,0.775937,-0.445274,-0.0924843,-2.38955,3.24988,6.21689,5.1624,-6.65376,0.278919
-44.6375,0.99109,0.511291,3,7,0,45.5649,-0.0722214,-0.154994,-0.136954,4.47317,3.37491,-5.54765,-5.09232,13.8067,-4.17154
-42.6202,1,0.511291,2,7,0,44.6098,0.372069,-0.321819,-0.102327,5.03764,-13.4081,3.99345,1.03513,-0.172394,-1.04173
-42.8567,0.980423,0.511291,3,7,0,43.2583,0.144033,-0.367984,-0.0958164,1.41793,7.17673,2.5596,-2.12372,-4.67364,-0.699928
-42.6364,0.959234,0.511291,3,7,0,44.5068,0.37357,-0.320337,-0.0666133,-6.22087,-0.705512,9.70213,1.10299,0.0109347,1.87635
-44.0165,0.943052,0.511291,2,7,0,44.1016,0.405678,-0.199492,-0.223508,-1.16026,0.279664,-2.58698,1.69356,10.4177,-11.0027
-44.459,0.955566,0.511291,3,7,0,46.523,-0.141033,-0.426533,-0.0465861,4.91589,-4.44312,13.9473,-5.73807,-9.20009,3.0429
-44.1307,1,0.511291,3,7,0,45.408,0.695023,-0.258945,-0.0251577,-2.46079,-5.03575,12.6491,5.85675,7.19971,5.96414
-43.9059,0.975561,0.511291,3,7,0,46.1647,0.669109,-0.433541,-0.147477,7.2429,7.36328,5.16885,3.9373,-6.74176,-3.76307
-43.9437,0.997521,0.511291,3,7,0,44.6226,0.60419,-0.35725,-0.231963,-2.88084,7.89557,-2.56894,3.51592,-1.22213,-10.2669
-43.6933,0.987532,0.511291,3,7,0,45.2816,-0.023698,-0.305716,0.0147231,2.89649,10.1829,11.063,-4.33361,0.854503,8.71667
-43.5886,0.967683,0.511291,3,7,0,45.5489,-0.0615503,-0.356153,-0.129801,6.87954,0.593574,-7.66783,-4.80632,-3.76836,-3.43244
-43.8905,0.987996,0.511291,3,7,0,44.8908,0.282544,-0.209256,0.0445853,5.24932,-1.39764,-2.84516,0.25219,10.1973,12.3401
-43.0378,1,0.511291,2,3,0,43.9163,0.270323,-0.285515,0.0109778,-0.164935,-9.27431,-8.16057,-0.14407,3.0136,8.59346
-43.0693,0.96718,0.511291,3,7,0,44.6644,0.263017,-0.339249,-0.196431,3.10875,-14.8477,-0.604202,-0.591763,-1.68058,-8.53769
-43.0918,0.993706,0.511291,3,7,0,43.6614,0.38936,-0.328614,0.0159047,-4.02027,0.162247,-1.70539,1.33096,-0.135725,8.67426
-43.2133,0.981548,0.511291,3,7,0,43.8136,0.180051,-0.310916,-0.204286,2.81597,6.29209,4.21007,-1.61562,0.447031,-9.43371
-46.2404,0.785062,0.511291,2,7,0,49.7596,0.893418,-0.254782,0.0468588,6.99577,1.13852,17.8318,8.51116,9.52493,11.8688
-46.8802,0.990811,0.511291,3,7,0,48.642,-0.377602,-0.389034,-0.256613,2.33261,-9.44281,13.5734,-8.5642,-4.53475,-12.3041
-48.9517,0.950827,0.511291,3,7,0,50.3126,0.870371,-0.22611,0.192421,6.16097,-0.344811,3.28213,8.06647,13.1269,23.5811
-43.6629,1,0.511291,2,7,0,49.3445,0.179662,-0.470136,-0.0985309,7.77695,10.1332,22.8761,-1.9194,-12.3201,-0.725889
-43.2285,0.951278,0.511291,3,7,0,46.216,0.0299346,-0.282704,-0.148245,-6.35101,-15.7338,-5.74115,-3.58578,2.36812,-5.14795
-44.4748,0.951203,0.511291,3,7,0,44.8496,0.635749,-0.490078,-0.00260546,3.06987,1.34971,2.69799,3.24372,-10.8493,6.23095
-48.0883,0.845749,0.511291,3,7,0,50.8371,0.468807,-0.16957,-0.420066,-6.95352,-2.16716,13.5951,1.76417,13.7373,-25.0597
-44.5115,1,0.511291,3,7,0,49.3471,0.114527,-0.477925,-0.220622,2.18921,14.723,-24.3592,-2.71969,-12.0839,-9.0361
-42.7145,0.998143,0.511291,2,7,0,44.5072,0.388103,-0.365068,-0.0812906,2.90567,12.4895,10.2774,1.06336,-3.57885,0.626822
-43.0161,0.976535,0.511291,2,7,0,43.6027,0.0412538,-0.329669,-0.0871624,-3.74561,4.28389,-0.561442,-3.44069,-1.66541,-0.0334197
-43.47,0.98596,0.511291,3,7,0,43.7282,0.623552,-0.388486,-0.141697,-2.48454,-2.58159,-1.24652,3.76945,-3.83248,-3.56482
-42.7716,0.999087,0.511291,3,7,0,43.7156,0.27845,-0.342181,-0.153277,-4.0183,5.59525,6.06519,-0.34605,-2.10057,-5.17372
-42.9339,0.995457,0.511291,3,7,0,43.0649,0.219928,-0.253838,-0.0256096,1.27165,-3.28796,1.54153,-0.78997,5.39745,5.58823
-42.879,0.999461,0.511291,3,7,0,43.0756,0.241655,-0.297538,-0.00718252,0.656502,-5.23939,-2.06924,-0.589339,1.74075,6.91665
-42.8507,0.990972,0.511291,3,7,0,43.3541,0.266116,-0.3816,-0.039188,1.07524,0.422192,-8.94812,-0.551975,-5.32737,3.81037
-43.5311,0.958717,0.511291,2,7,0,44.4256,0.314785,-0.398326,-0.224169,0.852702,1.76038,-12.1386,-0.180787,-5.81258,-10.0124
-43.6068,0.992744,0.511291,2,3,0,43.8799,0.21709,-0.377842,-0.23443,-0.831898,4.32838,4.95979,-1.3217,-4.47053,-11.0765
-44.5515,0.962286,0.511291,2,3,0,44.685,0.0418942,-0.407107,-0.264112,0.90558,-0.71286,-4.2109,-3.50488,-6.54898,-12.9345
-44.0375,0.956492,0.511291,3,7,0,47.3451,-0.0618961,-0.196296,-0.0589115,0.981692,15.1304,18.4297,-4.9367,10.2372,2.8359
-44.1155,0.99905,0.511291,3,7,0,44.5021,0.687539,-0.458281,-0.131541,1.58326,7.17663,-1.00667,3.96319,-8.37346,-2.56076
-45.2908,0.977043,0.511291,3,7,0,45.8029,0.595339,-0.542717,-0.222512,3.04247,-5.83581,-0.294189,2.1427,-14.1692,-8.03768
-45.2249,0.999373,0.511291,3,7,0,45.6405,0.493302,-0.546927,-0.226902,3.1902,-3.13717,-1.39387,1.06451,-15.0842,-8.35713
-42.9188,0.974757,0.511291,3,7,0,47.5115,0.39798,-0.240674,-0.0950184,-3.62388,17.9691,19.9225,1.74702,6.83143,-0.280259
-43.826,0.908112,0.511291,3,7,0,46.2251,0.426739,-0.483365,-0.152654,-7.24995,-1.25576,10.1254,0.803898,-11.9596,-4.2313
-43.3765,1,0.511291,2,3,0,43.9406,0.369689,-0.430924,-0.175695,-1.06455,9.51511,1.09311,0.400048,-8.39345,-6.22806
-43.0634,0.996942,0.511291,3,7,0,44.0207,0.259045,-0.209181,-0.10193,-0.784051,2.20057,12.5363,-0.16855,9.17535,-0.99321
-43.0375,0.996245,0.511291,3,7,0,43.4718,0.0955163,-0.249752,-0.0563893,0.1183,-8.6422,1.02397,-2.60527,5.38625,2.8214
-44.5976,0.855015,0.511291,2,7,0,47.1212,0.706298,-0.279339,-0.236523,-6.9234,5.30301,11.1861,5.23876,5.33803,-10.592
-45.4505,0.967744,0.511291,3,7,0,46.4666,-0.251807,-0.445037,-0.0207134,0.452579,7.35971,10.9958,-7.04269,-10.172,4.94128
-43.8123,1,0.511291,2,3,0,45.6446,-0.126229,-0.343443,-0.0849471,5.08995,11.22,-6.24415,-5.69055,-2.71385,0.159221
-44.8831,0.944203,0.511291,2,7,0,46.3302,0.816383,-0.284304,-0.197495,-6.45653,-1.21441,1.50919,6.75022,5.6101,-7.22452
-43.0698,0.998693,0.511291,2,3,0,44.9976,0.543503,-0.353382,-0.133182,6.5076,5.10908,-7.55745,3.04189,-1.73498,-3.16194
-42.9695,0.999765,0.511291,3,7,0,43.4527,0.13005,-0.30628,-0.159994,-2.48238,2.52329,6.38998,-2.23911,0.507153,-5.9911
-43.0584,0.998847,0.511291,3,7,0,43.2033,0.491131,-0.30512,-0.0208633,-0.0917385,4.48257,-2.25758,2.81416,2.09454,5.83957
-44.2525,0.951315,0.511291,2,7,0,44.7925,0.103047,-0.303332,-0.275218,-2.86145,-1.10976,-6.61538,-2.67614,1.55234,-14.945
-44.1844,0.992524,0.511291,3,7,0,45.6278,0.589838,-0.261852,-0.238093,3.15245,-2.01631,13.6697,3.85105,6.06932,-11.2738
-42.6492,0.972231,0.511291,2,7,0,45.2744,0.270335,-0.342249,-0.054966,-5.00619,-6.8473,16.1069,-0.363608,-2.18653,2.68303
-42.9398,0.990546,0.511291,3,7,0,43.0723,0.480264,-0.384638,-0.0853267,-0.179246,3.63741,-3.10119,2.12002,-4.59019,0.402923
-42.6504,0.993382,0.511291,3,7,0,43.3405,0.296876,-0.277691,-0.0694027,4.23481,-1.40769,3.36644,0.213235,3.31295,1.69493
-43.409,0.970733,0.511291,3,7,0,43.6442,0.559815,-0.327267,-0.190029,-1.54747,-5.01991,1.24449,3.27501,0.565415,-7.49978
-42.9663,1,0.511291,2,3,0,43.4375,0.426276,-0.315515,-0.173074,3.04299,-0.587601,-5.13794,1.66128,0.719491,-6.58047
-43.1155,0.951577,0.511291,3,7,0,44.8327,0.185663,-0.21488,-0.0543846,2.40608,14.6655,-7.05313,-1.22606,8.68693,3.20222
-42.9238,0.998928,0.511291,2,3,0,43.1713,0.227676,-0.235672,-0.0514804,1.03267,-5.84856,-1.61474,-0.647036,6.89962,3.38385
-43.0313,0.987687,0.511291,3,7,0,43.5308,0.463405,-0.371353,-0.0220185,0.2066,6.78528,6.36733,2.05179,-3.46066,5.33986
-43.8012,0.964237,0.511291,3,7,0,44.4705,0.0468472,-0.451585,-0.10027,-0.537914,9.48703,-4.98899,-3.44519,-11.197,-0.926431
