# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=133243476
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-29.2391,0.991165,0.139662,5,31,0,31.5341,-1.37995,-1.24476,-0.231979,0.744281,-3.17645,0.406311,-10.6155,0.110183,-3.66566,0.574829,2.00452,2.43435
-28.8148,0.976079,0.139662,5,31,0,30.2085,-0.650681,0.371317,-0.216069,-0.735375,-3.44448,-1.29597,2.24825,0.0437139,1.54938,5.39584,-4.23735,3.09487
-29.6841,0.993011,0.139662,5,31,0,30.1113,-0.391455,0.531647,-0.142702,-0.893156,0.362523,0.606771,3.92838,0.784272,3.773,3.66772,-1.53656,1.09041
-30.936,0.884511,0.139662,5,31,0,32.113,-1.62646,-1.50487,-0.365419,0.695155,-0.623002,-0.685167,-2.13866,2.09564,-2.28966,-7.56922,-0.193764,-5.4507
-29.5193,0.987245,0.139662,4,31,0,34.0217,-0.526879,-1.20902,-0.36708,0.563173,7.07724,1.35455,1.62145,-0.310664,3.18491,-9.17259,-1.79575,-7.98183
-29.8841,0.988631,0.139662,5,31,0,31.0226,-1.42108,-0.316457,-0.170471,-0.481087,1.83288,0.959889,7.09627,-0.295222,-0.828218,-9.16289,5.17389,-9.42633
-28.4498,0.928732,0.139662,5,31,0,31.6458,-0.610041,-1.2481,-0.315134,0.787427,-2.90671,-1.91859,4.86403,-2.49847,1.73527,-2.02597,-2.01441,-0.511181
-30.5804,0.958801,0.139662,4,15,0,30.9097,-1.21164,-1.71451,-0.158154,1.32949,1.38941,-0.879338,-0.447704,-0.0136381,-3.38152,3.01037,5.58587,6.22725
-31.7426,0.911333,0.139662,2,7,0,32.5596,-1.27373,-1.7461,-0.120431,1.43217,-0.76338,-1.35047,4.32583,-0.754021,-4.29351,6.5494,7.2072,10.0265
-30.7736,0.990537,0.139662,5,31,0,32.7459,-1.39103,-1.69132,-0.148226,1.03951,-1.00066,0.293445,-3.94839,-2.73338,-2.15862,-6.39854,6.48191,-3.54699
-30.1808,0.97746,0.139662,5,31,0,32.2934,-1.20701,-1.6973,-0.166997,1.09127,-4.26395,-1.01856,3.50631,-1.07524,-1.43998,-6.35072,5.92209,-3.44668
-30.8673,1,0.139662,4,15,0,31.4476,-1.54055,-1.67935,-0.225775,0.984021,-0.260069,0.67424,-4.38866,-1.00887,-2.78319,-5.9128,3.6836,-3.21642
-29.7551,0.951953,0.139662,5,31,0,32.8008,-0.460167,-1.00599,-0.253785,0.812411,-3.48914,-2.19427,5.54588,1.64421,2.25234,11.1411,-2.53218,12.356
-28.5692,0.997188,0.139662,4,31,0,30.2301,-0.456289,-0.900502,-0.224126,0.383329,-0.956367,2.65095,1.38535,0.199026,3.31071,-5.91901,1.83847,-5.04823
-29.1207,0.971043,0.139662,4,15,0,29.7407,-0.589804,-1.11464,-0.181103,0.866151,-2.54942,0.437064,-1.35721,0.364853,1.0567,7.34113,2.47857,9.16529
-28.5675,0.983878,0.139662,5,31,0,31.0735,-0.875818,-0.893438,-0.201556,0.253618,-3.38942,1.81669,-2.32405,-1.86661,1.04801,-8.95596,3.95428,-7.98792
-29.9473,0.953294,0.139662,4,31,0,31.9311,-1.45898,0.0343543,-0.247087,-0.837915,1.71138,-2.71916,2.11006,0.498933,-1.01077,-7.42391,1.8761,-8.56471
-30.138,0.948881,0.139662,5,31,0,31.318,-0.492026,-1.30949,-0.271241,0.632324,-1.91615,1.65887,-4.63296,0.0599712,3.60941,-12.4417,3.03986,-10.7495
-30.2821,0.910545,0.139662,5,31,0,35.5329,-1.26348,-0.735785,-0.291853,-0.138943,1.15275,4.25932,7.44092,-1.37663,0.560545,-12.5119,2.50511,-12.0632
-31.224,0.93409,0.139662,3,15,0,32.3652,-1.06868,-0.229175,-0.390662,0.0617495,2.30473,-0.659235,-3.41335,-1.44487,-2.32284,16.9187,-10.338,15.7188
-29.0423,0.998484,0.139662,3,7,0,31.2493,-0.798764,-0.338405,-0.410842,-0.00609831,1.35376,1.96511,1.10047,2.30514,0.429773,8.01501,-10.6082,6.9202
-28.2147,0.992125,0.139662,4,15,0,29.7588,-1.27049,-0.596901,-0.263847,0.121217,-1.63022,-1.60407,6.98833,-0.779217,-2.9645,2.18117,-0.80153,2.45504
-28.2013,0.985564,0.139662,5,31,0,28.5372,-0.508353,-0.28183,-0.20862,-0.20193,-0.611435,-0.569021,-3.33639,-0.640078,2.97951,-2.97196,-0.00407071,-3.60823
-27.9526,0.999954,0.139662,4,31,0,28.5907,-0.615422,-0.383859,-0.266469,0.00226794,-1.76592,-0.991409,-3.21233,0.407669,1.64636,3.13393,-3.79597,2.59728
-28.0951,0.984958,0.139662,4,31,0,29.2508,-0.576394,-0.921589,-0.202184,0.466411,3.2707,0.992459,-2.17308,0.253012,2.07043,-2.88351,2.22417,-1.82312
-28.0642,0.868877,0.139662,2,7,0,29.3814,-0.66215,-0.901459,-0.23794,0.556137,-1.42882,-1.60902,-3.10411,-1.42841,0.839782,3.46171,-0.700676,4.41736
-29.7597,0.999235,0.139662,5,31,0,30.7904,-1.12859,-0.0684001,0.0700538,-0.355991,-0.735659,1.8067,-2.40693,-0.923965,-2.30949,1.24574,12.2985,1.02239
-28.0967,0.995248,0.139662,5,31,0,31.1359,-0.860953,-1.09622,-0.301882,0.682046,-2.28452,0.333392,13.7614,-0.873446,-0.440134,1.45988,-2.20146,2.72934
-27.5876,0.999592,0.139662,5,31,0,28.5812,-0.869644,-0.424489,-0.215126,-0.00592369,-1.89068,-1.51819,1.06111,0.899507,-0.290674,1.18313,-0.147785,1.03853
-34.2513,0.871696,0.139662,4,23,0,35.1327,-0.402649,-0.865482,-0.715204,0.0213937,-0.10191,-0.978901,-6.88756,0.525387,4.94375,-7.4993,-12.7366,-8.24237
-33.7227,0.997903,0.139662,4,15,0,35.0309,-0.429833,-0.422612,-0.686012,0.00686714,1.57355,-0.0773652,-7.59311,1.28463,4.28092,8.5132,-20.4937,6.57322
-28.2153,0.947614,0.139662,4,23,0,35.7602,-1.21533,-0.797506,-0.285884,0.335691,4.18818,2.64505,-18.332,1.12536,-2.70425,2.11387,-1.40619,2.7991
-27.8105,0.75747,0.139662,4,19,0,31.5605,-0.953939,-0.747317,-0.186955,0.335167,-2.77461,-2.68588,-5.844,-2.21331,-1.20267,1.53069,2.05749,2.30331
-27.8943,0.993702,0.139662,4,15,0,28.2984,-0.918049,-0.697576,-0.137614,0.211984,1.00609,0.865748,-3.42358,-0.173643,-0.372486,-2.52385,4.78952,-1.78621
-28.4223,0.924244,0.139662,4,31,0,30.0401,-0.883048,-0.0918264,-0.026212,-0.323974,-0.978326,0.401782,6.81084,2.0176,-0.520829,0.4187,7.97491,0.0180087
-28.8405,0.997883,0.139662,4,23,0,29.4071,-0.951411,-0.173354,-0.43797,-0.378436,-0.338281,-0.596342,-5.75145,0.498126,0.446024,0.68552,-8.99025,-0.715134
-28.5542,0.994418,0.139662,4,15,0,29.2482,-1.18199,-0.0892178,-0.370279,-0.439827,-1.00727,0.0978093,6.47386,0.574433,-1.45771,2.01671,-6.15711,0.74449
-29.0098,0.99967,0.139662,4,31,0,29.3916,-1.21324,-0.320506,-0.462195,-0.291264,-0.0674779,0.602801,2.59356,-0.979987,-0.99293,-0.25311,-7.94156,-1.17004
-28.9693,0.995496,0.139662,4,31,0,30.9951,-1.38498,-0.217646,-0.0887612,-0.307777,0.60991,0.351798,12.3119,0.360895,-3.36737,0.30566,6.07111,0.0555346
-31.8153,0.98995,0.139662,4,15,0,32.203,-1.94713,0.0920669,-0.0766056,-0.841424,0.330797,0.410222,-4.47853,-0.616267,-4.49286,-1.55358,7.27458,-2.54565
-29.4627,0.984514,0.139662,4,15,0,32.8659,-1.2074,0.119235,-0.00335715,-0.492875,-6.00473,-0.0821789,3.7556,-1.18016,-3.40434,5.07216,8.15678,4.27902
-29.5983,0.974731,0.139662,5,31,0,31.5584,-0.545192,-1.14064,-0.469615,0.534991,2.73584,0.589511,-4.25931,-2.16263,2.96866,-5.29133,-7.02927,-4.59926
-28.9639,0.995366,0.139662,4,15,0,29.8514,-0.593464,-0.950364,-0.392672,0.618747,-1.15717,0.405014,7.58411,-0.180642,1.6587,6.04367,-8.33962,6.4911
-29.8456,0.812588,0.139662,4,31,0,31.4027,-0.599712,-0.77215,-0.402469,0.534332,0.343224,0.473185,-0.134985,2.58627,1.51186,11.3625,-10.4908,11.2949
-31.4187,0.767439,0.139662,4,19,0,33.4388,-1.40576,0.0970318,-0.168006,-0.292551,-1.12024,-0.97255,5.25413,-2.46129,-5.77308,15.4928,0.043142,14.4181
-28.1182,0.992874,0.139662,4,23,0,34.9427,-1.10125,-0.944247,-0.276491,0.369021,-2.78901,0.313301,7.13285,-4.96697,-1.05992,-3.79325,0.192748,-2.795
-28.2841,0.999681,0.139662,5,31,0,28.8267,-1.1521,-0.758889,-0.385138,0.246539,-0.215277,-0.0876173,4.6705,1.07377,-1.67345,0.874712,-5.10939,1.18219
-28.4796,0.996368,0.139662,5,31,0,29.0733,-0.466252,-0.848922,-0.139061,0.414602,-1.50804,0.394345,5.29556,-0.276155,2.93136,-3.04885,5.01572,-1.95745
-29.469,0.982806,0.139662,5,31,0,30.1633,-1.13116,0.0570165,-0.447289,-0.713216,-1.32438,0.316636,5.58804,0.765305,0.019279,-1.51809,-8.06292,-3.34761
-27.7386,0.999667,0.139662,4,23,0,29.9667,-0.743519,-0.673697,-0.260492,0.281888,-1.16838,1.61758,-9.2479,-1.41032,0.479393,2.3562,-2.08963,2.65062
-29.5378,0.885084,0.139662,5,31,0,30.3561,-1.2441,-0.0056667,-0.135909,-0.72658,-0.710376,1.04467,-6.32126,-0.334763,-0.307904,-8.3885,5.61719,-9.29581
-28.0737,0.99478,0.139662,5,31,0,33.0938,-0.861789,0.109112,-0.174283,-0.488866,-4.07619,-3.69902,-6.26992,0.82221,-0.402436,4.29562,-0.450112,2.934
-28.7953,0.996924,0.139662,4,15,0,29.3249,-0.637617,0.127209,-0.323842,-0.579674,-0.868389,-0.253159,5.17704,-0.706074,2.2019,2.34488,-7.38072,0.308437
-30.0853,0.90658,0.139662,2,7,0,30.4109,-0.539605,0.0904441,-0.334565,-0.761911,1.66603,0.538992,-0.877421,-0.350775,3.92993,-7.20691,-4.01931,-9.1453
-30.3558,0.999764,0.139662,5,31,0,33.2177,-1.28205,-1.81747,-0.434301,1.22225,-2.43574,-0.422873,7.889,2.62884,-2.23471,-3.24697,-3.41285,-0.499821
-28.8529,0.828586,0.139662,5,31,0,33.5291,-1.15711,-0.575083,-0.405877,-0.135056,-2.9609,0.23522,-7.40673,3.81251,-0.187307,-5.75136,-3.98113,-5.90507
-29.259,0.967929,0.139662,5,31,0,30.6292,-1.4289,-0.12233,-0.175865,-0.584861,-2.92809,0.823231,-4.64612,1.06177,-1.79725,-5.38446,3.85662,-6.04932
-29.181,0.998854,0.139662,5,31,0,30.1997,-1.48597,-0.0115717,-0.336783,-0.627133,1.10896,-0.928582,-6.6597,-0.849237,-2.69012,-0.216294,-3.12847,-1.40921
-29.0638,0.996503,0.139662,5,31,0,29.9204,-0.504241,-0.911402,-0.0502781,0.512818,1.35916,0.63855,-4.8035,-1.19962,2.54618,-2.02772,9.60087,-0.408699
-29.09,0.805024,0.139662,5,31,0,31.0612,-0.390757,-0.83163,-0.0795252,0.399895,0.849843,2.45914,-4.746,1.13356,3.61506,-3.84408,8.08651,-2.57884
-30.3914,0.996873,0.139662,4,31,0,31.7893,-1.42418,-1.66005,-0.418837,1.13442,2.26347,0.619245,8.15454,0.467909,-3.61804,0.465223,-3.49639,2.93364
-29.3995,0.994005,0.139662,5,31,0,30.8749,-0.270491,0.058343,-0.0921855,-0.378458,0.798393,-1.24215,-1.32892,2.176,4.49669,3.56919,2.71154,2.45114
-28.9486,0.925824,0.139662,4,31,0,30.9259,-1.2628,-0.349802,-0.343263,-0.38592,-4.20463,-1.18195,-4.22801,0.243435,-0.574331,-6.28958,-1.77602,-6.78529
-29.1236,0.944105,0.139662,3,15,0,30.7985,-1.09737,-0.248964,-0.284444,-0.021715,3.01953,-1.31808,6.51067,0.239739,-2.76495,11.1228,-4.77186,10.4006
-29.6926,0.991012,0.139662,3,15,0,30.9381,-0.851898,-0.81703,-0.124087,0.637717,-1.7607,0.75541,-4.59067,-1.63635,-1.62441,12.051,4.16918,13.3982
-28.1591,0.999672,0.139662,5,31,0,30.3462,-0.73522,-0.36683,-0.069784,-0.0972085,-0.232417,2.79601,-5.65227,0.451439,0.977282,-2.9644,7.01577,-2.86039
-28.4835,0.963101,0.139662,5,31,0,29.4423,-1.25107,-0.126542,-0.342829,-0.450798,1.7759,-1.0639,-5.19941,-0.695405,-1.67749,0.0777613,-4.21577,-0.974818
-29.5138,0.927995,0.139662,4,31,0,30.2252,-0.693796,0.298373,-0.0660918,-0.504748,-2.01148,0.175469,-5.2155,-0.366668,0.0639021,11.5301,2.64936,10.0553
-28.728,1,0.139662,4,23,0,31.3047,-1.08682,-1.25608,-0.410465,0.718866,1.22701,0.4103,6.87279,-2.84607,-1.22977,-1.42301,-4.61063,-0.00215714
-27.9533,0.977927,0.139662,5,31,0,29.2563,-0.562465,-0.760859,-0.198371,0.346154,0.41637,-1.77617,-6.73184,0.22967,2.03009,-0.698011,1.42221,-0.0215489
-28.3176,0.949781,0.139662,5,31,0,28.9351,-1.09113,-0.587681,-0.148415,-0.0190479,-0.83226,0.795072,-5.16589,-0.599642,-0.597171,-5.92969,5.00915,-5.51523
-28.6594,0.990368,0.139662,4,15,0,29.2452,-1.24324,-0.778727,-0.104442,0.274093,-0.172073,1.52141,0.249882,0.562297,-2.60752,-0.999893,6.3357,0.00859931
-28.5135,0.7423,0.139662,3,11,0,31.4948,-1.09965,-0.753939,-0.15557,0.414026,2.94436,-2.26688,-5.46861,-1.846,-2.87848,5.57998,3.1658,6.524
-29.4629,0.880528,0.139662,2,3,0,30.0511,-1.1413,-1.04934,-0.175226,0.325056,-0.615201,0.470398,-3.04658,1.31973,0.0797366,-10.4808,5.68541,-9.12717
-33.3584,0.932754,0.139662,5,31,0,34.9142,-0.542597,0.834007,-0.361622,-1.02808,2.72327,-0.413086,-3.41389,1.85513,2.59973,17.2912,-15.1724,13.1803
-31.8157,0.99952,0.139662,5,31,0,34.883,-1.61472,-0.199681,-0.381614,-0.807254,3.93371,1.91117,-5.11964,-1.73732,-0.171472,-11.2052,-0.174993,-12.0293
-30.7715,0.975615,0.139662,5,31,0,33.8533,-0.906433,-0.908697,-0.206268,0.795884,-5.89978,1.0727,-0.0266277,0.289145,-2.17843,16.1289,0.163431,17.4485
-30.7944,0.991467,0.139662,3,11,0,32.6819,-0.696774,-1.47272,-0.180474,0.75142,-2.9223,2.29914,-1.48183,-0.0869532,2.737,-14.4549,7.07887,-12.1725
-28.654,0.994941,0.139662,5,31,0,33.9602,-1.0907,-0.161571,-0.412065,-0.396589,-0.998117,-3.7822,12.6969,0.0571062,-0.5532,0.753135,-7.51797,-0.505822
-29.1551,0.991462,0.139662,5,31,0,29.971,-1.43189,-0.782107,-0.438057,0.134502,-0.570866,1.19367,-5.52164,-0.614232,-2.4054,-1.6517,-5.01444,-1.27846
-27.8167,0.975566,0.139662,4,23,0,30.9162,-0.653559,-0.451743,-0.194439,0.0964985,-4.37686,-1.28899,-9.40579,-0.494286,1.05228,3.34106,-0.0846773,3.27578
-27.832,1,0.139662,3,7,0,27.9199,-0.589641,-0.477098,-0.176527,0.0684893,-0.110441,0.448869,0.414278,0.423605,1.84343,0.0345795,1.45363,0.0641146
-30.1485,0.969516,0.139662,4,15,0,31.5014,-0.531152,-0.601697,0.0718095,0.155021,0.267088,0.052208,-10.1637,-0.334364,2.67208,-4.63518,14.7066,-3.4778
-28.2478,0.997339,0.139662,4,15,0,31.0602,-0.728608,-0.785669,-0.0939548,0.42064,-1.95575,-0.5215,-13.3297,-0.872908,0.366412,1.41733,6.45473,2.5864
-28.7198,0.998839,0.139662,5,31,0,30.1749,-0.927141,-0.796866,-0.472182,0.275465,-2.0638,-0.928801,5.90723,1.45544,0.156165,0.521922,-8.86104,0.542024
-30.5365,0.906138,0.139662,4,15,0,32.7188,-1.51383,-1.52615,-0.3833,1.05052,-2.16118,-2.51128,5.63808,0.141633,-4.59232,2.96679,-2.65527,5.23079
-31.1113,0.93535,0.139662,5,31,0,32.2563,-0.444952,0.437811,-0.0158319,-1.04472,0.0477212,-0.593381,8.93492,-0.451567,4.16362,-9.90191,8.288,-11.768
-27.7813,0.873388,0.139662,4,31,0,33.3834,-0.737404,-0.596176,-0.198774,0.241581,-3.12228,-4.26645,-7.23271,-0.737521,0.280874,3.4998,0.320752,3.82208
-27.7801,0.995138,0.139662,3,15,0,28.1766,-0.891491,-0.620481,-0.235242,0.0676543,1.76289,-0.256022,2.68973,0.416071,0.338099,-4.2761,0.876314,-4.00612
-28.2032,0.982344,0.139662,4,23,0,30.5356,-1.11635,-0.631836,-0.205234,0.263159,4.70996,0.487818,-4.10503,-1.10661,-2.73282,5.03433,0.756881,5.52566
-28.7248,0.979842,0.139662,3,15,0,32.2309,-1.1749,-0.633596,-0.375586,-0.0718091,0.693099,-0.929744,15.5632,0.890799,-0.374777,-6.076,-2.77344,-6.01306
-29.1341,0.996179,0.139662,5,31,0,29.4327,-0.678036,0.18934,-0.0365118,-0.436541,-1.73057,0.327937,-0.849294,0.327067,0.319491,8.59626,5.12588,7.51467
-30.0012,1,0.139662,4,15,0,30.6479,-0.591893,0.575563,0.0450214,-0.983597,0.464256,0.536813,2.2313,1.49727,1.94379,-0.532957,9.32543,-2.433
-30.3886,0.984055,0.139662,4,15,0,30.9001,-0.834202,0.564644,0.0835238,-1.04901,-2.32639,-0.410025,-1.69481,0.0623335,0.456187,-2.99713,11.8959,-4.75825
-28.0721,0.952148,0.139662,4,15,0,31.6262,-1.14387,-0.0655087,-0.20517,-0.470285,-0.584282,0.202434,13.2168,-2.3935,-1.46259,-0.775332,0.766094,-1.67601
-28.3896,0.985712,0.139662,5,31,0,28.7338,-0.46328,-0.769706,-0.180047,0.288738,-0.987163,-0.746614,-2.77819,0.44111,3.15175,-4.62016,3.11343,-3.91341
-28.6434,0.992307,0.139662,5,31,0,29.9012,-0.971419,-0.949578,-0.0758642,0.445054,-2.34133,1.05269,-6.67081,-0.0726887,-0.569934,-3.8921,8.24241,-2.42215
-27.6866,0.999742,0.139662,4,15,0,28.9508,-0.870564,-0.542986,-0.213023,0.0205493,0.956492,1.05684,-7.12615,-1.14545,0.292269,-3.25948,1.306,-3.11943
-28.1147,0.969505,0.139662,3,13,0,28.6076,-0.681112,-0.409601,-0.160156,0.117157,-1.88932,-0.492218,-3.1792,-0.312849,0.482228,6.3839,1.02468,6.3741
-28.3551,0.765998,0.139662,4,23,0,31.5647,-0.487736,-0.73297,-0.18482,0.233408,2.49307,-3.30204,-2.41527,-0.997428,3.04806,-5.23743,2.9542,-4.64407
-28.5236,0.999989,0.139662,5,31,0,29.3017,-0.982687,-0.304645,-0.415561,-0.176985,1.23589,1.59598,1.91663,-0.446699,-0.310952,2.91886,-8.54307,1.90273
-28.6036,0.991969,0.139662,5,31,0,29.3924,-1.30839,-0.928396,-0.207346,0.446278,-2.03374,0.761937,-5.0404,0.0863752,-3.31099,1.06502,2.25232,2.24493
-28.1368,0.996434,0.139662,3,15,0,31.1806,-0.471386,-0.696483,-0.214617,0.309121,-5.88517,-0.991114,0.871375,0.315291,2.72314,0.702499,-0.00418916,1.1324
-28.242,0.999192,0.139662,5,31,0,29.1092,-1.23481,-0.896633,-0.278151,0.350571,1.33156,1.0064,4.69333,-0.987772,-2.20454,-1.44219,-0.187172,-0.517885
-30.5596,0.938722,0.139662,4,31,0,31.7284,-0.00529642,-0.92123,-0.278024,0.538454,-2.63697,-1.23507,-1.24153,-1.05818,6.80018,0.779814,-2.61707,1.38417
-28.8951,0.941186,0.139662,5,31,0,31.8362,-0.824295,-1.33102,-0.371147,0.71184,5.95296,0.367333,-1.36477,0.353962,1.00637,-6.92545,-2.10796,-5.32575
-29.4362,0.992364,0.139662,4,15,0,30.5235,-1.09314,-1.69757,-0.290934,1.19615,1.26916,1.74493,-4.30452,0.458929,-1.71646,-2.13405,0.656302,0.636872
-30.935,0.801955,0.139662,2,7,0,32.1662,-1.06715,-1.88696,-0.29044,1.15021,-1.12868,2.25504,0.0704884,0.135255,0.347025,-11.6241,2.99005,-8.58185
-35.0535,0.993301,0.139662,5,31,0,36.1551,-0.970449,1.84723,0.0206667,-2.05947,3.19632,0.69408,-2.64233,-0.602843,-1.95036,15.0643,1.94572,9.94603
-32.6856,0.993345,0.139662,5,47,0,37.1947,-0.930667,-2.60529,-0.425552,2.0918,-2.78594,-4.04859,-4.27581,0.334551,-0.652857,-3.99423,-2.07243,0.60328
-28.9323,0.971494,0.139662,5,31,0,34.3916,-1.41551,-1.03581,-0.332478,0.476046,0.0822543,4.21916,3.55997,-2.46527,-3.2694,-0.257502,-1.63198,0.923166
-31.9062,0.788052,0.139662,2,7,0,32.4103,-1.50585,-0.982766,-0.329609,0.761247,1.19697,1.22441,-0.783459,-0.468843,-6.08527,13.3384,-2.66227,14.5037
-29.7217,0.995019,0.139662,4,23,0,33.4393,-0.623001,-0.46082,-0.469971,0.100374,4.05447,-1.06501,0.949954,-3.08337,2.02893,7.41396,-13.0905,6.31861
-29.5972,0.957372,0.139662,4,31,0,31.3723,-0.702125,-1.32916,-0.198546,1.09365,2.10895,-0.243769,-7.94363,-1.63124,-0.0355915,8.2338,2.41895,10.5854
-36.1195,0.736106,0.139662,4,15,0,39.1888,0.29709,-1.48088,-0.504669,0.73237,3.5934,-2.64628,3.61233,-1.18076,8.47181,-11.1755,-4.80978,-10.2256
-35.1281,0.923946,0.139662,4,15,0,39.5182,-0.293039,-1.65281,-0.637441,0.731967,7.23957,0.349436,-2.91827,0.335257,5.08306,-14.1049,-6.00957,-12.7077
-30.6576,0.990896,0.139662,5,31,0,35.9416,-1.08792,-1.83121,-0.178688,1.1761,-4.38555,3.01735,11.0385,0.84631,-0.211863,-9.46721,6.24137,-6.31796
-31.8952,0.938021,0.139662,5,31,0,34.9749,-1.92986,-0.487502,-0.402835,0.021253,-0.33592,-3.22474,5.59194,1.28796,-6.7436,8.52663,-3.89633,8.47495
-31.8977,0.967476,0.139662,3,7,0,32.8586,-1.97441,-0.505448,-0.405139,0.00113573,-0.00161186,-1.466,0.214093,-1.47196,-6.71584,7.58795,-3.6634,7.58827
-31.1909,0.985675,0.139662,5,31,0,34.8078,-1.63933,-1.7107,-0.28526,0.979532,5.20103,1.3496,1.71005,2.10706,-3.07766,-5.77961,1.8567,-3.09766
-34.1474,0.675042,0.139662,2,3,0,35.8533,-1.68169,-1.48222,-0.23235,1.2648,0.96435,-1.62025,4.48639,-1.88181,-7.62092,13.1452,2.59665,15.7971
-30.9661,0.97673,0.139662,5,31,0,37.5036,-0.700508,-0.241262,-0.356586,0.103032,5.50175,-3.75364,-7.91434,0.893247,0.528484,17.4509,-10.9479,16.2046
-28.6286,0.990946,0.139662,5,31,0,33.2442,-1.1766,-0.518983,-0.0716593,-0.0322328,-4.34631,-2.5089,-4.07568,-2.57719,-1.64856,-3.45792,7.60731,-3.02231
-28.3307,0.967443,0.139662,4,31,0,31.8335,-0.964011,-0.41857,-0.143301,0.1215,5.01139,0.106507,-10.535,0.490946,-1.99687,7.33372,2.33574,7.47703
-28.6013,0.978038,0.139662,4,27,0,30.1953,-0.981637,-1.09802,-0.117113,0.688617,0.077992,-0.118419,-1.53671,2.63966,-1.44833,0.656685,6.236,2.48347
-30.6393,0.651511,0.139662,1,3,0,31.2906,-0.983867,-0.952487,-0.125997,0.803921,0.103155,1.38421,-2.80943,0.749706,-2.89442,13.9234,4.62891,15.6632
-30.913,0.94404,0.139662,5,31,0,33.831,-0.641296,-1.68919,-0.205467,1.47971,-1.83607,2.9206,6.04836,1.14209,0.475539,9.06524,3.55903,12.4108
-30.862,0.997432,0.139662,5,31,0,32.2511,-1.27552,-1.80501,-0.37126,1.03767,-1.33173,1.53382,-4.86352,-1.37479,-0.758992,-9.84654,0.0839783,-7.09682
-30.4337,0.997317,0.139662,5,31,0,31.4979,-1.1716,-1.48009,-0.495904,0.697061,1.72481,0.838412,-2.34341,-1.63496,-0.101408,-8.86592,-4.09237,-7.08526
-30.8412,0.996484,0.139662,5,31,0,33.4613,-0.822578,1.07868,0.0108919,-1.42048,-0.145405,-0.94138,12.325,-1.46289,-0.248816,5.73918,5.46071,2.51922
-31.3767,0.960752,0.139662,5,31,0,32.1578,-0.834984,1.08398,0.0359088,-1.34418,-0.488587,-0.589738,6.58508,0.762531,-0.8859,9.67567,5.95639,6.54854
-33.9012,0.976328,0.139662,4,15,0,35.0692,-0.249923,1.18102,0.174112,-1.47601,2.05928,-1.75872,-0.289796,-0.79328,4.51522,4.1849,12.6612,1.20623
-28.7068,0.988357,0.139662,4,31,0,34.8532,-1.1401,-0.913579,-0.425376,0.266021,4.43859,2.93582,10.3216,-2.39858,-0.664169,-4.17644,-4.69945,-3.58684
-29.2665,0.945646,0.139662,2,3,0,29.5442,-1.13869,-1.00502,-0.439705,0.270905,-0.0296363,-0.330479,1.49969,-1.00175,-0.0731918,-7.23278,-3.87742,-6.45343
-30.9003,0.997557,0.139662,5,31,0,32.3629,-0.804902,0.493996,0.101053,-1.04006,2.54195,0.022747,-7.1453,-1.13404,1.12573,-6.17255,13.1309,-7.76717
-32.4219,0.867817,0.139662,5,31,0,34.0155,-1.22101,-1.56626,-0.640516,0.648566,-1.61295,2.26255,4.05927,-0.428572,0.452097,-10.4808,-6.47858,-8.78309
-29.152,0.99564,0.139662,5,31,0,33.2234,-0.721984,-0.639135,0.0252144,0.233188,-3.54524,-0.201769,-0.900112,3.68325,0.807757,-1.36865,12.2193,-0.239555
-28.3988,0.926683,0.139662,4,15,0,30.8357,-0.499689,-0.246132,-0.150375,-0.252209,1.61446,-1.47851,11.6727,-0.0303252,3.09826,-4.57953,2.97891,-5.10822
-30.7676,0.937854,0.139662,5,31,0,31.8267,-1.24623,0.91446,-0.116826,-1.25945,-2.54713,-1.50881,-0.571785,0.354307,-3.5243,9.71563,0.43422,6.68883
-32.1303,0.747795,0.139662,3,15,0,36.7124,-0.960658,0.484022,-0.241855,-1.36528,3.77325,0.274422,-12.4468,2.53133,2.73358,-13.1685,2.59992,-15.5074
-33.5128,0.979727,0.139662,3,11,0,36.1566,-1.29671,1.38271,-0.260944,-1.69871,-2.33481,-0.550077,1.11524,-3.07779,-3.18219,14.5634,-7.77847,9.9238
-32.2593,0.9868,0.139662,5,31,0,37.1927,-0.252399,0.940146,0.062538,-1.18074,0.796643,4.46351,-5.09756,-0.804757,4.525,7.97129,7.05951,5.17649
-31.8988,0.866679,0.139662,2,3,0,33.4344,-0.279638,0.884027,0.041719,-1.11557,1.19697,2.21315,3.70721,0.848476,4.2487,8.69994,6.04497,5.97415
