# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=133243476
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-29.8517,0.975384,0.13016,4,15,0,36.8599,-0.28925,-1.17273,-0.416401,0.75455,-5.46571,4.5191,-1.48653,-0.98462,4.33123,1.14614,-7.96184,1.93326
-30.7844,0.947823,0.13016,2,7,0,32.1915,-0.202736,-1.13679,-0.4332,0.811812,3.70081,0.255992,-3.38591,0.624416,5.01525,6.12434,-10.3692,6.70807
-29.9303,0.973908,0.13016,3,7,0,31.2932,-0.445526,-1.23055,-0.410895,0.586223,3.63038,-0.740781,-3.16626,0.0327976,3.70551,-8.5671,-3.61422,-7.50072
-29.544,0.93224,0.13016,5,31,0,32.4189,-0.619543,-0.708266,-0.44367,0.393271,2.77406,-3.25711,0.22819,0.0936262,1.69382,8.37763,-11.6753,8.00036
-30.0595,0.99983,0.13016,5,31,0,30.2999,-1.19501,0.0465746,0.0120913,-0.696903,0.472766,0.0577304,-0.127092,-1.03243,-0.694368,-7.08092,10.7901,-7.85477
-28.2633,0.873619,0.13016,5,31,0,35.0769,-0.842192,-0.984404,-0.37334,0.57025,-6.67729,1.11193,1.04592,3.71157,-0.112618,2.6088,-5.75117,3.35071
-29.2501,0.942881,0.13016,4,19,0,30.6208,-0.618045,-1.62239,-0.241535,1.19851,-0.828791,2.17246,-4.24595,0.39399,1.45298,-1.95136,2.38564,0.800187
-28.7104,0.990619,0.13016,4,15,0,29.6346,-0.886165,-1.46691,-0.263528,0.948664,-2.14847,1.11333,-1.48715,-1.09101,-0.0710745,-4.19476,1.46378,-1.94314
-28.1651,0.999954,0.13016,5,31,0,29.0149,-0.55345,-0.855112,-0.231026,0.51071,-0.437971,-1.34701,-0.119435,1.47497,1.79758,3.09938,-0.631765,3.92919
-29.3941,0.963861,0.13016,5,31,0,29.7642,-1.30895,0.114669,-0.119167,-0.796657,1.45201,-0.209437,3.25459,0.298553,-1.20229,-5.80355,5.56974,-6.92749
-29.2657,0.997383,0.13016,5,31,0,30.2473,-1.17043,0.102851,-0.324846,-0.826149,-1.80705,0.696832,6.19349,-0.0202724,0.0916584,-5.72335,-2.30609,-7.28591
-28.9611,0.989593,0.13016,5,31,0,30.9978,-1.14537,-0.970153,-0.06669,0.506572,2.50386,-2.66543,0.560268,0.278859,-2.21352,-0.643275,8.23901,0.923646
-28.5375,0.996725,0.13016,4,31,0,29.9195,-1.36489,-0.456174,-0.173783,-0.0408246,0.68194,1.44296,-6.2944,-1.15158,-3.51814,1.56156,2.80864,1.71517
-30.5343,0.99704,0.13016,4,15,0,31.6545,-0.0412349,-0.967979,-0.330858,0.511956,-3.19595,0.850252,1.2724,-0.691188,6.48621,-2.0115,-4.13114,-1.53475
-31.5972,0.791074,0.13016,5,31,0,34.2725,-1.91566,-1.34606,-0.239588,0.562596,0.00498795,0.833176,3.54188,3.3521,-4.06576,-4.29161,2.9808,-2.38386
-32.0077,0.993197,0.13016,4,15,0,33.0979,-1.94822,-1.35097,-0.208004,0.516078,-1.28009,0.291028,7.3613,-0.605096,-3.62035,-5.84667,4.1975,-3.94605
-30.075,0.88765,0.13016,5,31,0,35.834,-0.32404,-0.906803,-0.138699,0.310752,5.23652,-0.484221,-8.85224,-3.25849,4.65864,-11.0751,6.83578,-9.983
-29.0913,0.961769,0.13016,3,7,0,31.043,-0.383375,-0.741242,-0.086892,0.444832,-1.71405,2.14327,2.69111,1.73681,3.22272,3.63772,6.53696,4.79396
-30.2951,0.803655,0.13016,5,31,0,31.5921,-1.13816,0.105582,-0.3576,-0.367596,3.69604,-0.7745,1.3161,0.274597,-2.54974,13.4966,-9.07377,11.6309
-28.7477,0.994389,0.13016,5,31,0,31.5347,-0.415825,-0.918344,-0.127494,0.544777,1.64024,3.09349,-4.40477,1.07269,3.13468,-0.365961,5.463,1.00761
-29.736,0.980612,0.13016,4,31,0,32.5917,-1.59271,0.236965,-0.22257,-0.888659,3.52935,-2.11844,3.88644,1.75867,-3.3384,-0.418089,0.997357,-1.91996
-30.7688,0.923856,0.13016,5,31,0,32.4165,-0.427192,-1.55058,-0.180114,0.929501,4.07653,0.804249,-0.377375,-0.814734,3.92214,-12.2354,6.99218,-9.68009
-30.6656,0.988452,0.13016,5,47,0,34.0092,-1.54363,0.746281,-0.205447,-1.26208,0.958326,-3.52963,6.08218,0.503643,-4.14772,5.40392,-0.622858,2.72602
-28.047,0.999848,0.13016,5,31,0,31.2753,-0.719861,-0.285376,-0.116828,-0.0353552,4.28179,-2.09731,-4.29097,1.54521,0.258201,4.80276,3.15768,4.62817
-28.9226,0.944068,0.13016,4,31,0,31.0439,-1.1542,-1.15419,-0.117071,0.634072,-0.339814,0.930024,-9.73204,1.43043,-1.82895,-2.9396,6.6755,-1.101
-29.255,0.996263,0.13016,4,31,0,29.4912,-1.20807,-1.22337,-0.133082,0.808207,0.261126,0.686021,2.44899,-0.416601,-3.15331,2.11201,5.62452,4.18116
-27.9594,0.954558,0.13016,4,31,0,30.4883,-1.04382,-0.476522,-0.209359,0.103314,1.7375,2.93885,-4.32444,-0.881725,-2.08382,4.73806,0.0261642,4.81083
-28.9726,0.917854,0.13016,3,15,0,30.0692,-1.02836,-0.495645,-0.278152,-0.246356,0.134336,1.53603,-5.84845,-0.510377,0.897771,-9.6799,1.18615,-9.78274
-27.7451,0.987123,0.13016,3,15,0,29.9273,-0.69479,-0.459756,-0.271021,0.0303408,3.1424,-2.22093,1.83851,-1.14838,1.18362,1.03742,-2.98711,0.721894
-28.057,0.99399,0.13016,5,63,0,28.3805,-0.890493,-1.09757,-0.211222,0.625864,-0.951519,-0.329857,0.7876,1.02081,-0.348356,-2.03458,2.38538,-0.513318
-28.3177,0.986789,0.13016,3,15,0,29.5821,-0.827439,-1.18889,-0.309222,0.801742,-1.08158,1.0142,7.6393,-0.336871,-0.338967,2.42126,-2.51809,3.89844
-28.5227,0.855212,0.13016,5,35,0,30.6816,-0.928973,0.016445,-0.205375,-0.64643,1.54544,0.906825,2.3305,2.86527,0.87582,-6.13942,1.54172,-7.31779
-29.0426,0.990127,0.13016,5,31,0,30.4212,-0.413958,-0.420537,-0.21617,-0.160599,2.25824,1.55647,-4.01866,-0.957967,4.07552,-7.89487,1.48212,-8.24854
-29.9737,0.9996,0.13016,4,31,0,30.8238,-1.63804,-0.10247,-0.268528,-0.355038,3.06355,0.277948,0.3163,0.527937,-5.4233,6.89698,-1.30152,6.11703
-28.6941,1,0.13016,4,15,0,30.28,-1.22678,-0.220997,-0.141861,-0.13582,4.08174,-0.878114,1.74415,0.00416004,-3.66206,6.59895,2.57239,6.28952
-28.9912,0.999004,0.13016,5,31,0,30.2361,-1.20159,-1.24901,-0.405597,0.613793,-2.43165,-0.217774,3.72794,-1.59294,-1.29034,-4.37602,-3.30767,-2.92317
-28.5278,0.951531,0.13016,4,31,0,31.3782,-0.922292,-0.603327,-0.211011,-0.0630222,2.19986,2.58726,6.99228,-1.12501,0.998657,-8.9295,3.21104,-8.65882
-28.2236,0.987865,0.13016,3,15,0,30.2668,-1.05445,-0.545031,-0.173028,0.20684,2.87413,-0.318788,-4.32571,-2.24262,-2.47593,5.91742,1.68926,6.28518
-28.4369,0.996534,0.13016,4,31,0,29.6099,-1.21897,-0.452912,-0.23851,-0.213504,-1.4432,0.641724,-4.27828,-1.73406,-0.931155,-5.79289,1.63779,-5.84937
-28.4567,0.936681,0.13016,2,7,0,29.7925,-1.33077,-0.371442,-0.248907,-0.265696,1.58418,-1.97069,1.25618,-1.17168,-1.9161,-3.37403,0.779374,-3.60245
-28.7751,0.944441,0.13016,4,23,0,29.8034,-0.79994,-0.5459,-0.147544,-0.100335,3.35065,-0.55234,1.39238,0.17982,1.72672,-9.79676,5.59674,-9.54479
-27.9538,1,0.13016,3,11,0,28.9576,-0.630923,-0.3124,-0.146593,-0.0277595,1.38064,-1.13934,-0.47778,-1.65692,1.17083,3.6764,1.74909,3.42664
-30.3339,0.902444,0.13016,5,31,0,30.865,-1.40367,0.404937,-0.12455,-0.735347,0.499216,-0.109504,4.86277,0.798639,-5.01142,10.1867,1.8526,8.46038
-29.0924,0.999002,0.13016,2,7,0,30.6309,-1.31779,0.305353,-0.142863,-0.754966,2.53364,-1.8682,-2.43499,-0.928011,-3.4403,4.44824,2.05433,2.87723
-30.454,0.972503,0.13016,5,31,0,31.7428,-0.161354,0.190859,-0.0250309,-0.483419,-2.20701,-0.249543,3.01748,-1.87526,5.46983,4.3075,5.7275,3.13255
-28.8321,0.935515,0.13016,3,15,0,38.4411,-0.578989,0.194279,-0.0861516,-0.47295,10.0309,1.02193,7.76577,0.782589,1.45039,7.09132,2.41308,5.74486
-28.4202,0.985753,0.13016,4,23,0,30.4932,-1.25126,-0.263205,-0.34173,-0.35031,2.89839,2.06072,5.4507,0.241653,-1.46398,-1.68854,-3.41005,-2.40206
-28.5408,0.978681,0.13016,4,23,0,29.7077,-0.387371,-0.608875,-0.134862,0.188875,2.12474,-1.54615,4.2617,-0.0886835,3.58856,-2.23696,4.22703,-1.76218
-28.4409,0.952366,0.13016,5,31,0,30.8325,-0.71638,-1.10869,-0.378151,0.567549,3.21789,0.202077,7.53534,-1.73779,1.41452,-3.70318,-4.15001,-2.71348
-28.5052,0.988957,0.13016,4,31,0,29.9063,-1.05841,-0.316774,-0.0411973,-0.090905,0.911946,-2.11238,-4.31571,0.678553,-2.01245,1.9091,7.73013,2.0363
-28.5519,0.896683,0.13016,2,3,0,29.5968,-1.0882,-0.366834,-0.060441,-0.00533707,0.134678,-1.82175,-2.82276,-1.02265,-2.53816,3.88014,6.72922,4.10919
-28.3219,0.998666,0.13016,4,31,0,29.3681,-1.13063,-0.291396,-0.117705,-0.283297,0.361508,-0.864505,5.76814,1.29754,-1.10682,-4.03815,5.43624,-4.22825
-27.7989,0.999943,0.13016,3,11,0,28.3888,-1.03053,-0.282369,-0.184156,-0.141511,1.56166,-0.805284,-3.91119,-0.205559,-1.6014,2.48215,1.03633,2.13342
-27.8936,0.979758,0.13016,4,31,0,28.3412,-1.16418,-0.518101,-0.249734,0.0207351,-0.994509,1.13228,1.83291,0.450932,-2.02809,0.493955,-0.391934,0.576805
-28.8604,0.938135,0.13016,3,15,0,29.4099,-1.23993,-0.608583,-0.210737,-0.104268,-1.65074,0.0459525,4.35967,-0.326743,-0.646895,-7.98358,3.45278,-7.64788
-28.8245,0.995498,0.13016,4,31,0,29.8673,-1.42488,-0.257288,-0.321296,-0.245221,0.0175283,0.578056,3.63575,1.91738,-3.55629,3.6631,-3.30504,3.04664
-32.4303,0.966233,0.13016,4,15,0,33.7268,-2.08591,0.106219,-0.0870184,-0.827667,1.68813,-1.8473,-4.62997,-0.0703556,-5.67645,1.18055,6.6294,0.170048
-31.0803,0.942632,0.13016,5,31,0,34.4261,-0.793841,0.164611,-0.497764,-0.517162,5.24342,-0.946942,2.93627,1.90299,1.18864,10.4917,-15.6301,7.83812
-29.5518,0.990683,0.13016,5,31,0,32.4199,-1.32453,-0.727292,-0.0339027,0.124412,-3.98415,-1.1952,2.81716,-2.33543,-2.10472,-4.66674,9.58997,-3.74799
-30.1184,0.969729,0.13016,5,31,0,30.849,-0.799749,-0.985841,-0.531737,0.249336,2.77688,0.489624,-1.47915,0.206905,2.03399,-7.42653,-7.41799,-7.10947
-29.3982,0.999007,0.13016,5,31,0,31.3942,-1.04381,-0.394043,0.0307821,-0.150342,3.71487,1.82459,2.4908,0.522099,-0.643115,-4.98278,11.8605,-4.64132
-29.7301,0.99896,0.13016,4,23,0,32.3772,-1.134,0.587887,-0.330742,-1.18869,-0.184721,-2.07253,9.82371,0.993908,-0.319733,0.17179,-5.69016,-2.64865
-28.2514,0.985018,0.13016,5,31,0,30.8362,-0.690896,-0.660296,-0.0971534,0.166291,-2.7523,1.56173,8.32871,-1.28606,1.47988,-4.87186,6.79961,-4.1472
-27.9885,0.999473,0.13016,5,31,0,28.5753,-0.84149,-0.111023,-0.299899,-0.360675,-2.22291,0.756796,-1.06545,0.4402,0.490699,1.2766,-4.68416,0.0604318
-27.8894,0.99992,0.13016,5,31,0,28.2374,-1.00542,-0.87544,-0.199455,0.403602,-0.519053,0.788222,-2.68363,-0.622249,-1.18369,-0.923999,2.32019,0.107794
-28.0048,0.982831,0.13016,5,31,0,28.5478,-0.695446,-0.875488,-0.285425,0.344598,-0.620541,0.570291,3.41756,-1.11344,1.56183,-4.35771,-0.95425,-3.67018
-28.0704,0.992395,0.13016,5,39,0,28.7767,-0.840287,-0.383163,-0.3611,-0.0858794,-1.41679,1.57111,1.02106,-0.132046,0.475138,1.6472,-6.56985,0.914585
-29.2208,0.941859,0.13016,5,31,0,30.2775,-0.954341,0.194552,-0.0579431,-0.804132,2.53504,-1.41093,-2.00392,0.453793,0.563923,-6.75085,7.40018,-7.99699
-30.7479,0.85608,0.13016,3,15,0,35.7321,-0.980613,0.489079,0.103647,-1.01981,0.626814,-3.77081,-10.5748,-0.921442,-0.270792,-4.14129,13.2136,-5.69692
-30.1066,0.999501,0.13016,4,15,0,31.7739,-0.56554,0.831799,-0.0312517,-1.20032,-1.4448,-0.559011,8.92943,-0.883874,2.15942,2.95082,3.87701,0.106567
-28.686,0.987622,0.13016,5,31,0,30.7597,-1.28811,-0.838488,-0.402031,0.32227,-1.91421,2.29981,2.99832,-1.57312,-2.56448,1.58925,-5.14656,2.10797
-29.1552,0.94645,0.13016,4,31,0,31.1059,-1.10002,-0.0149047,-0.367233,-0.346371,1.86481,1.35923,3.99884,-2.21796,-1.83162,8.75225,-8.38965,7.18138
-28.5784,0.998302,0.13016,5,31,0,29.7225,-0.927598,-0.449946,-0.114854,-0.171298,-3.08104,-0.102287,-0.256453,-1.31299,0.706265,-8.0417,6.41541,-7.91137
-28.8949,0.999682,0.13016,4,15,0,29.0726,-0.865162,-0.282549,-0.0550998,0.0331062,0.994527,-0.335291,2.0332,-0.179506,-1.44369,8.65863,6.06203,8.78178
-28.4123,1,0.13016,5,31,0,29.2236,-0.866423,-0.62198,-0.142912,0.0139331,-0.259352,0.332111,6.99977,0.135321,0.972874,-7.98288,5.51137,-7.51225
-28.3687,0.997636,0.13016,5,31,0,29.2139,-0.962385,0.090182,-0.287102,-0.490774,-1.88264,0.319802,-1.60775,1.53755,-0.800009,5.505,-5.33257,3.86721
-29.0392,0.998876,0.13016,5,31,0,29.904,-0.697844,-1.31596,-0.43111,0.748335,-0.519787,0.887753,-6.46151,-0.248658,1.62008,-4.47021,-5.33922,-3.13544
-29.1294,0.993775,0.13016,4,15,0,29.7508,-0.817474,-1.49217,-0.432919,1.01968,1.17515,-0.851263,-3.77513,-0.785966,0.236722,-0.471888,-5.9497,1.35027
-31.2751,0.952822,0.13016,5,31,0,33.447,-2.02902,-0.306111,-0.343867,-0.520298,-1.18345,-2.72796,-4.65851,0.827858,-4.19912,-2.1556,-0.828278,-2.56462
-29.3254,0.872691,0.13016,4,19,0,36.8552,-1.20021,-0.196218,-0.36865,-0.143966,-8.24401,-1.48297,0.354257,-2.64949,-2.79654,9.58645,-7.56445,8.52259
-28.6483,0.996964,0.13016,5,31,0,29.7497,-0.435176,-0.323264,-0.175679,0.0501919,-0.212709,-0.677446,3.81728,-1.92621,2.75301,7.00407,-0.705084,6.62956
-29.1993,0.937524,0.13016,2,3,0,29.5561,-0.406605,-0.421211,-0.184157,-0.166152,0.165411,-0.168759,-1.3098,-1.24483,4.15003,-8.74994,3.07518,-8.99966
-29.4409,0.992207,0.13016,4,31,0,30.0198,-0.435185,-0.656715,-0.108971,0.0769926,1.54723,1.24925,-1.72285,-0.155895,3.8682,-9.90067,7.15839,-9.31394
-30.2039,0.964664,0.13016,5,31,0,30.8003,-0.384886,-0.581583,-0.217643,-0.102226,-1.08354,0.0364151,-4.92577,-0.740308,4.61158,-12.4265,3.44331,-12.4035
-28.6666,0.898023,0.13016,3,11,0,33.2688,-0.848563,-0.416002,-0.20733,-0.254838,-4.59779,-2.07058,1.18529,-3.05199,1.57525,-9.29365,3.05368,-9.47712
-28.4259,0.98335,0.13016,3,11,0,29.3539,-1.02924,-0.291219,-0.226811,-0.0124548,1.63025,1.5883,0.692629,0.902888,-2.27932,8.53152,-1.96253,8.086
-29.0916,0.989335,0.13016,5,31,0,30.0451,-1.25495,-0.742399,-0.0464602,0.254202,0.540158,-1.89953,0.896324,-0.86665,-2.78517,-0.537556,8.63113,0.505476
-28.7153,0.992346,0.13016,5,31,0,32.8511,-0.796098,-1.41658,-0.311245,1.02949,3.00954,0.676857,-14.1692,-0.698503,-0.150449,1.80949,-1.88086,3.85191
-27.9486,0.990468,0.13016,6,63,0,30.1623,-0.944553,-0.88225,-0.208981,0.339444,1.21462,-2.49643,-0.793155,1.92435,-0.186887,-4.36374,2.5591,-3.38307
-28.6703,0.862081,0.13016,4,23,0,30.8012,-1.33636,-0.636563,-0.362801,-0.029184,1.70069,-2.59005,4.30646,-0.938998,-1.71431,-3.59781,-2.6673,-3.43958
-30.9588,0.99712,0.13016,5,31,0,32.436,-0.414366,-2.03792,-0.283542,1.62224,1.96042,0.620765,4.32775,-1.941,3.04454,-2.46526,2.09098,1.22142
-28.3392,0.988545,0.13016,5,31,0,32.1263,-1.22973,-0.587594,-0.377412,0.0187289,2.96759,-2.57078,-8.15104,1.71637,-1.74306,-0.481021,-4.50294,-0.523013
-27.8921,0.993141,0.13016,3,15,0,29.7501,-1.1478,-0.550323,-0.257875,0.00486391,-1.55416,-0.639849,-9.88462,-0.30751,-1.52314,-1.59785,-0.214733,-1.4688
-29.4132,0.92042,0.13016,5,31,0,32.9467,-1.22138,-1.42744,-0.164678,0.856539,3.28375,-3.41421,-1.36329,0.866984,-1.88592,-4.46336,5.37634,-2.13236
-29.3895,0.96771,0.13016,4,31,0,30.3742,-1.2606,-0.993452,-0.140077,0.646631,0.958855,0.797156,-1.12381,-1.90797,-4.08573,5.90011,4.56775,7.47113
-29.2546,0.999934,0.13016,5,31,0,30.4024,-1.40013,-0.94463,-0.210293,0.238314,-0.963315,1.10257,-5.2825,-1.33831,-1.76087,-6.77664,3.69403,-5.67146
-29.3893,0.987967,0.13016,4,31,0,30.8614,-1.14829,-1.23556,-0.168447,0.900939,-3.22614,-1.04146,3.56219,-0.938953,-3.31287,5.46279,3.90517,7.56212
-28.5235,0.9929,0.13016,5,31,0,31.0561,-0.898968,0.0595238,-0.16326,-0.346798,0.952365,0.0178625,-12.3408,0.424755,-1.3057,8.79322,-0.561675,7.61619
-29.3724,0.868097,0.13016,3,15,0,31.006,-1.12362,-0.0920856,-0.150423,-0.63804,-2.2428,-1.5055,0.319825,-1.88785,0.409241,-9.4244,5.2536,-10.1843
-27.683,0.996729,0.13016,5,31,0,29.8998,-0.79763,-0.536194,-0.288617,0.0826262,-1.60145,-3.07316,-0.75368,-0.147733,0.484478,0.511838,-3.08405,0.381346
-28.9409,0.874055,0.13016,3,15,0,30.0789,-1.142,-0.668113,-0.306566,-0.0777876,2.88721,0.993463,-0.117776,1.07969,0.156107,-8.8778,0.406378,-8.60378
-29.5744,0.999754,0.13016,3,11,0,30.2957,-1.53594,-0.668873,-0.399205,-0.0984027,1.10255,1.17864,1.23102,1.21085,-2.03088,-5.08767,-2.68765,-4.86574
-29.2049,0.992431,0.13016,5,31,0,32.6831,-0.770382,-0.854477,-0.0652716,0.603633,-5.2457,-1.03351,7.84479,0.140105,-0.573558,7.3796,7.7256,8.97231
-28.7877,0.999984,0.13016,5,31,0,31.5992,-0.86026,-1.17666,-0.0924792,0.738047,-2.03147,-3.10871,-4.30633,0.816694,-0.225909,-1.89753,7.90192,0.163643
-28.4784,0.999747,0.13016,5,31,0,29.3796,-1.04015,-0.381207,-0.422436,-0.157982,-1.62572,-1.27754,2.72948,1.03134,-0.421738,0.754155,-7.65627,-0.0308773
-29.9178,0.994985,0.13016,4,15,0,30.2393,-1.00322,-0.620676,-0.582826,0.0399995,-0.0965292,-0.495576,2.611,0.880295,0.374372,0.971401,-12.4086,0.285922
-28.0219,0.993059,0.13016,4,31,0,33.2078,-1.10054,-0.895305,-0.263432,0.440811,-0.598767,-0.592001,16.7539,1.73155,-1.98849,1.15934,-0.464758,2.10475
-28.2493,0.99672,0.13016,5,31,0,28.5664,-0.518339,-0.958384,-0.250412,0.484721,-0.717006,0.907693,0.430763,-0.687609,2.60897,-3.37337,0.202964,-2.4104
-27.7742,0.994612,0.13016,4,31,0,29.6731,-0.781687,-0.409981,-0.222187,-0.120624,-2.51375,1.51288,1.46985,-2.03716,1.06683,-3.75099,0.569828,-3.99565
-29.04,0.97356,0.13016,4,31,0,29.5287,-0.51062,0.287811,-0.179751,-0.58778,0.0936027,-1.43858,-1.76986,0.0932765,2.39191,7.33821,-3.15157,5.31515
-28.7827,0.980751,0.13016,5,31,0,30.9644,-1.07887,-1.1943,-0.331628,0.818773,2.7802,2.37948,-3.96078,-0.696287,-2.31318,4.46762,-3.07896,5.97154
-30.1853,0.990209,0.13016,4,15,0,30.607,-0.328426,-1.24979,-0.424313,0.649276,-0.761201,-0.271585,-4.01189,0.703317,4.37173,-6.89756,-4.93201,-5.89857
-33.9206,0.957448,0.13016,5,31,0,35.9639,-1.57644,0.948258,0.0442698,-1.76053,-3.85017,-0.153427,-6.86375,-0.565416,-1.28805,-7.75266,11.7689,-10.5193
-32.0068,0.880919,0.13016,5,31,0,37.3866,-0.509649,0.423053,-0.175702,-1.18613,3.09476,-3.94928,-8.79448,0.585598,4.62416,-13.016,3.53507,-15.2788
-30.4453,0.926272,0.13016,2,7,0,34.7062,-0.323917,0.707936,-0.138221,-1.08572,1.89005,3.31968,2.58913,2.72152,4.52647,3.00808,-1.90163,-0.0524433
-27.8779,0.979732,0.13016,5,31,0,32.3865,-0.753918,-0.667541,-0.32913,0.168698,-4.11169,-2.01259,-0.70362,3.29532,1.07296,-1.40837,-3.97252,-1.35613
-28.0136,0.959428,0.13016,4,31,0,28.5745,-0.812067,-0.828232,-0.261893,0.253351,-0.653853,-1.05932,4.1578,-0.261753,0.997906,-5.79973,0.526891,-5.12632
-32.0574,0.992806,0.13016,5,31,0,33.169,-1.16386,-2.12216,-0.106852,1.51078,-0.519506,-0.641995,7.90695,-0.206699,-0.865485,-7.76708,9.08268,-3.80923
-30.6416,0.94723,0.13016,2,7,0,33.0514,-1.15615,-1.90602,-0.161947,1.3826,-0.260449,-2.9553,5.92719,-0.140158,-1.80642,-3.69448,6.21488,-0.206083
-31.2235,0.956652,0.13016,4,15,0,32.4692,-0.904332,-1.99917,-0.109697,1.58707,-1.83166,-1.87891,3.40331,-0.440832,-0.604745,-0.953261,9.1784,3.12105
-27.927,0.996647,0.13016,5,31,0,32.4133,-0.655228,-0.782284,-0.168133,0.323149,-0.311345,-2.73014,8.17212,2.98319,1.49176,-2.8425,3.45382,-2.00923
-27.6086,0.95431,0.13016,3,15,0,28.8679,-0.838647,-0.676442,-0.225515,0.226477,2.09939,0.662346,3.4916,1.71436,0.00749048,-0.352704,0.312898,0.0864416
-28.0348,0.941854,0.13016,5,31,0,28.721,-0.93217,-0.380276,-0.34893,-0.0625485,-0.530083,-0.898832,3.71656,-1.14793,-0.400237,3.05437,-6.13529,2.399
-29.1185,0.984588,0.13016,5,31,0,30.1323,-0.817834,-1.50384,-0.191893,1.13582,-1.95948,-0.126503,-4.16429,1.41998,-0.442787,1.55776,3.85713,4.23147
-31.2937,0.996946,0.13016,5,63,0,32.5598,-1.40701,0.903507,-0.362192,-1.55584,0.878102,0.966563,5.08245,-1.69395,-1.52573,1.50018,-6.48034,-1.99113
-31.9883,0.990939,0.13016,5,31,0,36.3327,-0.111321,-1.31392,-0.0278177,0.983108,-4.11072,-3.022,3.22217,2.03548,6.05669,0.027037,13.1132,3.03583
-28.921,0.999763,0.13016,4,15,0,33.0928,-0.962373,-1.46227,-0.185056,0.989603,5.08938,-0.657411,10.3915,1.04655,-0.888438,-2.39644,4.41638,0.0765583
-28.9258,0.89734,0.13016,5,31,0,31.2809,-0.761127,-0.875063,-0.424164,0.222807,-1.25574,-3.15904,-1.49564,0.639821,1.83652,-6.41669,-5.03145,-6.10535
-29.1703,0.977931,0.13016,5,63,0,30.733,-1.24472,-0.30677,-0.255873,-0.45548,1.9435,-1.04261,-6.71748,1.21211,-0.190436,-8.5444,1.78257,-8.97727
-27.7239,0.998643,0.13016,4,23,0,34.0979,-0.953234,-0.1917,-0.187559,-0.245238,-6.85988,-1.3145,-8.10422,-2.28498,-0.862664,1.60513,0.632865,0.994073
-28.3205,0.981256,0.13016,4,23,0,30.1652,-1.21089,-0.489169,-0.370812,-0.019578,-2.02429,-0.6277,-8.02166,1.39051,-2.01141,1.9122,-5.17927,1.62872
-29.0979,0.997247,0.13016,4,15,0,29.3406,-1.51765,-0.23568,-0.338321,-0.320954,-0.495344,-0.229312,-3.22428,0.471789,-3.67835,2.54116,-3.31858,1.87769
-28.2986,0.971224,0.13016,5,31,0,30.1746,-0.842095,-1.0048,-0.304017,0.662312,-3.90824,1.336,-3.87643,-0.0371211,-0.623598,4.95771,-3.27362,5.99778
-29.6359,0.974786,0.13016,4,23,0,32.1848,-1.21058,-1.659,-0.265587,1.17448,-3.08669,-0.709184,1.3736,2.80097,-2.66214,-0.659383,1.42768,2.09403
-29.3394,0.948329,0.13016,4,15,0,30.6114,-1.17851,-1.42801,-0.25178,1.03781,1.18133,0.408917,0.935927,-2.31139,-3.1324,3.36541,1.0506,5.67096
-28.2343,0.972489,0.13016,5,31,0,30.115,-0.802159,0.102744,-0.18234,-0.640864,-3.51502,1.90226,2.45872,0.0952444,1.14632,-3.31528,1.03913,-4.70137
-28.7923,0.894315,0.13016,3,15,0,30.9837,-0.729704,0.127713,-0.288169,-0.718071,-0.633964,-1.7143,8.46995,-1.38615,2.15363,-3.97715,-3.29607,-5.77719
-28.4431,0.990536,0.13016,5,31,0,29.8051,-1.26035,-0.499824,-0.146174,0.0689619,0.390418,-2.04051,5.09449,0.533045,-3.37796,3.10868,3.56206,3.43225
-30.0691,0.971694,0.13016,5,31,0,30.3348,-0.37913,-1.53171,-0.356345,0.951101,-0.793537,0.466176,3.00685,0.341519,3.83375,-8.04173,-1.23909,-6.05856
-27.7641,0.998488,0.13016,4,31,0,32.1763,-0.882601,-0.099485,-0.217139,-0.339862,3.48305,-3.52194,-4.74706,1.452,-0.199345,1.68606,-1.15257,0.724344
-29.1026,0.918835,0.13016,4,27,0,29.6546,-0.623335,-1.12973,-0.224047,0.504201,-0.291615,-0.758749,-0.718048,1.41537,2.58302,-10.182,3.71282,-8.74734
-29.0919,0.998121,0.13016,4,31,0,33.7227,-1.08565,0.436983,-0.0461644,-0.90443,-2.30682,4.18561,1.50153,-1.4915,-1.6007,0.88586,6.09676,-0.836722
-28.101,0.875942,0.13016,4,31,0,32.0631,-0.962995,-0.463069,-0.147474,-0.115834,1.00633,-0.73568,-6.08731,3.91367,0.0813311,-5.65992,4.61476,-5.54294
