# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1831671311
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study2_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-44.4301,0.978538,0.112932,5,31,0,45.6903,0.280739,-0.238681,0.0729454,-0.0785183,2.49223,-1.69595,-6.88636,-0.665464,-0.111849,1.1149,12.8003,2.87798
-44.7701,0.852985,0.112932,4,19,0,47.0938,0.208518,0.400774,-0.0163162,-0.583023,-0.529229,3.3177,-7.07635,-0.267365,-0.741919,13.3961,0.792507,11.718
-44.8489,0.999617,0.112932,3,15,0,45.8847,0.199028,0.17709,0.0702166,-0.651277,0.0667196,-0.0603507,9.21342,1.15657,-1.62679,-10.425,5.6868,-10.7526
-45.2172,0.934883,0.112932,5,31,0,46.8452,0.0292313,0.369611,-0.0806674,-0.813638,2.60446,1.09726,-1.81366,2.54233,-3.12333,-7.81734,-6.16667,-10.0514
-44.4224,0.990808,0.112932,5,31,0,45.709,0.513944,-0.613706,-0.0515325,0.324836,1.89129,-2.61826,-0.239969,-0.0690062,3.15728,2.74182,6.89956,4.92465
-43.7335,0.998448,0.112932,5,47,0,44.9869,0.468634,-0.0907152,-0.0399819,-0.272046,2.63489,-2.06609,3.35802,0.934674,2.21927,-2.18889,1.16062,-2.35247
-44.3101,0.961017,0.112932,2,7,0,44.524,0.515992,-0.0360805,-0.0432927,-0.191325,-2.15511,0.0788902,1.01591,-0.245898,3.56596,9.13322,2.34946,8.96743
-45.9785,0.831645,0.112932,2,3,0,46.4712,0.548271,-0.200606,-0.0575087,-0.37575,1.48148,-0.867233,-3.25833,-1.01082,1.70529,-16.468,-1.1176,-16.6803
-44.0555,0.991342,0.112932,4,23,0,46.4283,0.405818,-0.156693,-0.178559,-0.187231,-2.68153,1.92137,-3.24607,2.8093,1.34137,-1.04874,-8.71164,-2.2438
-43.5256,0.990418,0.112932,4,15,0,44.3579,0.254945,-0.0672752,-0.0774376,-0.27725,-1.56257,-0.746898,8.05425,-0.373288,-0.495867,-1.70487,-1.87246,-2.23836
-45.8936,0.989534,0.112932,4,31,0,46.9423,0.670875,0.546451,0.155644,-0.907905,-1.86971,-0.745143,-5.56306,1.73297,4.7782,2.40523,9.80648,1.43862
-45.8958,0.859236,0.112932,5,63,0,51.8249,0.218348,-0.700152,-0.282207,0.216152,4.81755,4.20373,13.4837,-1.34858,-1.81417,-12.2906,-11.1556,-12.1396
-46.3816,0.997889,0.112932,5,31,0,47.9363,0.299339,-1.55388,-0.247821,1.20543,1.50275,-2.52738,5.4929,-0.819295,-0.663162,-5.15431,-0.556999,-1.05817
-45.731,0.978478,0.112932,3,15,0,46.8792,0.313703,-1.30676,-0.254662,1.05397,0.494412,2.41225,-0.312165,-0.998467,-0.0837389,3.07004,-2.83417,6.24981
-47.8498,0.936403,0.112932,4,15,0,48.3712,0.707943,-1.35892,-0.379143,1.13394,1.32082,1.5942,1.70685,-0.00975192,4.74755,8.11079,-10.0943,10.1996
-49.7776,0.999824,0.112932,4,15,0,50.2732,0.708263,-1.6603,-0.504622,1.39457,1.20243,-0.132437,2.75101,-1.44592,3.61515,5.40413,-16.3829,7.40172
-44.1287,0.999946,0.112932,5,31,0,50.2828,0.101113,-0.475805,-0.0388075,0.19314,4.01918,-3.10983,-4.54325,4.61978,-2.56953,2.12328,6.14123,3.85748
-43.7803,0.874617,0.112932,4,31,0,45.8489,0.186754,-0.118168,0.0115475,-0.233292,-2.25574,-3.2379,2.575,-0.569994,-1.46776,-2.31911,5.80247,-1.76091
-45.4716,0.991577,0.112932,5,31,0,46.0386,0.609691,-0.665928,-0.300864,0.300011,0.981134,-1.55713,-1.91676,0.722408,3.16009,-2.101,-12.1826,-2.45108
-45.423,0.962568,0.112932,5,31,0,48.2595,0.0359386,-0.995781,-0.0650789,0.676716,3.869,1.11344,1.951,-3.38137,-3.48212,-2.06667,8.16333,1.49099
-45.0283,0.945566,0.112932,5,31,0,46.6697,0.304757,-0.977207,-0.0962166,0.73156,-3.52831,-0.138995,6.79531,1.99135,0.354679,4.48627,7.21227,7.90774
-44.383,0.999141,0.112932,5,31,0,46.8474,0.318205,-0.0125676,-0.175327,-0.380659,-0.00573001,-2.34626,0.789051,2.99197,0.188739,-4.51855,-9.97784,-6.26214
-44.5461,0.97332,0.112932,4,15,0,45.6989,0.504835,-0.158853,-0.147045,-0.0476922,0.11432,1.51627,-8.57678,-0.655601,3.28282,10.2329,-4.90279,9.56485
-44.0037,0.984373,0.112932,4,23,0,45.0901,0.22437,-0.280134,-0.0966412,0.0700875,-3.50226,-1.43307,3.80572,-0.761096,-0.686406,8.86062,0.173195,9.28229
-44.486,0.981368,0.112932,4,31,0,46.1566,0.277993,-0.629343,-0.130633,0.173281,-2.04979,1.77286,5.09294,-2.05545,-0.824913,-11.3813,-1.42314,-10.2239
-47.283,0.94697,0.112932,3,11,0,48.3987,0.193059,-0.612831,-0.348496,0.0962167,-0.723623,0.903911,-9.59897,0.704453,-2.10925,-12.8515,-15.7247,-13.5261
-47.1563,0.989789,0.112932,5,31,0,49.5932,-0.171963,-0.957093,-0.134737,0.458987,2.12502,-1.26707,14.153,-0.706324,-6.05489,-15.3823,0.0470437,-12.9436
-45.7235,0.997115,0.112932,3,15,0,49.045,-0.109817,-0.872703,-0.133123,0.461757,-6.94582,-2.77614,-0.742324,-0.466459,-5.50078,-9.26512,0.218646,-7.00325
-44.7821,0.984368,0.112932,5,31,0,47.7029,0.640789,-0.766982,-0.109448,0.396838,3.81064,3.15341,-8.09473,-0.532175,4.1077,-3.22529,3.04348,-1.19282
-44.4766,0.840754,0.112932,3,7,0,46.5856,0.550907,-0.716482,-0.0845608,0.332681,-3.381,-1.46391,1.73017,-2.692,2.94611,-4.78652,4.02307,-2.73462
-45.6178,0.99903,0.112932,4,15,0,46.2679,0.722222,-0.726574,-0.0371725,0.410495,-3.43156,0.28315,-3.74135,0.303162,5.73454,1.90179,9.16902,4.66315
-46.3875,0.984946,0.112932,5,31,0,48.55,0.572862,-0.635381,0.105685,0.245501,4.40663,-0.9352,5.79361,2.27581,3.38766,-3.24205,17.6378,0.390775
-44.4109,0.994639,0.112932,4,15,0,46.7455,0.367585,-0.411062,0.0425624,0.0826861,-3.59926,1.97192,-10.6614,-0.663078,1.04712,-0.109956,11.7447,2.06872
-44.7089,0.959942,0.112932,4,31,0,45.3937,0.339508,-0.321518,0.0834787,-0.0125369,0.844311,-1.91855,-1.97438,-0.214152,0.631106,-0.0520625,14.119,2.13686
-45.1208,0.913897,0.112932,4,31,0,46.9894,0.296559,-0.332988,0.0867834,-0.122842,-4.5596,0.236958,0.88333,-2.39432,-0.458117,-9.61948,11.7132,-7.69092
-44.3597,1,0.112932,4,15,0,45.5581,0.337546,-0.0436508,0.0436608,-0.191774,-0.958419,-1.08122,7.55961,1.56919,0.988947,8.37048,9.91794,9.16938
-45.2742,0.982614,0.112932,4,31,0,45.6324,0.236761,-0.115629,0.103771,-0.367458,0.79273,-0.489379,4.97321,0.580569,-1.31246,-11.2559,10.4761,-10.1309
-44.0846,0.993036,0.112932,4,19,0,45.7517,0.340743,-0.085675,-0.0292152,-0.361273,-1.47227,0.852056,11.5097,1.08186,0.207068,-9.05836,0.951297,-9.22482
-45.3915,0.997947,0.112932,5,31,0,45.7407,-0.105636,0.123597,0.0507577,-0.558663,-0.0246717,-0.234722,-3.74331,-1.09587,-5.28484,-8.07176,5.97126,-8.20616
-44.7049,0.93927,0.112932,5,31,0,46.7476,0.284347,0.544788,-0.0308166,-0.957297,-4.92602,1.46576,3.05322,1.85153,0.0101248,-4.76623,-4.53093,-7.48638
-44.3326,0.999603,0.112932,5,31,0,44.8507,0.237024,0.447947,0.0603619,-0.719005,0.153085,1.55053,-2.66908,-0.54338,-0.524492,6.28263,5.6377,5.01982
-44.9267,0.980958,0.112932,4,31,0,45.8806,0.253676,0.404074,-0.13403,-0.628894,0.40155,-0.472069,-8.70117,1.05775,-0.135208,9.46523,-9.91445,6.56496
-45.5896,0.985951,0.112932,5,31,0,48.0173,-0.212684,-0.55076,-0.1664,0.24584,-0.988954,0.790373,-6.82429,-3.26663,-6.99905,-0.0167245,-4.36136,0.868601
-46.7659,0.991948,0.112932,4,15,0,47.3968,-0.279423,-0.843605,-0.0783168,0.565126,-3.46264,0.31778,-3.31466,-0.272826,-7.96742,1.90622,5.75744,4.75384
-44.2465,1,0.112932,4,15,0,46.9089,0.00317413,-0.436383,-0.139438,0.0949553,-6.47338,-1.34076,2.90414,1.77938,-4.00282,-2.86713,-3.39876,-2.33059
-43.82,0.998797,0.112932,5,31,0,46.4714,0.282932,0.243829,0.0148287,-0.605744,6.64407,1.07207,-5.90655,-1.31758,-0.117294,-1.89717,2.28245,-2.89227
-45.4704,0.61216,0.112932,2,3,0,48.0574,0.268058,0.083649,-0.0187356,-0.629762,0.339256,-1.84938,5.18784,-3.19286,-0.910006,-15.4394,-0.558505,-16.2545
-45.0506,0.996801,0.112932,4,31,0,46.4085,0.212693,0.0350352,-0.0305212,-0.171272,-1.34887,-2.63918,-2.03132,0.714983,-0.6691,16.6358,4.0903,16.514
-45.3648,0.914616,0.112932,2,7,0,46.5985,0.236359,-0.177627,-0.00844192,-0.363073,-1.39429,1.82935,-4.86286,1.472,-1.38909,-16.0155,2.35117,-15.6995
-49.0314,1,0.112932,4,23,0,51.7022,0.903183,0.305863,-0.165107,-0.889184,-6.73215,-1.58164,5.77741,0.591185,5.53366,-11.4368,-11.8092,-14.8849
-47.3627,0.900056,0.112932,5,31,0,53.2604,0.744058,0.284769,0.230389,-0.639335,7.50152,3.60636,-4.95152,2.60874,5.55287,4.15848,18.5864,5.17306
-45.1231,0.99984,0.112932,4,31,0,51.4985,0.542501,-0.12921,0.10826,-0.294829,-6.17409,-1.9407,-17.44,2.73253,2.70074,-5.25417,11.9382,-3.87269
-44.9287,0.97029,0.112932,4,31,0,47.1949,0.343849,-0.520818,0.028597,0.0605518,4.05931,1.24082,10.4456,-1.30505,0.099402,-10.647,9.064,-8.48965
-47.7329,0.806921,0.112932,4,31,0,49.3141,0.279788,0.000731551,0.0464133,-0.661568,-0.677437,2.45654,-3.75141,-1.57457,-1.37967,-22.2543,3.07233,-22.3396
-44.6385,0.992561,0.112932,2,3,0,48.2742,0.307476,0.0207824,0.0391138,-0.502445,-1.57246,-2.18228,2.13312,-3.9547,-0.367985,-11.1363,4.50892,-11.1511
-44.4397,0.80295,0.112932,2,3,0,47.8589,0.311566,0.194999,0.0496864,-0.417597,0.39951,4.08618,4.47976,1.62055,0.658154,10.0048,8.18432,9.83342
-46.4517,0.999974,0.112932,5,31,0,47.8258,0.612541,-1.27928,-0.348103,0.964092,3.38362,-0.128406,2.96006,-2.17091,3.09086,0.449124,-9.4194,2.33172
-46.661,0.979952,0.112932,5,31,0,48.5656,0.838337,-1.08044,-0.11921,0.655381,-3.41145,2.33677,5.32995,-1.19697,5.90708,-5.93522,5.56059,-2.77684
-46.3448,0.993375,0.112932,5,31,0,48.5004,-0.188719,0.656067,-0.0601292,-0.909424,3.77721,-0.836061,-11.2621,1.19526,-6.2948,8.28932,-5.61465,5.24169
-47.572,0.925027,0.112932,5,31,0,49.0323,0.764772,0.644955,0.161663,-0.872356,3.00217,-0.544292,-7.25999,1.76548,6.93882,13.9958,12.4156,12.9777
-45.9552,0.999146,0.112932,5,31,0,48.5055,-0.202887,-0.250207,-0.147125,-0.193718,-2.29078,0.0666801,-11.8459,2.41002,-6.27926,-9.46704,-5.68785,-9.64847
-46.9,0.804973,0.112932,5,31,0,50.4646,0.835167,-0.56167,-0.16952,0.00304652,-3.18539,1.5505,5.71738,3.75583,4.50473,-13.4181,-4.37479,-13.3216
-47.3597,0.977351,0.112932,3,11,0,49.426,0.997309,-0.393042,-0.257618,0.0329992,1.02846,-1.93207,-6.04153,-2.47501,7.96494,1.6667,-10.052,0.511842
-44.6565,0.992835,0.112932,5,31,0,48.1674,0.464629,-0.54916,0.0129321,0.247581,8.7874,0.139641,-4.57324,0.788887,2.49084,2.01837,11.3039,4.57005
-44.6919,0.986957,0.112932,5,31,0,46.8267,0.0545391,0.558744,-0.0129754,-0.913787,4.88326,0.0374949,9.30843,1.3719,-2.91043,-0.779547,-2.30611,-3.21753
-45.9176,0.929156,0.112932,3,15,0,47.7478,-0.0103808,0.756624,-0.0568252,-1.15473,-1.76331,2.84842,-5.82725,-0.444063,-3.38942,-3.03291,-7.32383,-6.56434
-45.3189,0.99609,0.112932,5,31,0,46.8114,0.147251,0.211072,0.151305,-0.491062,-3.65207,1.91012,-2.39554,-1.27359,-2.01938,5.80817,16.1026,6.50167
-44.8511,0.96598,0.112932,5,31,0,46.6585,0.315782,0.220661,0.105781,-0.680479,4.63158,-0.0457888,-7.96854,-1.35293,-0.24828,-8.5687,7.89819,-8.76276
-44.847,0.984463,0.112932,4,31,0,48.2351,0.242997,0.503868,0.00338611,-0.696218,2.5779,-1.08881,16.6098,1.32415,-0.228392,12.9194,1.34926,10.9694
-44.6934,1,0.112932,3,7,0,44.9396,0.246598,0.324178,-0.0255859,-0.789113,0.237982,-0.0630262,-2.99279,0.957526,-0.736885,-9.36641,-2.48955,-11.1427
-46.3703,0.936901,0.112932,4,31,0,47.1694,-0.0715999,0.165777,-0.075291,-0.699125,2.66382,1.71809,1.2542,0.0466723,-4.34173,-14.5415,-4.00295,-15.8364
-43.8786,0.987933,0.112932,3,7,0,46.5578,0.076016,0.109531,-0.0332686,-0.442671,-3.85278,3.1273,-3.44389,1.38136,-2.8351,-0.572339,0.269195,-1.33991
-45.8487,0.782017,0.112932,2,3,0,45.9929,0.0484803,0.212168,-0.0404938,-0.324495,1.11886,0.527117,1.86394,0.276894,-3.2044,19.139,1.67559,18.1893
-46.0498,0.934856,0.112932,3,11,0,48.3291,-0.146031,0.163021,-0.153599,-0.351017,1.02789,-2.10979,5.22505,-2.6785,-5.98016,12.0116,-8.90773,10.1389
-47.542,0.842385,0.112932,5,31,0,49.899,0.746365,0.0600877,0.00719102,-0.172173,-2.45933,-1.67324,13.1638,0.0540909,7.34915,20.4626,8.01863,20.6926
-50.2682,0.985649,0.112932,5,31,0,51.0759,1.10224,-0.408138,-0.136078,-0.28414,1.98478,1.36041,5.83839,0.291005,5.65108,-17.3381,-4.41799,-17.9059
-47.962,0.992201,0.112932,5,63,0,52.7549,0.662961,-0.840059,-0.356112,0.70757,-7.89839,0.048464,-3.03651,3.50265,4.81678,15.9604,-13.3895,16.2885
-46.5004,0.999519,0.112932,4,15,0,48.7707,0.534058,-1.19637,-0.381791,0.841137,2.90974,2.47414,-7.23007,1.53898,1.72969,-2.47246,-13.1225,-1.32581
-44.7418,0.99934,0.112932,5,31,0,46.9337,0.211469,-1.01369,-0.119116,0.701275,-2.82332,0.900897,11.6963,-1.57979,-1.21846,-1.58051,4.40398,1.58434
-45.5801,0.875121,0.112932,2,7,0,46.3421,0.197339,-1.10231,-0.110705,0.655799,1.40874,1.68723,-3.6975,0.672689,-1.7686,-12.0152,4.14407,-8.7394
-44.1196,0.96901,0.112932,5,31,0,46.5068,0.394886,0.176534,-0.0920773,-0.568999,-0.889244,-3.74491,-1.02199,0.329553,1.26084,-4.00954,-5.67984,-5.8272
-44.8564,0.998462,0.112932,4,31,0,46.7553,0.310569,0.247868,-0.183161,-0.511943,-3.12943,0.165106,-12.391,0.444041,0.490274,6.0513,-12.5706,3.28296
-46.3741,0.936756,0.112932,4,31,0,49.1523,0.381273,0.481252,-0.20182,-0.675047,3.62735,1.66197,-2.69532,-3.1431,1.52649,12.3742,-15.4208,8.6002
-46.7741,1,0.112932,4,15,0,47.8596,0.139468,0.578942,-0.203195,-0.776038,-2.93338,-0.801313,7.90573,0.418397,-1.69591,12.4112,-16.7066,8.30922
-46.3426,0.999693,0.112932,4,31,0,48.9712,-0.044591,0.325601,0.162912,-0.785633,-0.348981,1.69779,-15.0266,0.197571,-4.77755,-8.43694,12.278,-8.50526
-45.7639,0.998717,0.112932,5,31,0,47.5914,0.500392,-0.622261,-0.313255,0.406355,-3.76534,2.06859,3.98674,-1.48231,2.50377,8.79379,-13.6621,8.42247
-44.9077,0.966793,0.112932,5,31,0,47.017,0.219435,0.155794,0.132695,-0.574622,-2.21589,2.77763,8.03797,0.287189,-1.35836,-5.73093,11.6322,-5.30892
-47.7114,0.837953,0.112932,5,31,0,49.5237,-0.023607,0.976779,0.0621694,-1.5087,1.29961,2.50901,-7.54837,0.958462,-3.62565,-11.7286,-0.943169,-15.1085
-46.2824,0.993027,0.112932,5,31,0,50.19,0.110959,-0.246637,0.143012,-0.242157,-4.49731,3.42983,10.4108,-0.72711,-2.81959,-11.5969,14.4466,-9.66223
-46.7289,0.98658,0.112932,3,7,0,47.5446,0.100873,-0.438952,0.132238,-0.0642983,0.966229,0.435757,-8.29276,0.738541,-2.88252,-12.9765,14.8517,-10.4403
-47.109,0.976545,0.112932,5,31,0,48.3447,0.308655,-0.48622,0.143566,-0.0568994,-4.00077,0.275696,6.08512,1.09915,-0.686015,-14.8996,14.985,-12.124
-47.2058,0.995806,0.112932,5,31,0,52.2358,-0.143407,-0.0500711,0.152795,-0.190275,8.45909,-0.461706,5.02738,3.218,-6.16829,8.79238,20.0091,10.6485
-44.5882,1,0.112932,5,31,0,49.2136,0.555882,-0.104157,-0.155015,-0.312963,-7.26232,0.820338,15.2033,0.891675,2.87803,-5.48161,-7.56909,-6.83358
-45.7081,0.99254,0.112932,5,31,0,47.6069,0.652843,0.597856,0.120122,-1.02064,4.53642,-1.04732,-8.94822,-0.780202,4.16489,-2.64204,5.18225,-4.34007
-47.6801,0.992556,0.112932,5,47,0,49.6245,-0.242752,-1.14911,-0.270459,0.915835,0.0576947,-1.4912,-10.8063,1.64889,-7.78246,4.22851,-6.98957,6.70217
-48.9448,0.914608,0.112932,2,7,0,49.5807,-0.26538,-1.12895,-0.282218,0.993299,-1.95403,-0.164273,-5.09819,1.14633,-8.17972,12.4431,-7.05039,14.8781
-48.5759,0.977112,0.112932,5,63,0,50.8136,0.879914,1.03962,0.00131734,-1.31214,1.07769,-3.6178,1.37818,0.0736367,8.08263,9.67532,-4.97435,5.29574
-46.0914,0.950697,0.112932,5,31,0,50.4788,-0.0207558,0.2173,0.172791,-0.52097,-4.90985,0.715693,-13.907,2.91874,-4.48107,3.91977,17.5975,4.71636
-47.4217,0.9933,0.112932,4,15,0,48.6742,-0.338403,0.201514,0.12026,-0.500681,-0.342316,0.290605,11.154,0.565214,-8.88706,4.11007,13.7142,4.46925
-45.9828,0.994788,0.112932,5,31,0,49.9136,0.837112,-0.140835,0.0551569,-0.298448,-5.4146,-1.99671,6.29145,3.11838,6.12635,-4.27477,7.65669,-3.46276
-45.8859,0.993717,0.112932,5,31,0,48.4625,0.695923,0.0168931,-0.216711,-0.422073,-4.62893,-0.225645,-13.1776,-0.448973,4.50043,-3.01103,-12.4777,-5.47128
-45.3282,0.993011,0.112932,5,31,0,46.5664,0.136704,-0.772607,0.0190853,0.470721,-4.75769,-0.769308,-2.80751,-0.856756,-1.97932,0.607512,13.7269,4.11807
-44.5211,0.904359,0.112932,5,31,0,47.8223,0.557312,-0.654798,-0.201592,0.377564,-1.54341,-1.71431,-15.835,-1.40312,3.41178,3.66954,-4.69791,4.44269
-43.7651,1,0.112932,5,31,0,44.6428,0.118578,-0.0128515,-0.0167846,-0.281616,2.82031,-0.758397,-1.27161,1.59108,-2.27498,2.36017,3.28522,2.30538
-44.5744,0.926285,0.112932,4,19,0,45.5203,0.53317,-0.204596,-0.0710994,-0.269254,4.17379,-0.835282,-3.30712,-0.155393,2.25798,-10.0905,-1.18052,-10.2791
-44.3426,0.996568,0.112932,4,23,0,45.0874,0.302906,-0.106665,-0.039983,-0.366094,-4.01861,0.494605,1.82541,-0.131734,-0.345747,-11.0926,0.151846,-11.2853
-44.6538,0.975731,0.112932,3,7,0,44.8854,0.371643,0.0467714,-0.0343643,-0.213951,-1.63422,-0.590063,-0.282197,-0.600617,1.69324,14.1066,3.13891,13.8143
-43.6361,1,0.112932,2,3,0,44.7043,0.367374,-0.0152086,-0.0405893,-0.262568,0.527663,1.89818,2.99255,1.47238,1.27162,4.31205,1.46749,3.9965
-45.2901,0.996743,0.112932,4,31,0,46.954,0.10173,-0.113851,0.132585,-0.21986,-4.19669,0.295759,9.60094,0.515924,-2.68348,0.347122,16.3755,2.09058
-44.5034,0.939571,0.112932,5,31,0,46.4308,0.087324,0.0996414,0.0866504,-0.417194,0.287406,2.8336,-7.90566,-0.0518438,-2.83165,1.44509,10.7734,1.88657
-44.6392,0.923805,0.112932,3,7,0,45.3236,0.0568111,0.158808,0.0934189,-0.482322,-0.072528,1.78476,-1.37111,0.894553,-3.27167,1.11597,10.7106,1.36188
-44.6949,0.99634,0.112932,5,31,0,45.5688,0.608279,0.254113,-0.0935306,-0.559054,2.74702,1.37562,1.33117,-1.15493,4.38384,3.8206,-5.63043,1.70169
-45.0574,0.994856,0.112932,3,7,0,45.2603,0.652399,0.309388,-0.0997082,-0.656845,-0.763085,0.0938005,-0.148659,1.0129,4.69542,1.04803,-6.97113,-1.44837
-44.371,0.999913,0.112932,5,31,0,45.6002,0.521484,0.0240523,-0.157061,-0.357901,3.47137,1.45855,-0.743607,-1.46675,2.95887,0.671428,-8.57304,-1.11308
-49.4743,0.923371,0.112932,4,31,0,50.7577,-0.499385,-0.91627,-0.16282,0.436235,-3.04985,-1.5393,4.00156,1.42989,-9.78463,-12.5002,-2.35766,-10.3123
-46.0351,0.999806,0.112932,4,31,0,51.3018,0.0450581,-1.01913,-0.261333,0.577139,-10.917,0.789019,4.14593,0.582089,-3.91388,-11.2411,-7.58821,-9.53381
-44.6188,0.999561,0.112932,3,15,0,46.1411,0.109888,-0.900275,-0.175337,0.545208,2.22162,-0.631921,7.98154,-1.93733,-2.80607,-5.02563,-1.939,-2.96415
-44.6928,0.979199,0.112932,5,31,0,45.4689,0.443067,-0.888458,-0.237139,0.61673,3.29776,1.33976,0.297535,0.392609,1.73368,3.03833,-5.46564,4.49899
-44.7541,0.939632,0.112932,5,47,0,47.5913,0.248463,0.57047,0.0545738,-0.99676,-1.982,-0.15171,13.914,-2.20141,-0.674751,-5.7312,1.52951,-7.77995
-45.0483,0.994501,0.112932,3,15,0,45.5735,0.216823,0.814283,0.0688608,-1.17578,-0.496735,-0.249509,0.672501,-1.7024,-0.856294,-0.0536934,1.36702,-2.91075
-43.7278,0.988881,0.112932,5,31,0,46.5194,0.425879,0.123969,-0.0397041,-0.44846,-3.1821,-2.23732,-11.8315,1.11736,1.9158,1.12325,-0.512808,0.110082
-44.2953,0.997711,0.112932,5,63,0,45.398,0.386228,-0.884149,-0.16713,0.578305,4.17366,1.0249,-2.77275,-0.879031,1.03733,-0.163129,-0.289801,1.95668
-43.6806,0.990741,0.112932,5,31,0,44.7726,0.133298,-0.24253,-0.112483,-0.0736482,1.77387,1.00686,3.11727,-2.01539,-2.15419,-0.214719,-2.79842,-0.25925
-44.7899,0.992696,0.112932,4,15,0,45.0226,0.112785,-0.00270474,-0.215132,-0.310857,0.633199,0.328402,-2.65785,-0.872022,-2.30555,1.34382,-13.0549,-0.610524
-45.333,0.998068,0.112932,5,31,0,47.0585,0.165052,-0.0680428,-0.267928,-0.253034,-3.00057,1.00856,10.5777,-0.846269,-1.71198,1.10522,-16.3211,-1.07418
-46.8051,0.88893,0.112932,5,63,0,48.6058,0.155747,0.33132,0.244135,-0.787943,-3.3978,-2.47068,-2.92838,-1.15001,-2.55392,-6.6446,17.9053,-6.0298
-45.8392,0.998214,0.112932,4,31,0,49.2539,0.378223,0.843319,-0.0243592,-1.27034,-2.85616,-1.20376,16.8525,0.919384,1.30191,-4.40662,-6.92893,-8.34432
-48.3768,0.931288,0.112932,5,31,0,49.0903,0.452295,0.932229,0.271598,-1.50203,-0.753428,-1.64449,4.99373,-0.173873,0.351068,-11.6639,10.4851,-13.5122
-47.0183,0.997771,0.112932,5,31,0,48.8762,0.225458,1.04,0.180552,-1.53109,2.85504,-0.894635,10.0032,-1.5952,-1.37954,-8.12345,5.841,-11.0141
-43.9865,0.950888,0.112932,5,31,0,48.9095,0.249262,-0.135309,0.0312326,-0.259391,1.39044,-0.258241,-14.8149,3.99304,-0.781821,-5.4375,6.8022,-4.70977
-44.3789,0.997762,0.112932,5,47,0,44.8875,0.423748,-0.68431,-0.225078,0.307189,0.23412,-0.121894,-5.94413,0.989872,1.06874,-4.70827,-7.16007,-4.17669
-45.3453,0.998409,0.112932,4,15,0,46.2371,0.293147,-0.751129,-0.32802,0.441183,2.81901,1.13863,6.03659,0.108808,-0.637847,0.449342,-14.4528,0.419383
-44.1304,0.964479,0.112932,5,47,0,47.7066,0.423128,0.199383,-0.0319604,-0.616149,-0.0293059,-1.86981,-17.6205,0.566664,1.48043,-5.64262,-1.70424,-7.03307
-43.9875,0.998859,0.112932,2,7,0,44.3221,0.442883,0.268792,-0.03052,-0.628516,0.847891,1.29215,0.536786,0.381695,2.0278,-1.11187,-1.66541,-2.71745
-45.2625,0.995368,0.112932,4,15,0,45.8351,0.684515,0.241543,0.0923961,-0.652995,-2.0386,0.0185636,-6.35872,-0.316276,4.60681,-2.63284,6.97868,-3.0325
-44.8282,0.9976,0.112932,3,7,0,45.3674,0.650573,0.215619,0.0461327,-0.622047,2.28211,0.396381,5.59631,-0.0551669,4.27226,-3.00222,3.89183,-3.75343
-47.9746,0.825795,0.112932,4,19,0,49.7798,0.783288,0.301646,0.0499826,-0.425163,6.27296,-0.744871,-0.01507,0.68673,7.81781,20.5016,8.98656,20.0943
-46.1804,0.999626,0.112932,4,31,0,49.7323,0.580888,-0.030521,0.0564774,-0.542322,-7.89221,-2.37973,-0.00970669,-0.415998,2.0434,-15.3594,4.46126,-15.2456
-45.7682,0.978141,0.112932,4,23,0,50.1696,0.12845,0.596389,0.00928478,-1.09477,-6.92203,0.0532136,-4.00406,-3.61971,-2.03955,-10.9424,-2.1713,-13.4212
-44.4471,0.990801,0.112932,5,63,0,47.487,0.589609,-0.723786,-0.136972,0.365753,-1.23003,0.641208,2.59542,-4.05948,3.4919,-2.64243,0.478095,-1.05835
-45.7777,0.946621,0.112932,4,23,0,46.7519,-0.186071,-0.44366,-0.120902,0.00168412,3.78148,-1.12077,-1.55863,0.931757,-6.22287,-10.202,-2.39486,-9.4769
-44.9219,0.990116,0.112932,4,31,0,48.3362,0.266933,-0.934864,-0.257117,0.68856,6.99274,-0.094849,-3.98949,2.6738,-0.651571,4.31512,-7.05646,5.85948
-46.7649,0.961431,0.112932,4,31,0,48.7407,0.798165,-1.21713,-0.136916,0.863158,-5.12272,1.33396,-5.7167,1.28008,6.06855,-1.53747,6.51097,2.22962
-46.128,0.917493,0.112932,5,63,0,48.8589,-0.190569,0.0516369,-0.0418159,-0.537462,1.06557,1.49501,15.5833,-0.274553,-5.97409,-11.8228,-0.519538,-12.373
