# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1238074989
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-30.1501,0.951896,0.540994,2,7,0,31.8178,-0.508834,-0.763096,-0.510167,-2.67069,-5.51082,5.30263,4.02838,-9.14486,-6.96608
-32.6461,0.886945,0.540994,2,3,0,33.4479,-0.515802,-0.945889,-0.577546,2.64139,-2.88767,-1.00698,4.47579,-13.7618,-5.34348
-29.8086,0.967484,0.540994,2,3,0,33.3817,-0.678251,-0.825646,-0.410746,3.01556,-10.9579,-5.64464,3.26407,-12.9661,-1.62447
-27.341,0.803252,0.540994,2,5,0,32.9151,-1.11713,-0.531404,-0.392872,-4.17392,14.4652,2.61633,-1.17133,0.619314,-5.93137
-27.4477,0.989859,0.540994,3,7,0,27.9607,-0.614153,-0.278553,-0.220532,-0.121356,-1.37503,-5.40244,1.18904,7.99287,-3.02002
-27.6873,0.978032,0.540994,2,7,0,28.6212,-1.38386,-0.644946,-0.260467,0.778509,6.87679,0.129066,-2.25301,-3.61859,0.909592
-28.6366,0.804043,0.540994,2,7,0,30.1044,-1.54608,-0.434547,-0.304501,-0.305612,8.68657,-1.86955,-5.00671,6.56818,-2.30474
-28.3934,0.981138,0.540994,3,7,0,31.2117,-0.768158,-0.340019,0.0527592,-5.07238,0.0725396,-5.50217,0.00720976,2.44326,12.4312
-29.1143,0.952312,0.540994,3,7,0,30.253,-0.605453,-0.139047,-0.218284,-0.617138,2.69261,7.70683,0.922127,15.9675,-4.75006
-29.7269,0.972734,0.540994,3,7,0,31.0066,-1.81888,-0.57931,-0.431324,2.20668,6.53656,1.67481,-5.18955,3.99505,-4.6714
-29.3803,1,0.540994,3,7,0,30.4195,-1.77261,-0.766766,-0.416425,-2.54732,4.41842,-2.35173,-3.39904,-3.02371,-2.9297
-27.1291,0.990119,0.540994,2,3,0,29.5563,-1.21657,-0.549638,-0.294108,4.54256,3.79812,4.2527,-1.92884,-0.785767,-1.57084
-28.1625,0.913071,0.540994,2,3,0,28.5477,-1.44402,-0.6136,-0.129269,-2.05201,-0.185628,0.51035,-2.91221,-2.95952,5.59076
-28.4714,0.961005,0.540994,3,7,0,30.2206,-0.250764,-0.500027,-0.141693,1.58635,5.49384,-7.67205,5.00762,-6.22653,4.30337
-27.0479,0.928222,0.540994,2,3,0,29.845,-0.601517,-0.410228,-0.281636,5.02037,-4.7017,2.59246,1.90431,1.86634,-4.09978
-28.0127,0.911155,0.540994,3,7,0,28.3239,-1.10511,-0.503477,-0.00989579,1.51709,-1.49764,1.94362,-1.50925,-2.53221,10.0455
-28.1963,0.997575,0.540994,3,7,0,28.4455,-0.449467,-0.364501,-0.369266,-0.447502,-3.52142,0.196974,3.23496,5.35053,-9.49004
-27.6508,1,0.540994,3,7,0,29.0364,-1.21242,-0.457256,-0.0768494,-1.61056,-2.40395,-7.9962,-2.7906,1.05101,6.64632
-28.006,0.900463,0.540994,3,7,0,29.5764,-0.297379,-0.41825,-0.117426,0.612744,4.81965,-8.22677,4.40602,-2.286,4.37824
-28.0109,0.976422,0.540994,3,7,0,29.3498,-0.565778,-0.373257,0.00571475,3.26222,-2.27644,-4.15131,1.90724,-0.14398,10.4258
-27.281,0.996724,0.540994,3,7,0,28.458,-1.00181,-0.623979,-0.352415,-1.46234,-7.27411,-0.179844,0.133866,-4.6039,-3.08621
-28.7132,0.683148,0.540994,3,7,0,31.5499,-0.726812,-0.543447,0.0306898,1.27041,-11.8613,2.16084,1.66825,-7.69438,12.5455
-29.8628,0.971106,0.540994,3,7,0,32.4004,-0.494514,-0.0957435,-0.0631777,-1.01531,-0.79026,-12.2076,1.67554,16.7382,3.74611
-28.2215,1,0.540994,3,7,0,31.2121,-0.566312,-0.572053,-0.0752859,-3.20224,-5.82936,-9.36837,2.91952,-9.16278,8.26719
-29.6807,0.892028,0.540994,3,7,0,30.7204,-1.36522,-0.299872,-0.41969,-2.44614,-0.671365,5.48355,-3.96341,12.145,-8.65034
-28.5642,0.984914,0.540994,2,7,0,30.6161,-1.52992,-0.447502,-0.335544,0.412948,9.01099,-5.68399,-4.70358,6.17122,-3.40171
-28.413,0.938013,0.540994,3,7,0,30.64,-0.550551,-0.676028,-0.329278,-2.16584,4.03911,-9.58588,3.4268,-9.61121,-1.28544
-27.469,1,0.540994,2,3,0,28.697,-0.841123,-0.640637,-0.345369,-3.32846,3.49206,-0.20474,1.31332,-6.40318,-2.61093
-27.1069,0.90542,0.540994,3,7,0,30.4404,-0.73155,-0.360041,-0.292108,-0.949167,-12.5662,-4.4094,0.635905,5.13123,-5.15375
-27.3809,0.990256,0.540994,2,7,0,27.7352,-0.889972,-0.646782,-0.299779,1.63452,1.26231,-2.26077,1.01506,-7.13909,-0.600118
-27.6849,0.974455,0.540994,2,7,0,29.3139,-0.44634,-0.283119,-0.125998,-1.00787,-8.20792,-4.17962,2.63777,5.86621,2.08724
-30.0134,0.799632,0.540994,2,3,0,30.7969,-0.464993,-0.108292,-0.00908852,0.727452,-4.53967,-4.64861,1.98373,15.359,7.28327
-31.2937,0.93466,0.540994,2,3,0,31.4739,-0.413318,-0.0348827,-0.0318228,-0.137619,-1.83308,-2.66546,2.46352,20.2729,5.09577
-27.5821,1,0.540994,2,3,0,31.4709,-0.904968,-0.375262,-0.023593,2.26292,12.9055,4.5027,-1.00809,2.06098,8.65753
-29.3415,0.865548,0.540994,3,7,0,29.9941,-1.25232,-0.57266,-0.599061,1.73183,-3.86917,-2.51678,-1.16445,2.67239,-12.3033
-27.9987,0.980187,0.540994,3,7,0,31.8686,-1.00416,-0.283056,-0.0506442,3.60975,3.63388,12.2444,-2.4597,7.662,6.48281
-27.569,1,0.540994,2,3,0,28.1354,-0.818139,-0.300293,-0.0529119,2.1074,-2.39574,-1.89412,-0.754136,5.6879,6.52775
-26.7713,1,0.540994,2,3,0,27.5337,-0.736675,-0.446519,-0.160294,-0.210138,4.01014,5.3056,0.834214,-1.18479,2.64644
-28.0471,0.767813,0.540994,2,5,0,30.0873,-0.799837,-0.692941,-0.219637,1.17661,9.31547,4.30416,1.96051,-10.8659,3.49174
-29.1882,0.918355,0.540994,2,3,0,31.0146,-0.517564,-0.12894,-0.156415,-0.559002,-9.659,-1.98546,1.61558,15.718,-1.55842
-30.3989,0.968793,0.540994,2,3,0,31.0859,-0.303615,-0.0988527,-0.0452903,1.19142,-2.86987,4.98481,3.68863,16.1411,4.82951
-28.7301,1,0.540994,2,3,0,30.2091,-0.46432,-0.183792,-0.0556018,2.22456,7.21931,1.97146,2.14487,11.0731,5.13014
-28.0238,0.885587,0.540994,2,7,0,31.0607,-0.996723,-0.240134,-0.133481,4.7569,5.66951,4.92296,-2.55373,10.6011,1.9
-27.3087,0.989462,0.540994,2,3,0,28.5035,-0.473622,-0.439734,-0.143209,1.04811,-7.29997,-2.53938,2.97392,-2.4315,3.34528
-26.8275,0.935064,0.540994,2,3,0,28.3682,-0.74348,-0.421207,-0.278973,-2.97154,0.411478,-6.73296,0.777409,1.88504,-3.52371
-28.6993,0.876023,0.540994,2,3,0,28.9823,-0.3237,-0.418776,-0.00755393,-0.162553,-1.67429,-3.74196,4.19779,-3.46537,10.236
-27.0091,0.980669,0.540994,2,7,0,29.8412,-1.03169,-0.587405,-0.230042,4.16833,0.88482,8.74388,-0.384904,-4.66461,1.42458
-27.1197,0.971087,0.540994,3,7,0,27.7271,-0.803488,-0.431553,-0.349523,-0.767964,3.94909,4.02369,0.508002,2.80929,-6.48871
-27.5832,0.956923,0.540994,3,7,0,27.9894,-1.12875,-0.44995,-0.0575645,-1.27419,0.978218,-3.84852,-2.21589,0.491275,7.49514
-27.8908,0.952688,0.540994,2,3,0,28.4351,-1.13434,-0.362527,-0.04777,-1.70708,0.138926,4.14683,-2.97161,4.58611,7.24412
-27.5765,0.992501,0.540994,2,7,0,28.585,-0.633676,-0.318932,-0.0425366,2.72148,-1.31273,-4.33964,1.00155,3.59171,7.30051
-26.7828,0.994558,0.540994,3,7,0,27.9223,-0.939808,-0.401906,-0.228048,0.139074,6.17479,5.12733,-1.00804,3.16271,-1.01185
-27.2307,0.961049,0.540994,3,7,0,27.5858,-0.890137,-0.414792,-0.0606015,-1.45909,2.48197,1.71891,-0.625206,0.292743,7.18766
-27.6073,0.970802,0.540994,3,7,0,27.9859,-1.09909,-0.493684,-0.0510187,0.281198,1.12285,4.61756,-1.60015,-1.83532,8.16573
-27.6073,0.827015,0.540994,2,3,0,30.9892,-1.09909,-0.493684,-0.0510187,5.95234,-1.66513,-2.82329,-1.60015,-1.83532,8.16573
-27.2242,0.993732,0.540994,2,7,0,28.0037,-1.08917,-0.563295,-0.140422,0.363389,-2.32464,-6.39265,-0.968109,-4.20403,4.92127
-27.8848,0.960724,0.540994,3,7,0,28.7664,-0.620209,-0.236904,-0.235944,2.28816,4.40888,-1.70487,1.0457,10.5716,-4.41496
-27.0125,1,0.540994,3,7,0,28.0672,-0.614756,-0.505167,-0.248322,1.08155,7.07981,-1.03694,2.17168,-3.34541,-0.803344
-26.7722,1,0.540994,2,3,0,27.0586,-0.756565,-0.499677,-0.252008,1.73416,-0.889787,-0.0513079,1.04677,-2.28009,-0.961134
-27.5244,0.944529,0.540994,3,7,0,27.7143,-1.19117,-0.45686,-0.373977,-1.41251,-0.521875,-0.53179,-2.18953,4.00745,-5.9694
-27.9986,0.949071,0.540994,2,3,0,28.4415,-1.11032,-0.723859,-0.228157,0.684816,-3.15778,3.63083,0.227523,-9.55376,3.23981
-29.5795,0.903091,0.540994,2,3,0,30.5945,-1.77405,-0.662864,-0.115119,0.211333,-6.27997,4.12643,-4.48453,-1.35589,6.17503
-29.5795,0.448366,0.540994,2,3,0,36.4877,-1.77405,-0.662864,-0.115119,-6.68796,11.6915,4.48037,-4.48453,-1.35589,6.17503
-27.28,0.971939,0.540994,2,7,0,30.3137,-0.509552,-0.506024,-0.231253,-3.4422,-8.53221,6.11546,2.98941,-4.15854,-0.0193721
-27.593,0.886613,0.540994,2,3,0,28.8913,-0.77548,-0.376057,-0.378095,2.71053,2.45019,-5.66085,0.59629,5.85841,-8.75421
-27.9244,0.912366,0.540994,3,7,0,29.4056,-1.38578,-0.434164,-0.305395,2.73826,5.01274,-4.5436,-3.92733,5.47354,-2.86078
-27.0464,0.992413,0.540994,3,7,0,28.1919,-0.525109,-0.425037,-0.195853,1.90251,-6.2822,-2.28295,2.50118,-0.649195,0.407175
-26.9575,0.934295,0.540994,3,7,0,28.0551,-1.07751,-0.460584,-0.154171,-1.27701,6.7788,2.42863,-1.75145,0.466973,3.23856
-30.3107,0.739794,0.540994,2,3,0,31.0962,-1.67972,-0.702303,0.000539604,-0.766636,1.30494,6.5518,-3.26005,-4.67886,10.7796
-27.9648,1,0.540994,2,3,0,30.7787,-1.33988,-0.709164,-0.366545,-2.53948,-5.78249,9.93078,-1.39295,-5.23288,-2.18486
-28.1873,0.944525,0.540994,3,7,0,29.0641,-1.56948,-0.601065,-0.310963,-1.32116,5.30441,3.46764,-3.80121,0.263858,-1.18651
-28.7111,0.9077,0.540994,3,7,0,31.9277,-0.199705,-0.513256,-0.290057,-4.44981,-4.49389,-8.03041,5.48445,-4.24171,-2.95546
-28.1599,0.727329,0.540994,3,7,0,32.4051,-1.32751,-0.423067,-0.0704075,-0.999441,-12.9916,7.89743,-3.93824,3.56218,6.61606
-27.8181,0.999767,0.540994,2,3,0,28.685,-1.2645,-0.58162,-0.096218,-1.85649,3.11933,4.7916,-1.9932,-3.74849,6.80668
-28.3941,0.991201,0.540994,3,7,0,28.4246,-0.345961,-0.294252,-0.295763,-0.00146748,1.11768,-0.664774,3.85498,7.62965,-7.33059
-27.2639,1,0.540994,3,7,0,28.6681,-1.17897,-0.618711,-0.233354,3.16974,4.34106,-2.99452,-1.1364,-4.71354,1.67169
-27.0005,0.933995,0.540994,2,7,0,28.996,-0.867257,-0.495014,-0.349462,3.10179,6.1125,-5.14461,0.324355,0.144282,-5.28178
-27.457,0.978073,0.540994,3,7,0,27.6214,-1.03965,-0.331846,-0.106814,-0.67194,-1.51033,-2.23039,-2.42537,5.91948,4.15389
-27.5363,0.979488,0.540994,3,7,0,28.1573,-0.437915,-0.510774,-0.235402,0.0461966,-5.41072,-2.16746,3.57284,-4.59191,-0.169516
-29.3014,0.874263,0.540994,3,7,0,30.7756,-1.57525,-0.836874,-0.249096,-2.84745,-0.147578,-6.73923,-1.50006,-8.98517,3.10427
-27.0007,0.992804,0.540994,2,7,0,29.7499,-1.11182,-0.543388,-0.188348,-3.08711,-10.0797,0.100408,-1.3149,-2.61405,2.65303
-27.7903,0.890683,0.540994,2,3,0,28.094,-0.76596,-0.633467,-0.154334,1.04207,2.71887,-2.04458,1.84112,-9.61291,5.4005
-26.7088,0.922997,0.540994,1,3,0,28.8159,-0.916301,-0.424946,-0.191476,-1.34139,9.98535,-2.36759,-0.728071,1.42149,0.979152
-28.1383,0.879581,0.540994,3,7,0,29.0863,-1.09425,-0.753185,-0.350471,3.01862,0.961731,-2.56945,0.44736,-9.01804,-0.933066
-28.9146,0.892749,0.540994,2,7,0,29.9319,-1.27632,-0.269256,-0.304421,2.44569,1.17405,5.25828,-4.06641,12.0772,-4.76998
-27.9757,0.987098,0.540994,2,7,0,30.164,-1.45357,-0.598987,-0.382229,-1.15766,10.5437,-0.279778,-2.96204,0.0588231,-3.89905
-27.4063,0.985613,0.540994,2,7,0,28.7324,-1.25062,-0.485319,-0.341844,-2.7614,-4.90585,-3.4125,-2.5313,2.76127,-4.16337
-26.8418,0.995476,0.540994,3,7,0,27.5466,-0.651738,-0.452741,-0.178621,1.24385,5.23445,-1.84867,1.5695,-1.71907,1.78785
-26.8988,0.938539,0.540994,3,7,0,28.0496,-0.775839,-0.530605,-0.191921,-0.351346,-6.84834,-4.05265,1.06126,-4.52158,2.3154
-27.3442,0.929848,0.540994,3,7,0,28.1744,-0.828892,-0.361263,-0.0503756,-0.686849,4.81985,-4.66909,-0.478969,2.49824,7.22831
-27.2871,0.9863,0.540994,3,7,0,27.8004,-1.06647,-0.644181,-0.274496,-1.41146,1.42861,4.25432,-0.178826,-6.14838,0.374491
-28.1448,0.927466,0.540994,2,7,0,29.5355,-0.942569,-0.319638,0.0107681,1.40407,7.2415,3.81872,-1.67124,4.89788,9.91467
-27.9542,0.97901,0.540994,3,7,0,29.3545,-1.46525,-0.603463,-0.184852,1.64852,-4.84203,-6.63701,-3.18441,-1.87843,3.362
-28.9786,0.943861,0.540994,2,3,0,29.271,-1.57257,-0.625519,-0.074099,0.13104,0.436831,-4.19539,-3.57533,-2.44008,7.67026
-30.9771,0.932649,0.540994,2,3,0,31.3181,-1.74371,-0.804803,-0.0137145,-0.623596,0.832033,4.23608,-2.44745,-7.71897,10.7271
-29.4756,0.992816,0.540994,2,3,0,31.4027,-1.6248,-0.65801,-0.0476021,2.36194,6.22625,-6.56108,-3.50892,-3.30628,8.81228
-28.436,0.956811,0.540994,2,7,0,30.4691,-1.45963,-0.406549,-0.151533,-3.68472,-3.78199,5.75599,-4.9863,5.98448,3.18098
-28.5347,0.984849,0.540994,3,7,0,29.6046,-0.82515,-0.720183,-0.17192,-1.87781,-2.49829,6.23915,2.04539,-12.4046,5.74415
-27.7264,0.99108,0.540994,2,7,0,29.3498,-1.12155,-0.314095,-0.129164,-0.549847,9.21297,-1.0682,-3.17872,7.53114,3.00152
-26.8956,0.938,0.540994,2,3,0,28.7377,-0.818982,-0.440247,-0.114805,2.9691,-6.4143,-4.15033,0.118313,-0.911546,4.81863
-28.2425,0.903059,0.540994,2,3,0,28.3341,-1.23947,-0.35116,-0.0576477,0.404354,0.41337,2.12446,-3.87459,6.00578,6.66931
-27.9428,0.922057,0.540994,3,7,0,30.5263,-1.45806,-0.670788,-0.301307,3.1311,-7.38477,-6.47522,-2.47808,-3.51211,-0.29101
-27.7409,0.976957,0.540994,2,7,0,28.5918,-1.44496,-0.56324,-0.231232,-1.06076,-5.36262,-3.62817,-3.42613,-0.0525095,1.25338
-27.0932,0.995696,0.540994,3,7,0,28.1423,-0.875843,-0.590544,-0.319366,-3.2221,-2.4409,0.19242,0.761216,-4.54549,-2.36815
-26.6743,0.999502,0.540994,2,3,0,27.1134,-0.855486,-0.427854,-0.228612,0.317605,-3.90109,-3.00228,-0.176569,1.39567,-0.826197
-27.1435,0.978533,0.540994,2,7,0,27.1855,-1.198,-0.587308,-0.268729,0.0579064,-1.42223,-0.501774,-1.52451,-2.82252,-0.118011
-28.8296,0.893274,0.540994,2,7,0,30.679,-1.56007,-0.761436,-0.205163,-3.12445,-6.81154,2.53977,-2.14563,-6.83147,3.91494
-29.9079,0.847065,0.540994,3,7,0,31.4723,-0.115184,-0.511136,-0.0510261,-0.950252,6.91092,6.03825,6.10399,-8.16664,8.94335
-27.6323,0.969731,0.540994,2,7,0,30.8433,-0.631967,-0.605205,-0.199593,-4.81992,3.44161,-7.39415,2.56177,-8.60593,3.12039
-26.8,0.8787,0.540994,2,3,0,29.1349,-0.918711,-0.532552,-0.282221,2.74008,-8.78601,3.68868,0.0564115,-2.3306,-1.65813
-28.4641,0.867806,0.540994,2,3,0,28.8929,-0.92587,-0.382721,0.0581067,0.47261,3.85552,-2.84728,-1.02203,1.27822,12.6844
-31.6314,0.852114,0.540994,3,7,0,32.3913,-0.849706,-0.720671,-0.747775,-2.87436,-0.493425,0.749281,2.24604,-1.62917,-15.6979
-29.3694,1,0.540994,3,7,0,31.8439,-1.61442,-0.593843,-0.0396754,-0.795653,-3.69968,-11.5105,-4.15979,-0.922993,8.73038
-28.3,0.988753,0.540994,3,7,0,30.8727,-0.787281,-0.484775,-0.493186,-0.244292,-4.52131,-11.5754,1.25907,2.78314,-11.6358
-28.6355,0.838141,0.540994,2,7,0,31.4258,-1.35521,-0.320565,-0.125484,-1.53527,7.13126,-9.99917,-4.92331,8.74442,3.52199
-27.4035,0.973466,0.540994,2,3,0,29.4353,-0.54458,-0.521946,-0.317245,-3.74997,5.05981,4.18393,2.84505,-3.16507,-3.8268
-27.33,0.99683,0.540994,3,7,0,28.1095,-0.770486,-0.589852,-0.356528,2.72545,2.17397,1.12515,1.53024,-4.44738,-4.0622
-26.8656,0.980672,0.540994,2,3,0,27.7142,-0.836555,-0.497808,-0.317029,-1.47371,3.79297,4.85666,0.508572,-0.684426,-3.86341
-27.9683,0.877475,0.540994,2,3,0,28.1035,-1.08219,-0.349038,-0.375378,0.474262,0.206388,-2.64323,-1.92599,8.3266,-7.81404
-26.8273,1,0.540994,2,3,0,27.9575,-0.684598,-0.487164,-0.241176,1.73525,-4.17979,5.71668,1.52935,-2.25396,-0.713193
-27.1555,0.952965,0.540994,3,7,0,27.5856,-0.926149,-0.526904,-0.108885,1.09159,4.07845,-0.902685,-0.0687485,-4.29314,6.01481
-27.1067,0.997781,0.540994,3,7,0,27.4675,-1.189,-0.497304,-0.303079,0.610694,1.05894,-4.33141,-2.10849,1.35918,-2.61275
-27.5266,0.950594,0.540994,2,7,0,28.2098,-0.419888,-0.40808,-0.279625,1.05707,-1.10224,5.85504,3.42887,1.33024,-4.32389
-28.0927,0.9221,0.540994,2,7,0,30.2184,-1.16721,-0.73765,-0.397835,-4.26345,-4.90877,-1.48754,-0.117355,-7.16999,-2.93299
-29.18,0.847569,0.540994,2,7,0,31.8022,-0.0618536,-0.337853,-0.147471,0.703321,-11.3055,-3.51802,6.43119,2.26434,1.42096
-27.5744,1,0.540994,2,3,0,29.6106,-0.852518,-0.25788,-0.135122,4.6167,2.41184,0.420291,-1.21562,9.00324,1.75151
-27.8463,0.956514,0.540994,3,7,0,28.6617,-0.922917,-0.592873,-0.0681628,0.0973619,2.50286,6.53945,0.532093,-7.64068,8.44635
-27.8042,0.993122,0.540994,2,7,0,28.2169,-1.03694,-0.305009,-0.306249,1.40742,0.234423,-3.77556,-2.05909,9.38505,-5.54349
-29.6672,0.782611,0.540994,3,7,0,32.5873,-0.481328,-0.759619,-0.295057,3.73033,2.19271,-9.81868,4.20875,-13.7647,1.83587
-28.7414,1,0.540994,3,7,0,30.4688,-1.43187,-0.535204,-0.496028,3.14227,-6.59303,-1.30304,-2.89774,3.65099,-8.62289
-27.7387,0.977272,0.540994,3,7,0,30.994,-1.19293,-0.394516,-0.354166,3.35023,7.86241,8.18096,-2.62349,6.52788,-5.91661
-26.9196,0.994047,0.540994,2,7,0,28.0884,-0.969888,-0.391522,-0.147614,2.3158,-2.65256,5.82329,-1.42472,2.90267,2.73346
-28.233,0.865904,0.540994,2,3,0,28.8352,-1.06488,-0.33333,-0.000137041,0.268861,-1.50621,-5.82292,-2.59939,5.13011,9.33958
-28.4198,0.718441,0.540994,2,3,0,31.6343,-0.527942,-0.520241,-0.019393,4.69226,-7.25754,-3.88922,2.96425,-7.53276,10.3479
-27.0825,1,0.540994,2,3,0,28.8126,-0.818626,-0.512171,-0.115566,-3.14378,1.58066,-6.96068,0.626362,-4.35995,5.60425
-27.1299,0.886349,0.540994,2,7,0,29.6867,-0.845452,-0.56261,-0.354064,-0.504768,-1.72004,-12.3224,0.851333,-2.91437,-4.36188
-27.4768,0.796307,0.540994,2,5,0,30.2154,-1.25106,-0.401064,-0.216656,-3.2221,6.64178,7.7519,-3.43123,5.14598,0.100958
-27.7784,0.979084,0.540994,3,7,0,29.1242,-1.07947,-0.697814,-0.383683,-1.79524,-6.75142,3.56567,0.141348,-6.50869,-3.06365
-27.4825,1,0.540994,3,7,0,28.0205,-0.924304,-0.647793,-0.365089,1.36846,4.07035,1.9322,0.810411,-5.85137,-3.2516
-28.1145,0.921318,0.540994,3,7,0,29.8038,-1.30184,-0.335771,-0.21363,2.49871,3.43312,7.45107,-4.25247,8.403,-0.231122
-27.0749,1,0.540994,2,3,0,28.4498,-0.786003,-0.529038,-0.346934,2.89505,-5.59665,-1.48007,1.09761,-1.8601,-4.73358
-26.7836,1,0.540994,2,3,0,27.1102,-0.763524,-0.499221,-0.266918,0.540999,-1.92679,-3.76302,1.00492,-1.97745,-1.65619
-28.5175,0.666346,0.540994,2,3,0,30.5391,-0.83592,-0.335923,-0.441168,0.937316,6.50909,-8.41099,0.231689,8.979,-11.8256
-28.0115,0.990983,0.540994,2,7,0,29.4521,-0.852699,-0.500396,-0.476552,-0.385258,-8.72797,0.837985,0.78953,2.02852,-10.5036
-28.5118,0.993974,0.540994,3,7,0,29.2693,-1.15361,-0.697088,-0.517136,-1.61559,-3.77255,3.96999,-0.176403,-3.81512,-7.86137
-27.1271,0.993916,0.540994,3,7,0,29.3691,-0.693101,-0.565232,-0.248111,1.538,6.43656,8.7798,1.89164,-5.71563,0.267551
-27.5271,0.891588,0.540994,3,7,0,29.66,-1.26457,-0.401294,-0.234479,2.95892,-2.08466,-8.7902,-3.48944,5.39995,-0.623789
-27.549,0.991419,0.540994,3,7,0,28.4543,-0.695877,-0.628369,-0.276448,-0.943139,4.45538,5.28565,2.22333,-7.95168,0.0944551
-30.1529,0.817762,0.540994,3,7,0,30.5514,-1.20438,-0.150224,-0.262265,1.63249,-2.20586,-2.03065,-4.11783,17.0115,-4.34609
-29.8111,0.93003,0.540994,3,7,0,32.2206,-0.767585,-0.775745,-0.120959,-1.17822,6.55502,-9.53944,2.84052,-15.4137,8.38301
-28.0795,0.998177,0.540994,3,7,0,30.7446,-1.04728,-0.677336,-0.467978,2.13544,-7.33218,8.76498,0.292337,-4.49953,-6.60105
-27.5238,0.856999,0.540994,1,3,0,31.0465,-1.20551,-0.649588,-0.206231,-1.34151,3.01704,13.9809,-1.02583,-6.0524,3.09676
-28.075,0.973294,0.540994,2,3,0,28.4659,-1.461,-0.627964,-0.165731,-1.83011,1.90474,1.13118,-2.89894,-3.06601,4.29455
-26.7226,0.986904,0.540994,2,7,0,28.3329,-0.832427,-0.445875,-0.162439,3.08393,5.04021,-4.13515,0.0582024,-0.522358,2.57382
-26.9277,0.978399,0.540994,2,3,0,27.0952,-0.71578,-0.36463,-0.128939,0.0169339,0.331353,-3.1831,0.524232,2.49549,3.17432
-27.3313,0.940185,0.540994,2,7,0,27.8199,-0.880972,-0.597151,-0.154591,-1.30283,-2.65865,-3.53442,0.780732,-7.23692,4.83512
-27.5493,0.958176,0.540994,3,7,0,29.0199,-1.15357,-0.428975,-0.370739,-1.19387,1.23012,8.97089,-2.08731,4.98087,-6.32379
-27.0277,0.985512,0.540994,2,7,0,28.4075,-0.789233,-0.433978,-0.334303,3.56784,-0.891891,3.63105,0.592006,2.37747,-5.79781
-26.7243,0.994254,0.540994,2,3,0,27.1531,-0.897701,-0.476204,-0.277323,-1.07085,-2.1115,3.85345,-0.144248,0.0427342,-2.31999
-26.9257,0.978703,0.540994,2,7,0,27.0543,-0.913859,-0.361677,-0.231295,0.424555,0.449936,2.57863,-1.0226,5.04592,-1.73943
-27.1762,0.991017,0.540994,2,3,0,27.322,-0.792392,-0.465211,-0.0763581,0.666826,-1.77267,-1.70073,0.515033,-2.73465,6.96151
-26.893,0.986733,0.540994,2,7,0,27.5442,-0.866,-0.556877,-0.22093,0.788876,-0.556637,6.00768,0.571402,-4.68742,1.38652
-26.8834,0.994659,0.540994,2,3,0,27.0597,-0.938829,-0.564476,-0.271592,-0.589452,2.4024,-1.51915,0.114713,-3.77062,-0.696027
-28.4574,0.893713,0.540994,3,7,0,29.0975,-1.14154,-0.766237,-0.441029,-1.51447,4.60923,-1.52612,0.23974,-7.6927,-4.02769
-28.8709,0.992665,0.540994,3,7,0,29.9492,-1.73801,-0.647951,-0.307088,2.19203,4.52117,4.02466,-4.40862,0.0282329,-0.488089
-29.0507,0.999912,0.540994,3,7,0,29.8835,-1.20804,-0.806482,-0.503255,2.86358,2.22415,-0.118486,0.136793,-7.64459,-5.49334
-27.075,0.985204,0.540994,3,7,0,30.2835,-0.615767,-0.328787,-0.197019,-1.02859,6.45474,11.9689,1.31299,4.87762,-1.03018
-27.1092,0.995129,0.540994,3,7,0,27.2954,-0.669172,-0.334489,-0.250262,0.807729,1.79187,2.03476,0.965906,5.57594,-3.62136
-28.9666,0.903446,0.540994,2,3,0,29.2042,-0.393536,-0.331893,0.0482664,-0.178034,-1.17879,3.57718,3.32042,1.11875,12.5866
-27.8062,0.961268,0.540994,2,7,0,30.2579,-0.517457,-0.494887,-0.0719768,-2.04768,-6.51217,-8.87134,2.88246,-5.89126,7.63006
-27.574,0.996901,0.540994,3,7,0,28.9202,-0.945086,-0.280988,-0.240873,-0.531927,-5.01476,-7.22939,-1.6524,9.41099,-3.11466
-29.1774,0.903186,0.540994,3,7,0,29.4063,-0.844561,-0.804436,-0.267279,-1.15567,-0.122121,-2.57217,2.37,-13.9453,3.29598
-32.3766,0.856042,0.540994,3,7,0,32.8524,-1.3205,-0.319103,-0.657165,0.749396,-1.32727,-4.90261,-2.11408,13.5973,-16.9459
-27.109,0.960814,0.540994,2,3,0,33.0516,-1.1228,-0.564012,-0.177977,2.90254,-9.87977,14.3625,-1.21533,-3.53397,3.32294
