# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1861130243
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-45.6774,0.868055,0.703885,3,7,0,47.2908,0.281726,-0.378074,0.184121,0.41505,2.86871,17.0422,-0.344222,-2.14952,21.7135
-42.9772,0.98873,0.703885,2,3,0,46.0321,0.125177,-0.374155,-0.122876,-0.0340274,4.06536,-23.4751,-2.39024,-5.14888,-2.81251
-42.8308,1,0.703885,2,3,0,43.0565,0.161965,-0.337284,-0.141056,-1.36045,-5.0041,0.882609,-1.85267,-2.06212,-4.33835
-44.4328,0.842396,0.703885,3,7,0,45.8588,-0.0123675,-0.146081,-0.062477,5.04838,-8.3608,3.2877,-4.19217,14.9402,2.77296
-45.4873,0.951886,0.703885,2,3,0,45.5245,-0.0957852,-0.109826,-0.05001,0.333232,-2.31781,0.168696,-5.51112,18.5393,4.21548
-43.6514,0.99943,0.703885,3,7,0,46.4507,0.39298,-0.288439,-0.245046,5.16052,-16.2104,-6.23365,1.16578,3.14107,-12.3194
-43.1974,0.996578,0.703885,3,7,0,44.3869,0.209681,-0.387915,0.00710024,-1.43529,-9.02473,-10.7108,-1.28439,-5.74897,7.42161
-44.247,0.916726,0.703885,3,7,0,45.1279,-0.0731358,-0.251142,-0.207649,-4.42304,-3.69904,3.75158,-5.0159,5.31141,-10.1377
-43.4223,1,0.703885,2,7,0,44.4139,0.647282,-0.342249,-0.0657483,-2.65024,5.87932,-9.85887,4.5646,-0.0645006,2.23795
-44.8368,0.851061,0.703885,2,3,0,45.9809,-0.267571,-0.368471,-0.096307,5.47265,-1.71219,2.00027,-7.47859,-4.37348,-0.66923
-43.1218,0.858084,0.703885,2,3,0,47.1745,0.0262583,-0.350279,-0.0828957,10.2598,5.25531,0.350981,-3.65081,-3.37414,0.301226
-43.9126,0.932138,0.703885,3,7,0,44.8677,0.671343,-0.353515,-0.199159,0.55773,8.2105,9.95295,4.4598,-0.670089,-7.72819
-45.3777,0.885948,0.703885,2,3,0,46.249,0.956566,-0.346256,-0.1211,-2.60496,-0.0486512,-10.7631,8.20459,2.25501,-1.18665
-43.9185,1,0.703885,2,7,0,45.4662,-0.0923354,-0.392546,-0.125704,-6.0202,4.81059,3.58977,-5.16577,-6.62798,-2.98357
-44.3759,0.982733,0.703885,2,3,0,44.6635,-0.182346,-0.390882,-0.0718646,0.49436,2.44567,6.71821,-6.3297,-6.40025,1.18567
-43.5259,0.986613,0.703885,3,7,0,45.8884,0.624875,-0.337971,-0.172355,3.71527,8.50322,16.2235,4.07537,0.0903553,-5.95674
-43.0376,0.996391,0.703885,3,7,0,44.1346,0.0354669,-0.329166,-0.0941574,-1.28468,4.04769,13.2137,-3.51984,-1.62871,-0.609633
-44.8278,0.864781,0.703885,2,3,0,45.1902,0.0466775,-0.159215,-0.227951,-2.90741,-2.38275,1.71588,-3.33116,13.3682,-12.1099
-44.5521,1,0.703885,2,3,0,45.077,-0.0290808,-0.19058,-0.210873,-0.0967713,7.35536,-6.00634,-4.42016,10.5579,-10.6349
-43.9489,1,0.703885,2,3,0,44.6225,0.0339191,-0.242041,-0.217817,2.45659,-8.12435,2.95685,-3.53298,6.1175,-11.0165
-44.9308,0.877147,0.703885,3,7,0,46.8967,0.693997,-0.179531,-0.0297161,-2.63571,11.4937,-12.9654,6.30784,13.8386,6.09583
-46.096,0.95359,0.703885,2,3,0,46.9662,0.916204,-0.248118,0.00755261,-1.1639,11.4485,-1.82463,8.85126,9.91622,8.85006
-45.032,1,0.703885,2,7,0,46.8676,0.711456,-0.17729,-0.0370151,6.24864,-3.26703,7.84675,6.5517,14.0693,5.51237
-44.6261,0.986222,0.703885,3,7,0,46.7913,0.488147,-0.37336,0.118601,-5.15751,-13.8926,-0.676782,2.37573,-1.99725,16.4746
-42.7941,0.989473,0.703885,3,7,0,45.1442,0.222695,-0.266358,-0.136122,1.58402,-1.3637,20.4716,-0.864502,4.01164,-4.04067
-43.2583,0.962882,0.703885,2,3,0,43.3901,0.366083,-0.249931,-0.193886,-0.940012,3.52363,-2.08165,1.07137,5.95046,-8.59395
-42.7575,1,0.703885,2,3,0,43.4139,0.154755,-0.277815,-0.0726579,-1.26118,-4.70485,9.28572,-1.79808,2.92584,1.3155
-42.8084,0.990708,0.703885,3,7,0,43.0457,0.474795,-0.346875,-0.0895164,-0.295861,-1.43795,-6.42802,2.27543,-1.66151,0.104106
-44.2558,0.855027,0.703885,2,3,0,44.675,0.182531,-0.459729,-0.232015,0.705771,-7.59533,-2.98055,-1.92343,-10.5521,-9.99187
-43.7399,0.933645,0.703885,3,7,0,46.3104,0.397644,-0.202457,0.0123842,-2.30192,1.71689,-20.9706,1.98011,10.8534,9.45973
-44.6532,0.946673,0.703885,3,7,0,45.8159,0.663587,-0.52033,-0.111412,4.32338,2.25056,9.08378,3.1674,-12.8547,-1.10858
-45.2349,0.986868,0.703885,2,3,0,45.5129,0.67261,-0.547173,-0.173737,0.865669,-1.89625,6.52649,2.95337,-14.238,-4.92571
-42.8243,0.964913,0.703885,2,5,0,45.8612,0.172343,-0.254558,-0.106934,4.7713,-17.9181,-6.57548,-1.52621,4.93454,-1.59675
-43.2439,0.865186,0.703885,2,3,0,44.4281,0.395508,-0.202812,-0.0794021,0.0187381,13.9046,-0.339629,1.87495,10.2225,1.20734
-43.0308,0.967207,0.703885,3,7,0,44.1195,0.410953,-0.27498,-0.172365,-1.83403,-11.1653,6.13104,1.63738,3.96297,-6.68781
-43.3815,0.867366,0.703885,3,7,0,45.7983,0.0233194,-0.225162,-0.0769158,-3.39412,15.304,-10.2046,-3.65516,7.48572,1.06271
-43.9496,0.960531,0.703885,3,7,0,44.4265,0.546236,-0.407845,-0.233452,2.59734,-5.12968,3.53567,2.50693,-5.27905,-10.1391
-43.8046,0.988699,0.703885,2,3,0,44.4018,0.52841,-0.418489,-0.216224,1.9483,-3.92664,-8.22706,2.27076,-6.30142,-8.90133
-44.9686,0.959283,0.703885,3,7,0,45.6148,0.348088,-0.295823,0.145798,-3.65946,4.56999,2.12993,0.859612,4.12198,20.0582
-44.8169,1,0.703885,3,7,0,45.5045,0.174269,-0.325153,-0.320669,-2.54209,6.11356,6.41336,-1.85135,0.468837,-17.8704
-44.653,0.869514,0.703885,3,7,0,49.6136,0.148807,-0.487826,0.0529677,4.98904,11.9885,24.2916,-2.28186,-13.0014,9.93642
-43.0508,1,0.703885,2,3,0,44.7522,0.178661,-0.291364,0.0055482,-1.68308,-13.1978,9.94963,-1.45913,2.21517,8.05386
-43.3668,0.951737,0.703885,3,7,0,44.107,0.160781,-0.240355,0.0125263,-2.32586,2.05471,9.80066,-1.6198,6.78335,9.11048
-42.6998,1,0.703885,2,3,0,43.4413,0.235529,-0.344108,-0.129116,-2.4565,5.40497,7.96524,-0.889242,-2.471,-3.31309
-42.6144,0.998078,0.703885,2,3,0,42.7467,0.289731,-0.31503,-0.121017,1.06705,3.34937,2.01011,-0.0661465,0.070318,-2.6614
-43.0425,0.954044,0.703885,3,7,0,43.2556,0.119549,-0.380338,-0.0450752,-1.68746,-3.93069,-1.58573,-2.44739,-5.64099,3.29322
-45.0656,0.815502,0.703885,2,3,0,45.8892,0.664401,-0.483682,0.0626467,-1.54297,-8.95648,6.75758,3.67048,-9.59887,10.8612
-44.2171,1,0.703885,3,7,0,45.4966,0.107656,-0.217176,-0.24349,-5.43354,4.91798,-2.81125,-2.51134,8.40714,-13.1572
-44.2436,0.984766,0.703885,3,7,0,45.6831,0.360094,-0.130686,-0.048465,-2.10045,6.86693,-13.5782,1.58771,16.9078,4.37951
-45.0753,0.960464,0.703885,2,3,0,45.2333,0.480334,-0.0996397,-0.059644,-1.09707,3.43228,2.78219,3.46188,19.9884,3.69549
-44.6717,0.996488,0.703885,2,7,0,45.5754,0.305115,-0.110518,-0.0245003,3.65493,7.90889,-2.28315,0.797731,18.8856,6.74703
-42.9757,1,0.703885,2,3,0,44.9886,0.482734,-0.325929,-0.15586,-0.0450546,-16.8698,-7.10568,2.38021,0.114911,-5.08975
-43.1527,0.939158,0.703885,3,7,0,44.0034,0.0158466,-0.305728,-0.0490749,4.06147,2.53997,6.1497,-3.77864,0.442253,3.21736
-43.4943,0.801345,0.703885,3,7,0,46.8357,0.314622,-0.462452,-0.135786,6.7305,11.9336,-12.2069,-0.350978,-11.16,-3.28729
-43.4943,0.952114,0.703885,2,7,0,45.0406,0.314622,-0.462452,-0.135786,-1.70649,5.72717,15.1987,-0.350978,-11.16,-3.28729
-43.8742,0.959133,0.703885,2,3,0,44.3266,0.313123,-0.487743,-0.155305,0.433945,8.35865,1.81641,-0.491793,-12.8199,-4.47319
-43.384,1,0.703885,3,7,0,44.2429,0.390794,-0.188398,-0.08824,-2.90928,4.51902,8.87021,1.8409,11.4657,0.474356
-43.526,0.943437,0.703885,3,7,0,44.7628,0.160054,-0.455035,-0.100625,3.17468,-10.9194,5.02146,-2.11201,-11.2779,-0.917383
-43.0306,0.994074,0.703885,2,7,0,44.0793,0.101371,-0.368613,-0.0443287,-0.191547,11.6907,6.26849,-2.66665,-4.72403,3.3887
-42.9509,0.876954,0.703885,3,7,0,45.364,0.334259,-0.253389,-0.157586,7.88143,-2.40333,4.01419,0.697767,5.46832,-5.68607
-43.0936,0.994694,0.703885,2,3,0,43.1551,0.393402,-0.262078,-0.177019,-0.63214,2.76133,0.0642531,1.43996,4.98129,-7.13554
-43.042,0.994978,0.703885,3,7,0,43.6527,0.309011,-0.391843,-0.00963404,3.58172,-2.85937,-4.0381,-0.0283191,-5.81526,6.10549
-43.0552,0.911652,0.703885,2,3,0,44.7257,0.025933,-0.313703,-0.0825006,-4.16911,9.1811,-9.78652,-3.6429,-0.323879,0.367271
-45.1873,0.837959,0.703885,2,3,0,45.5298,-0.142471,-0.268779,-0.260675,-2.70064,-0.170536,3.6987,-5.89938,4.24689,-14.1408
-42.8304,1,0.703885,2,3,0,45.0315,0.171816,-0.259048,-0.119384,5.36132,-3.06457,14.2169,-1.55144,4.53253,-2.67148
-48.064,0.608804,0.703885,2,3,0,48.5535,0.395932,-0.665983,-0.296322,-2.90099,-4.46102,-3.26823,-0.532993,-21.5456,-10.578
-45.1696,1,0.703885,3,7,0,50.253,0.252574,-0.121434,0.0468926,11.243,-6.45,-5.56279,-0.0343382,18.4005,13.4756
-44.8792,0.987981,0.703885,3,7,0,46.7727,0.574145,-0.491739,-0.251751,6.37313,7.48141,-3.13373,2.24151,-10.7061,-10.4398
-42.7423,0.98846,0.703885,3,7,0,45.5859,0.289666,-0.269324,-0.0463486,-3.54361,15.1686,13.4658,0.157246,4.10891,3.71342
-42.7858,0.994647,0.703885,3,7,0,42.9504,0.44523,-0.327225,-0.0521791,-0.221733,4.29395,3.04983,2.04401,-0.149022,3.10835
-43.1794,0.967495,0.703885,2,7,0,43.4891,0.596758,-0.340431,-0.100723,-1.55554,1.40269,6.23466,3.87113,-0.368548,-0.565605
-43.2661,0.996864,0.703885,3,7,0,43.6536,0.49827,-0.350295,-0.192502,3.18239,-0.226243,1.59404,2.36094,-1.56191,-7.73512
-42.8913,0.952655,0.703885,2,3,0,44.0063,0.496924,-0.316148,-0.122791,4.21098,0.201484,-9.27122,2.68766,0.928744,-2.4825
-43.0254,0.963449,0.703885,2,5,0,43.4137,0.0351683,-0.320071,-0.0840721,-3.02733,0.218381,3.05077,-3.5186,-0.860628,0.229651
-43.9371,0.935596,0.703885,2,7,0,44.2698,0.0940854,-0.214733,0.0345191,-2.94362,-0.887226,-1.24363,-2.58158,9.26144,11.3762
-43.4126,0.996423,0.703885,3,7,0,44.5607,0.562922,-0.320593,-0.18838,0.246177,-11.1961,-8.40326,3.35866,1.09841,-7.39302
-44.4869,0.945009,0.703885,2,3,0,44.7066,0.714358,-0.358843,-0.240026,-1.2277,4.24451,3.16876,4.79763,-0.550584,-10.4449
-43.722,0.99529,0.703885,2,3,0,44.7753,0.589871,-0.393353,-0.202211,-4.05109,0.157481,9.14012,3.19104,-4.1778,-7.96642
-43.755,0.954762,0.703885,2,7,0,45.0891,0.631456,-0.440851,-0.0600859,4.59946,-6.3559,-7.56103,3.57023,-7.63139,2.37077
-42.8736,0.940863,0.703885,2,7,0,45.6187,0.194422,-0.386881,-0.0713318,7.88591,-8.39299,1.92677,-1.50594,-6.05361,1.23976
-42.9384,0.997248,0.703885,2,3,0,42.9734,0.151676,-0.384572,-0.0692381,-0.102453,2.36957,-0.211088,-2.04779,-5.97156,1.3882
-42.6317,1,0.703885,2,3,0,42.9357,0.291013,-0.354007,-0.0836683,-1.93098,-5.03404,1.45466,-0.153659,-3.12577,0.357782
-42.5941,0.9999,0.703885,3,7,0,42.6564,0.285565,-0.317018,-0.112,-0.0534447,3.06912,0.915225,-0.119132,-0.116639,-1.93063
-43.2872,0.86904,0.703885,2,5,0,44.395,0.57255,-0.400778,-0.118993,4.43519,-7.89809,-0.231426,3.10065,-5.17456,-1.9759
-42.7896,0.988721,0.703885,2,3,0,43.6327,0.31061,-0.382512,-0.0562522,3.11874,-8.79824,-1.39562,0.00634183,-5.27769,2.49255
-43.0237,0.948198,0.703885,3,7,0,43.73,0.322984,-0.421851,-0.0756078,-0.509554,-10.305,2.9495,-0.0254852,-8.28544,0.96343
-43.5809,0.936425,0.703885,2,7,0,44.5976,0.460781,-0.393976,0.0383609,1.98182,4.92105,11.6188,1.90864,-4.79206,9.90462
-43.3785,0.982657,0.703885,3,7,0,44.5991,0.134485,-0.190848,-0.10228,-0.307444,0.761637,15.0479,-1.98338,10.63,-1.0848
-43.2907,0.999724,0.703885,3,7,0,43.8625,0.553346,-0.41558,-0.0867459,-1.76363,-5.94007,6.70618,2.80658,-6.4361,0.371515
-44.1326,0.951626,0.703885,2,3,0,44.3063,0.747465,-0.429322,-0.0904126,-1.557,3.66788,-0.592063,4.99215,-5.79356,0.390018
-42.6374,0.990295,0.703885,3,7,0,44.456,0.352878,-0.287615,-0.084264,6.13246,-8.39375,0.0644684,0.942125,2.62936,0.465331
-43.1584,0.952742,0.703885,2,3,0,43.2748,-0.000197713,-0.315591,-0.0779542,-1.5738,1.91889,0.687058,-4.00308,-0.481683,0.744333
-43.3397,0.886373,0.703885,2,3,0,44.8891,0.196722,-0.207697,-0.0190324,-5.446,7.05584,5.30069,-1.03304,9.58514,6.48939
-44.4935,0.901365,0.703885,2,5,0,44.6995,0.322293,-0.51419,-0.200767,1.99321,-0.897586,-3.18959,-0.535147,-14.1653,-7.21784
-43.9383,1,0.703885,3,7,0,44.8782,0.416138,-0.17906,-0.000979239,4.50079,-4.97913,-2.76325,2.32928,12.9318,8.4447
-44.0038,0.912437,0.703885,3,7,0,45.8653,0.499417,-0.198976,-0.199043,2.3996,16.4099,0.331808,3.06885,10.7412,-8.71437
-43.947,0.986263,0.703885,3,7,0,45.2305,0.26589,-0.444435,0.0493496,5.39647,-0.130411,6.24703,-0.763308,-9.52132,10.1734
-43.6067,0.997989,0.703885,2,3,0,44.4367,0.517652,-0.364115,0.0377718,-1.03456,-7.88858,8.74166,2.82703,-2.0843,10.1637
-44.7072,0.939243,0.703885,3,7,0,45.4745,0.777065,-0.48298,-0.124116,0.855063,1.24017,11.678,4.74336,-9.24052,-1.85904
-43.5096,0.978449,0.703885,3,7,0,45.6369,0.0329502,-0.205096,-0.0845566,-6.02037,9.16395,7.17843,-3.5073,9.29949,0.441735
-43.6793,0.95703,0.703885,3,7,0,44.8391,0.692467,-0.387883,-0.10353,2.03704,8.92553,-9.84095,4.68857,-3.26401,-0.627914
-44.9441,0.967148,0.703885,3,7,0,45.4365,0.563061,-0.497891,-0.253808,3.3384,-0.627076,3.8371,2.07842,-11.1616,-10.5163
-44.5419,0.974979,0.703885,3,7,0,46.194,0.398208,-0.473994,-0.259606,-3.70582,8.37701,11.5574,0.416547,-10.4249,-11.4245
-43.6534,0.909275,0.703885,2,3,0,46.3003,0.329149,-0.481629,-0.107396,-0.187095,-17.3494,-12.2401,-0.252117,-12.5586,-1.23643
-42.6837,0.999183,0.703885,2,3,0,43.7179,0.334534,-0.287202,-0.12789,0.158117,-12.7468,-2.68251,0.633177,2.56406,-3.19147
-48.1401,0.695459,0.703885,2,7,0,48.9664,0.578038,-0.66278,-0.304893,1.58761,-10.1365,-4.41287,1.0862,-20.2042,-11.0807
-45.2514,0.983231,0.703885,3,7,0,50.7391,-0.333022,-0.30713,-0.0876148,-0.798794,-26.2985,-15.151,-8.58851,0.895195,0.12141
-45.5832,0.954597,0.703885,3,7,0,48.2217,0.98504,-0.362651,-0.0899209,-3.66065,7.87243,-18.1455,8.46068,1.44308,1.07586
-43.5346,0.989825,0.703885,2,3,0,46.2781,0.227722,-0.372951,-0.230971,-8.49893,1.61091,-3.43191,-1.17435,-4.10786,-10.8648
-44.8613,0.938259,0.703885,2,7,0,45.3314,0.504917,-0.522928,-0.222821,2.18198,-0.0253777,7.41205,1.33994,-13.5251,-8.36445
-44.2471,0.998253,0.703885,3,7,0,46.238,0.68312,-0.393101,0.0316268,1.11587,-12.505,-13.5753,4.68953,-3.12183,9.47388
-43.0302,0.937936,0.703885,2,7,0,45.7205,0.417181,-0.416393,-0.0992447,5.51985,0.103622,17.095,1.13281,-7.38477,-0.710058
-45.6768,0.831856,0.703885,2,3,0,45.7454,0.895659,-0.519021,-0.123566,1.18871,1.53493,-0.60646,5.63794,-10.3631,-1.57261
-44.9464,0.949035,0.703885,3,7,0,48.5937,-0.0503946,-0.131141,-0.0360919,-2.64068,19.7171,-13.7284,-4.79085,16.5573,5.39692
-44.4724,0.998364,0.703885,2,7,0,45.6051,-0.15534,-0.224032,-0.0226679,-0.203261,13.5897,0.342512,-6.31975,7.98704,6.02834
-44.4498,0.8845,0.703885,3,7,0,47.635,0.813013,-0.342547,-0.0383035,4.45416,-9.82355,-18.6417,6.69174,1.43395,4.6068
-44.3485,0.998238,0.703885,2,3,0,45.3959,0.621757,-0.475742,0.00760442,-5.14601,-2.83023,-2.00487,3.21939,-9.90431,7.02588
-44.356,0.998307,0.703885,3,7,0,45.4771,-0.0737236,-0.173081,-0.121408,2.4397,2.04438,-12.7838,-5.11135,12.1676,-2.80579
-43.1329,1,0.703885,2,3,0,44.7835,0.290853,-0.282428,0.0204104,-4.60007,11.1926,-4.38517,0.158216,3.43281,9.44674
-43.2706,0.963757,0.703885,3,7,0,43.8982,0.324113,-0.391448,-0.200116,1.34031,9.24354,-2.67189,-0.00834102,-5.4801,-8.3366
-44.0533,0.970795,0.703885,2,7,0,44.1651,0.319762,-0.264254,0.0866982,0.792049,-2.88419,-2.65261,0.617919,5.86626,15.4586
-44.5634,0.965196,0.703885,3,7,0,45.9728,0.215154,-0.341264,-0.309683,1.19818,-14.4203,3.94472,-1.36127,-0.820051,-16.8455
-43.9772,0.981536,0.703885,3,7,0,45.9157,0.433104,-0.15101,-0.0827009,0.950777,2.7808,18.6179,2.5883,15.0115,1.21162
-43.2975,0.992906,0.703885,2,7,0,44.5821,0.18318,-0.199111,-0.0460539,-4.37913,-9.16414,3.43175,-1.23206,10.1798,4.04953
-43.0766,0.986182,0.703885,3,7,0,43.8821,0.488866,-0.273118,-0.14884,-1.1499,11.1179,-0.0678886,2.75218,4.43031,-4.61378
-42.9357,0.996981,0.703885,2,3,0,43.2875,0.331443,-0.300461,-0.180643,-2.42299,-3.63906,3.1784,0.456704,1.5842,-7.42085
-46.057,0.667081,0.703885,2,7,0,48.5334,0.363129,-0.0579654,-0.200614,-0.102471,-20.1055,-0.527027,1.4426,22.8243,-9.01825
-44.1565,1,0.703885,2,3,0,47.0993,-0.0766608,-0.188442,-0.0787443,-1.54381,-19.6561,9.55816,-5.16023,10.8845,1.04597
-43.218,0.909279,0.703885,2,3,0,45.8786,0.469441,-0.230458,-0.131358,-3.69329,18.7718,-0.213121,2.72452,7.94501,-3.21363
-43.3766,0.764839,0.703885,3,7,0,48.2289,0.0241564,-0.383049,-0.0378367,-6.49267,22.0485,7.74306,-3.68677,-5.92753,3.84444
-43.2819,0.94613,0.703885,3,7,0,44.9068,0.402316,-0.208911,-0.0468537,4.86316,-0.274921,-11.8458,1.99204,9.8601,4.08157
-43.41,0.947118,0.703885,3,7,0,44.5494,-0.0157179,-0.24914,-0.115658,-2.26927,-11.7236,-4.49004,-4.22717,5.25207,-2.41641
-42.6012,0.997905,0.703885,3,7,0,43.4902,0.345747,-0.319429,-0.0726947,4.24735,-5.7571,1.96193,0.72532,-0.051894,1.35069
-44.411,0.858656,0.703885,2,3,0,44.6065,0.4456,-0.307744,-0.297408,-0.160763,-0.59962,-5.98987,1.60683,2.25417,-15.8217
-44.0822,0.999002,0.703885,3,7,0,45.7445,-0.113444,-0.260142,-0.16825,2.57373,0.237476,-16.2632,-5.59076,4.42237,-6.84441
-43.2099,0.997801,0.703885,2,3,0,44.4689,0.14581,-0.229315,-0.156954,-5.66366,-1.06934,-3.58285,-1.90718,7.12545,-5.92608
-44.5567,0.889573,0.703885,2,3,0,45.0919,0.295491,-0.123278,-0.00771144,-1.49725,6.10112,-6.47422,0.633707,17.7884,8.23944
-43.404,0.981161,0.703885,2,7,0,45.4577,0.523288,-0.439805,-0.0746171,-2.39112,-15.0762,-9.17705,2.28377,-8.43339,1.2031
-43.1086,0.940025,0.703885,3,7,0,44.715,0.195601,-0.227727,-0.150602,-6.22032,-3.24187,4.62852,-1.18452,7.33862,-5.3342
-45.3301,0.83074,0.703885,2,3,0,45.7328,0.192027,-0.075414,-0.0350981,0.769394,-6.0355,5.42863,-0.940422,22.0612,5.95361
-43.8988,0.959584,0.703885,2,3,0,46.4372,-0.00536435,-0.442621,-0.0992255,0.794809,-19.763,-4.81204,-4.06487,-10.5575,-0.874973
-43.1097,0.999778,0.703885,2,3,0,44.1843,0.274908,-0.415209,-0.0290787,3.98111,8.67149,2.34919,-0.563775,-7.87314,4.4606
-42.9262,0.998567,0.703885,3,7,0,43.3215,0.135342,-0.33355,-0.0234162,-0.0142108,-6.31787,5.30609,-2.15104,-1.68368,5.27394
-44.8688,0.846227,0.703885,2,3,0,45.2944,0.523318,-0.118483,-0.13895,1.92103,2.28839,-6.9305,3.87097,17.9402,-3.41694
-45.5894,0.971663,0.703885,3,7,0,47.4961,0.169146,-0.56735,-0.203252,-1.30828,-3.58936,18.1453,-2.30229,-18.0399,-6.83253
-42.8595,1,0.703885,2,3,0,45.6043,0.490929,-0.335847,-0.0660658,2.32687,18.2616,9.69305,2.58317,-0.633591,2.00996
-42.9113,0.998718,0.703885,3,7,0,43.0535,0.226142,-0.22863,-0.0942356,1.71375,1.45549,1.97822,-0.686085,7.37024,-0.395345
-42.9527,0.958079,0.703885,3,7,0,43.8262,0.309227,-0.400278,-0.0381787,-1.66635,6.20738,9.99306,-0.0764418,-6.61657,3.84054
-43.6039,0.967013,0.703885,3,7,0,43.8828,0.31431,-0.248195,0.0470407,-0.305273,6.40574,-2.12853,0.606492,6.79503,12.1403
-43.6971,0.989719,0.703885,3,7,0,44.4156,0.335106,-0.406263,-0.235734,3.57,5.25517,3.84703,0.0163529,-6.20239,-10.7165
-45.1284,0.904229,0.703885,2,3,0,45.8122,0.481164,-0.357152,-0.338334,2.21148,5.98618,-7.27898,1.70805,-0.816907,-17.9546
-43.811,1,0.703885,2,7,0,45.6042,0.681103,-0.388243,-0.165989,-0.935713,0.0832455,18.1255,4.40897,-3.29956,-5.18802
-45.425,0.874799,0.703885,2,3,0,46.0063,0.876298,-0.303996,-0.225271,1.22505,8.14938,-4.72024,7.19947,4.62089,-8.91216
-44.0544,0.912095,0.703885,3,7,0,47.7791,-0.0216089,-0.314292,0.0513497,-9.39323,-6.28355,-6.52541,-4.30221,0.488569,11.7978
-42.7518,1,0.703885,2,3,0,44.052,0.455869,-0.331861,-0.0974278,-3.45667,-0.0376486,12.663,2.10264,-0.569853,-0.537017
-43.7584,0.924352,0.703885,3,7,0,44.0785,0.131572,-0.439037,0.00928921,-0.482275,6.92803,-1.82041,-2.39152,-9.87886,7.1855
-43.2116,0.927983,0.703885,2,3,0,45.095,0.415248,-0.419372,-0.0231411,2.43228,14.0938,-9.15386,1.15649,-7.47459,4.97015
-43.4409,0.980318,0.703885,2,3,0,43.7508,0.52902,-0.358677,0.0177038,0.859328,-6.06734,3.26995,3.00377,-1.75627,8.6177
-43.4131,0.799008,0.703885,2,3,0,46.0953,0.521549,-0.223102,-0.069394,-6.66899,-6.43996,-12.1234,3.61412,8.99368,2.18767
-43.6119,0.982748,0.703885,3,7,0,44.4163,0.607294,-0.435823,-0.114404,1.9657,10.1204,2.55035,3.2543,-7.49045,-1.53882
-43.1833,1,0.703885,3,7,0,44.1098,0.289882,-0.297194,-0.209546,3.6642,-8.17732,-2.02116,-0.136142,1.86606,-9.77605
-43.3911,0.986201,0.703885,3,7,0,43.8172,0.238207,-0.405125,0.0218398,0.109257,7.98201,2.57539,-0.970368,-6.89209,8.4482
-44.9397,0.862895,0.703885,3,7,0,46.2567,0.345257,-0.0899043,-0.135995,-3.47715,4.66987,11.7297,1.30239,20.1873,-3.48477
-44.1251,0.988289,0.703885,2,7,0,45.9722,0.0535004,-0.147924,-0.0842039,-4.50092,-11.8906,6.6112,-3.17494,14.6565,0.718294
-42.8693,0.999597,0.703885,2,3,0,44.3278,0.222469,-0.385322,-0.0508449,-2.97927,13.5883,-0.363509,-1.13214,-5.80931,2.85878
-42.7652,0.960675,0.703885,3,7,0,43.8432,0.299645,-0.252913,-0.066708,-2.91757,-0.575406,11.9235,0.33611,5.49513,2.01645
-44.3923,0.898484,0.703885,3,7,0,44.4442,0.330558,-0.512054,-0.191074,0.715592,2.3011,0.323445,-0.430658,-14.0869,-6.6114
-43.5309,0.978968,0.703885,3,7,0,45.3757,0.0215139,-0.233896,-0.0200325,-4.89885,-12.0053,-3.79457,-3.68033,6.98245,6.18201
-44.1082,0.832197,0.703885,2,7,0,46.3868,0.211654,-0.393053,0.0898568,4.97897,-6.62967,-14.2939,-1.26573,-5.23041,13.96
-45.3919,0.906957,0.703885,3,7,0,46.4673,-0.104093,-0.464187,-0.238743,2.06861,7.21998,-10.566,-5.18075,-10.9144,-10.4249
-42.9354,0.941051,0.703885,2,7,0,47.249,0.196883,-0.297154,-0.171815,6.26331,18.8763,11.3069,-1.32818,1.4368,-6.92355
-42.9926,0.993063,0.703885,3,7,0,43.2966,0.372245,-0.349127,0.00334024,1.97053,5.05979,0.872005,0.997611,-2.00997,7.46744
-44.4377,0.875483,0.703885,2,3,0,45.1575,0.677901,-0.299809,-0.243276,-0.115888,1.17354,-11.5164,4.73234,3.62703,-11.1277
-44.723,0.962783,0.703885,3,7,0,45.9618,-0.0800424,-0.479384,-0.128247,-2.08844,4.70142,13.2616,-4.91299,-13.0477,-2.78423
-44.0231,0.98684,0.703885,2,7,0,45.9307,0.447145,-0.276529,-0.2639,4.68763,10.9505,8.22951,1.85392,4.41679,-13.6461
-43.3056,0.990583,0.703885,3,7,0,44.8262,0.547077,-0.390257,-0.0241395,3.62776,0.173541,-13.8962,2.98458,-4.38669,5.14147
