# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1831671311
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study2_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-46.4441,0.97405,0.107004,5,31,0,48.9692,-0.175472,0.75771,-0.0420697,-1.02043,7.06854,-0.0790482,-5.31273,-1.58204,-6.05535,7.84388,-5.05051,4.53226
-45.0635,1,0.107004,5,31,0,46.8622,0.0614695,0.638291,0.0893367,-0.92007,5.40144,-1.47682,6.13565,0.354933,-3.07566,5.8626,6.48028,4.09869
-44.4326,0.999951,0.107004,5,31,0,45.5983,0.279318,0.289911,0.108351,-0.668828,-3.29034,0.319962,6.74775,-1.40091,-0.380674,-2.42468,9.1199,-2.72678
-44.3433,0.939634,0.107004,4,31,0,46.9294,0.17947,-0.0782178,0.0443184,-0.351604,-2.24045,-3.14267,-8.91883,0.800765,-1.77054,-8.08023,6.76239,-7.52406
-44.6788,0.9628,0.107004,5,47,0,45.6894,0.494662,-0.334565,-0.146368,0.148136,-0.863212,-0.724835,8.69675,-1.07075,3.21164,11.5269,-2.79657,11.6818
-46.276,0.982363,0.107004,3,11,0,47.6088,0.741934,-0.457777,-0.250741,-0.0271287,-3.99503,-1.15474,5.86426,-1.13221,4.10842,-8.9125,-10.3597,-9.86738
-47.8922,0.999102,0.107004,4,15,0,49.0885,0.603711,-0.421793,-0.410877,-0.00177486,3.95342,1.53941,3.96765,0.776604,2.53482,-3.79478,-21.1202,-6.09241
-50.2151,0.939938,0.107004,4,15,0,51.6707,0.552642,-0.498971,-0.461839,-0.0712935,3.38142,-0.0284036,10.298,-0.423002,1.30584,-11.7445,-21.7985,-14.0458
-47.44,0.964442,0.107004,4,15,0,52.2186,0.628283,-0.523226,-0.393792,0.0940681,2.86364,1.54199,14.2658,3.66756,2.7655,-4.62318,-19.1848,-6.42392
-47.8738,0.905392,0.107004,3,7,0,49.8385,0.623491,-0.498354,-0.42125,0.0980574,-1.06818,-2.61421,3.2534,-2.15742,2.75178,-2.3372,-21.2578,-4.42787
-45.4755,0.975938,0.107004,4,31,0,49.653,0.355882,-0.167542,-0.279617,-0.0584191,5.37395,0.187275,-17.1094,1.43567,0.789137,8.44931,-15.9481,6.53229
-46.7126,0.934084,0.107004,4,31,0,47.859,0.651669,-0.358226,0.0747179,-0.211643,-0.0863891,0.491884,10.7769,0.250985,2.7379,-15.0621,8.724,-13.4203
-46.4154,0.997923,0.107004,5,31,0,48.9742,0.349451,0.660593,-0.158756,-1.07907,-5.5123,1.56688,4.96039,2.24477,1.02829,-3.78533,-14.3268,-8.05574
-44.6159,0.89822,0.107004,4,15,0,49.5218,0.207155,0.555733,-0.0739411,-0.867737,4.39986,-0.987213,-12.4507,-3.98359,-0.759753,2.76479,-7.09812,-0.27551
-45.1696,0.997015,0.107004,5,31,0,46.3133,0.0778171,-0.502287,0.0621427,0.181254,2.33833,-1.14621,-8.17132,0.802463,-2.87242,-0.178438,14.3538,2.54203
-44.567,0.947841,0.107004,5,31,0,46.4863,0.0393738,-0.0508522,-0.0720299,-0.393099,2.6791,1.94971,-9.85465,-0.932322,-3.3444,-9.4701,-2.14636,-9.99348
-47.0485,0.876455,0.107004,4,23,0,48.0928,0.238424,-0.162779,0.0853911,-0.44911,-3.69003,0.988194,-4.69984,1.0485,-1.72267,-19.8502,7.25579,-18.9591
-45.5692,1,0.107004,2,3,0,47.0416,0.240582,-0.139115,0.0807303,-0.385555,0.34638,1.47673,-2.74395,2.55319,-1.3878,-14.3827,8.23423,-13.4525
-44.8016,0.839807,0.107004,4,31,0,49.6761,0.301268,-0.603333,-0.11481,0.113727,1.12902,2.30312,-11.802,4.06838,-0.657576,-13.5351,-0.730774,-12.3959
-43.7402,0.983721,0.107004,3,15,0,45.524,0.273409,-0.50733,-0.154126,0.217332,1.07067,-2.14095,6.06347,-2.04448,-0.321275,1.56531,-3.245,2.23054
-44.4477,0.990478,0.107004,4,31,0,44.7882,0.583305,-0.273365,-0.173518,-0.11146,1.20194,0.101592,4.54258,-0.746464,3.28497,-3.43677,-7.06961,-4.22782
-47.1977,0.995477,0.107004,5,31,0,47.9388,0.0195175,-1.25646,-0.0121891,0.86309,3.88551,0.359912,3.93517,-0.302525,-3.46936,-7.6357,13.1845,-2.82889
-47.7992,0.996028,0.107004,5,31,0,49.1705,0.821045,0.507141,-0.202966,-0.830697,0.582002,2.70265,2.15762,-1.03266,6.52857,4.21117,-14.8877,0.0715302
-44.6754,0.995294,0.107004,5,47,0,50.1509,0.530441,-0.832799,-0.212903,0.441852,6.0744,3.51386,-8.6636,-3.01024,2.27624,-5.55667,-4.53227,-4.33353
-48.7848,0.880541,0.107004,4,23,0,50.7088,0.716934,-1.05429,-0.367557,0.935635,-2.67591,1.68739,9.69136,-1.41732,5.56812,17.0526,-11.6694,18.2239
-44.5446,0.996257,0.107004,5,31,0,49.5709,0.314992,-0.655481,0.00356682,0.286008,-5.61271,0.149408,1.56426,-4.86401,0.165239,-4.41807,10.1428,-1.69881
-43.6277,0.986237,0.107004,4,15,0,44.9746,0.228557,-0.314663,-0.0373222,-0.027759,-0.655467,2.34934,-6.68778,-0.528301,-0.910226,-2.2054,3.83184,-1.27947
-43.877,0.934045,0.107004,3,7,0,44.4424,0.258422,-0.335395,-0.0492683,-0.0777882,-1.41034,-1.3656,2.34334,-0.956533,-0.751786,-7.66083,2.18918,-6.89516
-43.8498,0.969951,0.107004,4,23,0,45.0173,0.427665,-0.195681,0.00706228,-0.128704,-2.54075,1.00113,-1.51437,2.15166,1.8766,0.604219,6.6341,1.4773
-44.2581,0.906981,0.107004,4,27,0,45.4658,0.468647,-0.30231,-0.0337842,0.0675904,-0.556987,-0.781667,5.33079,-2.26632,2.8498,7.77524,5.88123,8.88991
-44.6655,0.999959,0.107004,5,47,0,45.237,0.234326,0.578171,-0.0494003,-0.828135,-2.44739,0.0110323,2.79852,-1.3039,-0.358569,7.89687,-4.78119,5.03054
-44.6218,0.974764,0.107004,5,31,0,45.6295,0.125363,0.230594,-0.107764,-0.649313,-0.524212,-2.4439,1.35472,0.535021,-2.03871,-6.36715,-7.14581,-8.36279
-44.7246,0.943934,0.107004,5,63,0,48.0423,-0.0406575,-0.497122,-0.0863462,0.090186,-0.93148,-0.996441,2.15894,4.36505,-4.53674,-8.11878,0.784299,-6.93735
-44.701,0.999627,0.107004,5,47,0,46.7607,0.475832,-0.823916,-0.164419,0.589585,-3.79049,-0.813992,10.4793,1.54222,2.63612,6.30868,0.322045,8.34049
-45.8129,0.83056,0.107004,3,15,0,48.254,0.602984,-1.07293,-0.179163,0.595157,3.66754,1.63539,-1.76626,3.038,2.52469,-11.788,-0.00819834,-9.3787
-45.5391,0.999542,0.107004,4,15,0,46.3156,0.605464,-0.918239,-0.276871,0.663777,-2.07759,1.8442,-1.51241,0.624708,3.82611,5.45701,-7.52311,6.63511
-44.3361,0.996843,0.107004,4,15,0,45.9937,0.473818,-0.720026,-0.218706,0.38112,-3.31833,1.67678,9.19273,0.259463,1.8988,-1.71894,-6.03965,-0.93415
-45.8644,0.92712,0.107004,5,31,0,46.9426,0.313315,-1.38306,-0.277766,1.021,1.46513,-1.4188,-3.79718,-1.8387,-0.665675,-5.65117,-4.55027,-2.60617
-47.3809,0.921277,0.107004,4,23,0,51.0806,0.191002,-1.69625,-0.272211,1.28871,-4.80368,-0.997505,1.33703,4.06152,-2.34258,-10.1372,-1.95271,-5.82653
-49.4399,0.998308,0.107004,4,15,0,50.6599,0.194184,-1.95998,-0.131256,1.64112,0.508348,-1.63215,8.74761,-0.659547,-1.15991,-3.18081,12.1759,3.73727
-48.1168,0.981789,0.107004,5,31,0,51.753,0.207744,-1.75979,-0.336826,1.53979,0.870445,1.69878,-17.1845,-1.50076,-1.80613,4.63366,-5.01195,9.01619
-46.0134,0.973175,0.107004,6,63,0,48.9013,0.496734,-1.36199,-0.299766,0.991703,-2.33494,-3.75593,-5.91491,0.960299,1.4893,-5.04595,-5.63061,-2.37321
-46.4844,0.880383,0.107004,3,15,0,48.2566,0.354354,-1.16748,-0.266312,1.01852,-3.67524,2.50207,4.5714,0.766459,0.877617,12.4066,-4.22199,15.0731
-44.0021,0.999503,0.107004,5,31,0,46.7304,0.42906,-0.257341,-0.0869202,0.0291271,-1.7058,3.20964,10.2423,-0.333145,2.24793,8.00342,0.815438,8.36166
-44.0473,0.981332,0.107004,5,39,0,44.8128,0.151234,0.202536,-0.0785978,-0.45221,-0.114816,-0.67518,-4.39146,-1.77687,-1.66615,6.66445,-3.6346,5.13323
-44.7995,0.87423,0.107004,4,23,0,47.366,0.370474,-0.429114,0.0446849,-0.0187259,2.98098,-3.6515,2.99334,-0.646784,0.4822,-9.31435,9.63922,-7.35182
-44.4049,0.964877,0.107004,4,31,0,46.0583,0.50603,-0.350238,-0.0335325,0.11223,-0.220502,-0.77618,-9.87717,-1.97998,3.3611,7.57487,6.40607,8.89703
-44.4425,0.978845,0.107004,4,31,0,45.7369,0.138855,-0.379177,-0.00197771,0.142908,4.38776,0.724068,3.25713,1.56861,-1.93708,6.70357,9.3007,8.50192
-45.4327,0.77842,0.107004,4,23,0,48.133,0.401898,-0.21982,-0.211516,-0.274128,2.89461,3.09592,-5.55096,1.92445,0.639255,-11.3075,-10.4157,-12.6262
-46.2613,0.834698,0.107004,3,15,0,50.3427,0.279476,0.135063,-0.251301,-0.297467,-3.98549,-1.92352,-1.8369,-4.21838,-0.0035675,14.0936,-16.3396,11.3224
-44.3611,0.999588,0.107004,4,15,0,46.314,0.362121,0.0363859,-0.129488,-0.23805,-0.831122,1.92643,-11.7734,0.474983,1.34558,10.6379,-5.67791,9.33058
-43.8002,0.972425,0.107004,2,3,0,44.7999,0.355006,-0.0484028,-0.138185,-0.285227,0.483618,2.04221,0.42738,1.44297,0.830223,-0.331205,-6.69621,-1.56119
-43.8821,0.981248,0.107004,4,31,0,44.286,0.375942,-0.284758,-0.0482313,0.0394023,0.333264,0.697238,-4.57363,-0.881941,1.46849,6.42414,4.15964,7.28756
-45.6745,0.890509,0.107004,4,23,0,47.7426,0.755632,-0.427882,0.0194336,0.115275,4.39299,2.02602,0.959621,2.08227,6.27134,3.40757,10.4785,5.4509
-44.527,0.992916,0.107004,5,31,0,47.2235,0.447245,0.425729,-0.0858174,-0.758535,-7.8945,-0.297712,-1.52115,-1.4717,2.26604,1.38125,-7.09265,-1.37397
-44.2863,0.986894,0.107004,4,15,0,45.7287,0.444547,0.362529,-0.0527813,-0.630233,0.430976,1.54382,-8.61469,-1.49335,2.45562,6.34544,-3.22082,4.26753
-45.2848,0.878471,0.107004,5,51,0,46.9387,0.549514,-0.613753,-0.0762414,0.101978,-3.08706,-2.84715,-1.62167,-0.228318,2.00639,-13.5286,2.05616,-12.1109
-44.7172,0.998244,0.107004,5,31,0,45.7104,0.457313,-0.0993529,-0.125902,-0.376351,3.72335,-1.64991,-1.7776,-0.384243,1.44489,-10.1868,-5.89245,-11.2817
-46.2352,0.995401,0.107004,5,63,0,47.7922,0.221622,-0.443288,-0.304232,-0.0362449,3.66665,1.32021,5.19129,-1.81122,-1.54817,-10.5928,-14.6746,-11.6243
-46.526,0.919077,0.107004,5,31,0,49.6314,-0.0737248,-0.873712,-0.0744633,0.701255,3.05181,2.06821,10.7022,2.49521,-5.11189,10.8936,8.6119,14.221
-45.6899,0.991688,0.107004,5,63,0,48.0701,-0.109095,-0.353356,-0.0167356,0.163682,-1.87709,-1.41344,-0.14995,3.45811,-5.66365,10.8048,8.45133,12.4343
-46.664,0.964445,0.107004,5,31,0,47.8148,0.613231,0.444122,-0.0782774,-0.981225,3.25258,-0.775287,8.18107,-0.443312,3.14228,-11.3622,-7.91296,-14.3896
-45.4966,0.997833,0.107004,4,31,0,49.2595,0.490352,-0.390567,0.112122,0.0239571,3.15747,0.595373,-5.03086,-4.37388,2.45155,-1.58086,16.3016,1.12496
-43.8997,0.999822,0.107004,5,31,0,46.4451,0.297714,0.141526,0.0533377,-0.478455,3.41825,-2.37019,8.43825,1.86071,0.0839432,0.129698,6.84973,-0.00373598
-45.112,0.970286,0.107004,5,31,0,45.4859,-0.0990532,-0.0111444,-0.139612,-0.212372,-1.76476,0.909287,2.86579,-0.564178,-5.34206,8.27525,-6.46064,7.20273
-47.4217,0.936522,0.107004,4,15,0,48.4663,-0.381458,0.069373,-0.0991798,-0.538015,2.45803,1.37866,5.72737,1.14765,-8.11352,-9.53064,-4.15772,-10.4051
-44.8427,0.999677,0.107004,5,63,0,49.9204,0.168965,-1.02443,-0.174666,0.646405,10.4633,-0.125116,2.16002,2.45152,-2.11365,-6.94993,-0.74992,-4.42087
-44.3547,0.973961,0.107004,3,15,0,45.6922,0.201118,-0.778577,-0.14973,0.535227,1.38007,2.70892,3.14992,-0.398902,-1.25228,4.59757,0.248612,6.59176
-44.2374,0.983009,0.107004,5,31,0,46.0558,0.469409,-0.350246,-0.162428,-0.0678616,0.58026,-0.261689,13.3636,-0.811562,1.7075,-6.79676,-5.88007,-7.14355
-44.5658,0.998226,0.107004,4,31,0,46.7598,-0.09592,-0.198249,-0.10218,-0.154593,6.56384,-1.28443,-5.4033,-0.624378,-5.20037,-3.03606,-2.56516,-3.09878
-44.9681,0.992432,0.107004,5,31,0,46.6852,0.115732,-1.02336,-0.134725,0.740637,-6.21346,-0.307857,3.52612,-0.97468,-2.51136,0.597208,3.32366,3.71369
-44.2164,0.909517,0.107004,5,31,0,46.4489,0.493025,0.108981,-0.00187781,-0.534583,1.05358,2.36178,11.3989,0.748211,2.21653,-6.07216,1.22517,-6.83109
-44.3937,0.997638,0.107004,5,31,0,45.1061,0.291386,0.0175726,0.072406,-0.449099,3.9947,0.625195,-2.4867,-0.0908973,-0.405928,-7.37995,7.85397,-6.98115
-44.9014,0.982558,0.107004,5,31,0,45.2166,0.538879,0.0348595,-0.112758,-0.503563,-0.772958,-0.674562,-4.80154,0.155133,2.48881,-8.84368,-6.20983,-10.4208
-47.6226,0.996266,0.107004,5,31,0,48.146,0.970753,-0.469426,-0.0162128,0.218512,0.0909342,1.21131,-1.59879,-1.28997,9.467,9.53848,9.36071,11.5034
-47.2977,0.995763,0.107004,5,31,0,48.5142,-0.337478,-0.569452,-0.125886,0.096586,-1.25705,0.258663,-10.6495,0.681168,-7.9127,-12.1314,-1.91673,-10.9401
-46.4686,1,0.107004,2,3,0,47.3351,-0.340966,-0.485197,-0.135862,0.196169,-0.69426,-1.55191,2.2264,-1.6202,-8.78381,1.82008,-2.23674,2.76317
-45.117,0.967636,0.107004,5,31,0,48.2598,-0.10811,0.158132,-0.0519932,-0.580783,-7.64407,-0.833177,-4.77865,2.00741,-5.07623,-7.16443,-1.97574,-8.23852
-45.0213,0.998637,0.107004,5,31,0,45.4731,-0.103137,0.157378,-0.0452068,-0.378869,1.07499,-0.702781,1.19705,1.40154,-5.44466,9.07654,0.30055,8.18916
-44.7518,0.992487,0.107004,5,31,0,45.9474,0.670469,-0.0852017,-0.0842171,-0.168735,-2.22813,0.748044,9.06376,0.953953,5.47184,7.49136,-0.688496,7.03521
-45.7064,1,0.107004,4,15,0,46.1216,0.878654,-0.334901,-0.0742058,-0.0716767,1.82807,1.29709,-0.0587119,0.418113,6.79913,-2.65485,1.05903,-2.29437
-44.527,0.977333,0.107004,4,31,0,47.4304,0.270438,-0.13648,0.0554536,-0.101964,-8.55032,0.340058,0.638469,-1.03021,-0.00931914,7.83142,11.9376,9.16258
-45.3602,0.999876,0.107004,5,31,0,46.7078,0.267173,-0.846273,-0.315897,0.470163,-1.72668,0.255761,-7.92493,-1.97685,-1.17439,-4.93981,-12.6202,-4.49889
-44.8125,0.951596,0.107004,4,15,0,46.4671,0.137258,-0.879128,-0.199643,0.647082,0.0690565,-1.31737,9.97645,-1.65207,-2.27099,5.16106,-3.04701,7.10861
-45.1313,0.980712,0.107004,2,3,0,45.202,0.130699,-0.861662,-0.195211,0.669194,-0.704822,0.0604287,2.32059,0.0695154,-2.28013,8.62725,-2.43425,10.6234
-45.8797,0.93346,0.107004,3,15,0,48.0996,0.182184,-0.788377,-0.230868,0.279306,-2.54204,-2.56888,4.90558,2.10993,-2.25941,-14.9618,-7.03526,-14.0242
-43.7268,0.998073,0.107004,4,31,0,48.0893,0.327212,-0.437806,-0.0585343,0.0644337,3.05567,-0.503344,14.0682,-3.60545,0.244637,-4.64056,2.98842,-3.4757
-47.6911,0.997064,0.107004,5,31,0,49.3588,-0.103472,1.2603,0.0189505,-1.5635,-1.39648,-0.336079,-12.9122,-0.0902375,-4.73983,6.29845,-4.65131,1.45167
-47.3741,0.996781,0.107004,5,31,0,50.4892,0.0558998,0.753078,0.264198,-1.07067,6.80673,-1.67166,-7.30598,1.67848,-3.68227,5.24331,19.7623,4.6349
-46.7149,0.889334,0.107004,4,31,0,50.8151,0.130874,0.362959,-0.157233,-0.891867,2.41573,-0.755185,-17.788,2.22659,-1.76798,-12.4735,-11.1949,-15.3241
-46.7143,0.998953,0.107004,5,31,0,50.8125,0.550944,0.883243,0.00556641,-1.365,-1.27842,2.899,-16.9384,0.259544,2.99505,-7.10534,-6.06409,-11.1013
-47.2184,0.99657,0.107004,4,15,0,47.8618,0.48846,1.20032,-0.0078254,-1.46247,2.42629,0.874317,-1.13384,1.34618,3.21619,9.11231,-7.21756,4.01476
-44.3583,0.993059,0.107004,4,15,0,47.9364,0.173984,0.483002,0.0113801,-0.867881,4.08423,3.87969,-2.94699,-1.79929,-1.46792,-3.2256,-0.3038,-5.22854
-46.1609,0.968462,0.107004,4,31,0,47.4568,0.191239,0.250005,-0.230952,-0.688042,-0.821297,2.08149,7.14574,-0.826995,-1.12745,-6.15147,-15.7163,-9.26061
-44.5564,0.999719,0.107004,5,31,0,47.1755,0.057302,0.211461,-0.123295,-0.455693,-2.73718,-1.92621,13.5866,0.314092,-2.9781,7.1442,-7.41699,5.20139
-45.3524,0.991936,0.107004,5,31,0,46.3215,0.162815,-0.714503,0.0282579,0.439398,-3.42034,1.56052,4.01055,0.126984,-1.57161,3.11354,14.5846,6.55727
-44.1068,0.999971,0.107004,5,31,0,46.4035,0.404219,-0.239632,0.0395822,-0.0979369,2.78864,1.59414,-6.68346,-2.70923,1.49115,-0.39738,9.54002,0.979917
-44.67,0.950495,0.107004,5,63,0,46.2089,0.318814,0.219312,0.102652,-0.476883,-1.82386,0.996497,0.155126,-2.78922,0.59944,7.58394,11.9403,7.78984
-46.1412,0.965335,0.107004,5,31,0,49.204,-0.0167571,-0.462122,-0.29527,0.256006,6.10211,0.964288,-11.9836,1.05287,-4.38671,8.67849,-15.0346,8.01138
-44.1878,0.99903,0.107004,3,15,0,46.9424,0.149123,-0.526766,-0.194038,0.163163,-4.98775,-1.1218,-12.5473,-0.953365,-2.20167,-4.44064,-6.8134,-4.12056
-43.779,0.994324,0.107004,5,31,0,45.1718,0.409096,-0.397775,-0.0838427,0.00662628,1.18338,1.25774,-6.72792,-2.02717,1.18806,-5.52918,0.49734,-4.84123
-45.5951,0.990277,0.107004,4,31,0,47.0782,-0.172504,0.0197688,-0.154266,-0.409082,5.30883,-1.63829,0.064442,0.340829,-5.8673,-4.52737,-8.3449,-5.82477
-46.6961,0.881655,0.107004,5,31,0,48.2736,-0.0801533,0.106431,-0.0378199,-0.199629,3.70894,-0.887076,9.98521,-0.109137,-5.25537,20.7334,3.41529,20.33
-46.5079,0.988397,0.107004,4,23,0,48.189,0.120049,0.0476519,-0.158134,-0.122328,-4.81886,-0.604982,6.58924,-1.47563,-2.14538,21.5802,-7.01283,20.2076
-46.1114,0.998872,0.107004,4,31,0,47.2013,0.221021,0.313221,-0.0762881,-0.402539,-2.20181,-1.56808,-7.41599,-0.188635,-0.518825,21.3196,-2.31314,19.5936
-44.4443,1,0.107004,3,15,0,46.7552,0.200945,0.216518,-0.0714484,-0.40685,-2.48334,-3.5282,2.52231,-0.68484,-0.893065,11.9259,-2.43862,10.4758
-45.1244,0.998066,0.107004,5,31,0,47.3205,0.0681377,-0.696084,-0.101028,0.512005,-7.02113,-0.0130302,-3.2978,-1.28181,-3.02433,9.97859,4.34122,12.2547
-44.9997,0.999494,0.107004,5,31,0,48.0414,0.645258,-0.335047,-0.0982371,0.122721,0.0851572,-0.686819,17.7136,-0.0801802,5.32949,10.192,1.35707,10.7964
-47.0828,0.986122,0.107004,4,15,0,48.2429,0.73141,-0.468279,0.136711,0.0171297,1.92491,0.850004,-3.71176,2.19382,4.75191,-5.75209,16.7287,-2.68048
-46.3014,0.960739,0.107004,4,15,0,48.1434,0.687801,-0.226801,0.131161,-0.0988908,2.60996,-0.311581,4.73405,2.90029,5.25007,3.4641,16.9473,5.77609
-46.1902,0.918352,0.107004,3,7,0,47.5457,0.632189,-0.348766,0.0525082,-0.200121,-2.4845,0.773739,-10.3836,0.290914,2.72117,-14.0942,7.56908,-12.6501
-44.7672,0.998796,0.107004,5,31,0,47.1684,0.424899,0.0842658,0.0229531,-0.577538,4.84369,-0.740172,4.81695,2.75188,0.977455,-11.2081,2.45412,-11.6955
-44.2483,0.998651,0.107004,3,7,0,44.8896,0.421188,0.0867978,0.0184292,-0.529455,-0.533101,0.488986,-2.38448,1.82532,1.22059,-7.72519,2.7794,-8.19009
-45.2775,0.997481,0.107004,5,63,0,46.5037,0.687379,-0.336113,-0.239505,-0.000497268,1.51166,2.64339,1.77355,-0.344807,4.62989,0.899682,-10.6407,-0.223385
-44.4873,0.938046,0.107004,5,31,0,46.7842,0.0601875,-0.628759,-0.0610961,0.239948,-4.40839,-0.120694,-5.57021,-2.81215,-3.26127,-6.98439,4.13298,-5.0467
-44.4716,0.993842,0.107004,5,31,0,45.4281,0.625336,-0.310081,-0.148207,0.0345335,-3.55371,-0.0164223,2.64028,1.61507,4.55286,4.91391,-3.8327,4.72731
-44.1052,0.999893,0.107004,5,63,0,45.3411,0.208302,0.378468,0.0473257,-0.675195,-4.36665,0.181848,5.29748,-1.26374,-0.981612,3.75057,4.7973,2.62177
-43.9838,0.951879,0.107004,5,63,0,45.4391,0.492396,-0.272003,-0.0940531,0.0184548,-2.04376,-2.78537,2.12903,0.525468,3.01253,6.10138,0.125705,6.38516
-44.4177,0.987422,0.107004,5,31,0,45.7503,-0.0708041,0.0120522,-0.0248983,-0.353,1.45216,0.755056,9.38482,1.43285,-4.87905,-1.46253,1.96354,-1.70065
-44.7025,0.947111,0.107004,5,47,0,46.6883,0.343291,-0.355941,-0.198494,-0.0982188,5.99629,-1.00617,-5.27477,1.19643,0.0311011,-9.64619,-8.51858,-10.2481
-44.1777,0.970893,0.107004,5,31,0,45.9936,0.270139,-0.125796,-0.144338,-0.0801972,2.25576,-2.35691,-8.1348,-0.906545,-0.0391134,9.62817,-5.51139,8.88016
-44.9344,0.901249,0.107004,2,3,0,45.5002,0.272502,-0.280846,-0.135361,-0.222582,-0.218103,1.39022,-2.78243,1.07916,-0.851606,-13.4419,-4.95866,-13.7693
-44.3509,0.996681,0.107004,4,19,0,45.3549,0.189473,-0.28087,-0.107435,0.100586,1.85211,2.19735,-3.28112,0.352168,-1.16559,11.4108,-0.422708,11.7855
-44.6084,0.997643,0.107004,5,35,0,44.9051,0.340628,-0.335381,0.00228721,-0.142534,1.65614,0.0978324,1.0228,-1.06473,-0.0256053,-11.7558,5.15478,-10.6453
-44.2446,0.998411,0.107004,4,31,0,45.5116,0.470159,-0.401617,-0.00230487,0.109553,-2.6538,2.27043,2.92968,0.856738,2.6068,2.97796,8.64357,4.73867
-44.2442,0.987415,0.107004,5,31,0,45.1404,0.461367,-0.25591,-0.201578,-0.0875675,-4.13496,1.00345,0.300003,0.802234,1.95175,-0.92273,-9.37254,-1.94689
-43.8313,0.991355,0.107004,5,63,0,45.3921,0.410716,-0.0644779,-0.136357,-0.238554,-2.01162,0.530347,9.61923,-1.74283,1.66374,2.21466,-6.12495,1.08735
-44.085,0.977964,0.107004,4,31,0,44.5732,0.368786,-0.189175,-0.194447,-0.122491,1.11872,-0.217683,-0.345153,-1.63553,0.935618,1.24447,-9.54653,0.0892564
-45.2987,0.967555,0.107004,4,31,0,45.5972,0.451103,-0.0220103,-0.217631,-0.41554,1.21256,0.739888,2.09653,-0.849412,1.56104,-6.63899,-12.6204,-8.82438
-45.9738,0.999663,0.107004,4,31,0,47.9637,0.102685,0.396183,-0.179402,-0.830352,-5.18285,0.544649,8.94822,-1.08546,-2.03841,-6.02287,-13.3805,-9.20806
-45.8741,0.998246,0.107004,4,31,0,47.4725,0.301978,0.698543,-0.139558,-1.04773,-3.70074,0.821045,-8.36714,1.41319,0.565739,0.877337,-13.3526,-3.34815
-45.7215,0.997819,0.107004,5,31,0,47.6436,0.0559093,0.932057,0.0120414,-1.26809,1.57667,0.490224,-12.6669,-1.30362,-2.72655,2.10743,-3.38111,-1.61921
-45.6032,0.988532,0.107004,5,31,0,46.9615,-0.043615,0.75572,-0.0267844,-1.09467,-2.33559,-2.34296,-3.8801,0.979895,-4.05543,1.34065,-4.67723,-1.93232
-44.7479,0.983651,0.107004,5,31,0,47.2616,0.595788,0.306999,-0.0694046,-0.576248,-4.58342,2.10005,-4.4845,-2.29816,4.4532,6.70305,-3.86882,4.67002
-47.7404,0.974686,0.107004,5,31,0,49.5813,0.351225,1.19501,0.250972,-1.66861,5.36415,1.82937,-5.11166,0.159884,-0.120502,-5.17696,9.29564,-8.12596
-45.83,0.99949,0.107004,5,63,0,51.411,0.883826,-0.560053,-0.151231,0.189455,3.32977,2.06043,14.6406,-3.9127,6.98322,-0.628242,-1.59467,-0.00646176
-44.8885,0.999874,0.107004,4,15,0,46.2133,0.752104,-0.430371,-0.104633,0.0851359,-4.98622,0.920532,4.6864,-0.624828,5.76894,0.288624,0.36877,0.915563
-44.4704,0.98579,0.107004,4,15,0,45.5556,0.660584,-0.334679,-0.108157,0.0396557,4.72277,-0.217436,0.570998,1.23762,4.99451,3.59886,-0.528473,3.89418
-46.2844,0.968601,0.107004,5,63,0,49.6095,0.720017,-0.061523,0.124939,-0.23147,-0.356541,2.08591,16.2227,-0.96824,5.9258,6.49693,15.4241,8.08868
-45.9213,0.99266,0.107004,2,3,0,46.4861,0.700502,-0.102224,0.130895,-0.303828,1.68866,0.86434,1.42545,1.41246,4.76933,-2.31118,13.6611,-0.765176
-45.3845,0.927567,0.107004,5,31,0,47.8913,-0.086526,0.486195,-0.0906144,-0.831215,-4.12858,-3.39345,2.69969,-0.188593,-4.63942,0.102136,-7.3919,-2.59364
-45.1625,0.992713,0.107004,5,63,0,47.5589,0.365312,-0.962767,-0.0357824,0.634767,-5.36372,1.24314,10.702,-0.185255,1.00075,-1.7011,10.8937,2.06088
-43.9085,0.99767,0.107004,4,19,0,45.283,0.272785,-0.498254,-0.193802,0.184818,0.982903,-2.0734,6.6659,1.23339,-0.468583,-0.162003,-6.69884,0.0344457
-44.1799,0.999796,0.107004,5,63,0,44.6636,0.16741,0.279812,0.0718868,-0.611816,2.00038,0.782154,3.62246,-0.844865,-1.69017,0.653115,7.33156,0.144259
