# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=133243476
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-29.5011,0.994447,0.0992107,5,31,0,32.9304,-1.56064,-0.136223,-0.137395,-0.369679,-2.44318,2.18489,-11.8653,-0.961983,-4.74391,3.34257,3.88017,2.85916
-29.6411,0.984178,0.0992107,5,63,0,31.3212,-0.336126,-0.836044,-0.133235,0.612474,-3.65442,0.304447,7.36731,-0.458346,3.49314,8.13826,3.8381,9.42784
-29.0722,0.91183,0.0992107,6,63,0,32.4191,-0.254305,-0.172728,-0.183381,-0.211916,-2.67005,-0.805654,-2.54582,-3.29849,4.81347,0.964744,-0.699068,0.0398592
-28.8696,0.946331,0.0992107,4,15,0,30.3983,-0.324351,-0.313014,-0.273833,-0.0817747,2.80156,-0.692832,3.45283,-1.71069,4.25338,1.90238,-4.73624,1.00363
-30.5864,0.996681,0.0992107,5,63,0,31.3017,-1.35548,0.293898,0.0662601,-0.776865,-2.92697,0.537325,0.984508,-0.0901752,-3.44835,1.34581,11.4789,0.216937
-30.3682,0.999519,0.0992107,5,31,0,31.9973,-0.256541,-1.18043,-0.463161,0.679744,-0.883367,1.41288,7.47049,-1.37349,4.76714,-1.74434,-8.76429,-1.13232
-30.4244,0.849855,0.0992107,5,31,0,34.7561,-0.854008,-0.050746,-0.107846,-0.0630366,-5.65411,2.06912,8.92946,0.303378,-1.75381,16.8415,1.47661,16.2335
-29.0908,0.980809,0.0992107,3,7,0,31.5511,-0.887823,-0.0482227,-0.130253,-0.165869,-0.973782,-1.51218,-5.00088,-2.55227,-1.67868,11.8408,0.950857,11.0857
-29.2084,1,0.0992107,3,15,0,30.0833,-1.0355,-0.149874,-0.145271,-0.56034,2.50225,-0.253554,2.45891,1.17373,0.784503,-9.63631,5.41027,-10.2694
-29.8803,0.999459,0.0992107,5,31,0,31.7018,-0.970275,-1.34616,-0.178,1.09708,2.1874,0.61215,-9.99921,0.98779,-2.35349,8.4511,3.61304,10.9032
-29.699,0.999876,0.0992107,5,63,0,32.6825,-1.11484,-1.74107,-0.393637,1.22265,-1.14179,0.892556,-13.715,1.5059,-1.7227,-1.78808,-2.93395,0.849809
-30.1214,0.982965,0.0992107,4,15,0,30.4343,-0.992266,-1.77358,-0.38226,1.41481,1.65321,-0.0180686,1.79543,-0.558077,-1.80637,3.98424,-3.65742,6.76361
-30.3587,0.999571,0.0992107,5,63,0,32.103,-1.35961,-1.66515,-0.481798,1.06252,2.96625,-1.75813,4.931,0.534246,-2.55445,-2.17699,-5.04896,0.143043
-31.5841,0.953839,0.0992107,5,31,0,33.5717,-0.677296,-1.63669,-0.653675,1.10469,2.41512,2.29194,3.56468,0.76611,1.88146,0.0453859,-13.3252,1.42795
-30.2317,0.979391,0.0992107,5,31,0,33.7554,-0.200672,-1.1745,-0.366219,0.847156,-0.441139,0.328309,15.9757,-1.5334,4.94275,4.73073,-6.83808,5.71775
-31.8436,0.73818,0.0992107,3,15,0,36.7242,-0.813764,-0.656428,-0.365547,0.577456,-6.78714,2.45352,1.20377,-0.160269,-0.685641,19.5837,-9.3827,19.4799
-30.5963,1,0.0992107,4,31,0,34.3095,-1.28706,-1.33993,-0.375538,0.483969,-4.81752,1.30262,-0.49615,2.58185,0.0002273,-11.7068,0.282289,-10.026
-33.1721,0.9932,0.0992107,5,31,0,34.0251,-2.08433,-0.651681,-0.293861,0.214045,0.225034,-1.76505,-2.14909,0.420917,-8.25193,9.85921,0.203083,10.4167
-28.9965,0.992977,0.0992107,4,31,0,33.5763,-1.3203,-0.881842,-0.247379,0.4995,6.8454,-1.59222,0.765683,-1.44975,-4.1361,5.65804,0.0652483,6.68954
-28.0975,0.998924,0.0992107,4,23,0,30.0026,-1.07805,-0.898454,-0.245352,0.316619,-4.57295,0.152004,-0.109923,1.22237,-0.832752,-4.52294,1.41148,-3.57265
-27.9131,0.987882,0.0992107,5,63,0,28.6338,-0.924634,-0.856912,-0.17175,0.359996,1.80453,-0.675845,2.65701,-1.10184,-0.372716,-2.90356,3.72983,-1.87337
-28.1818,0.990444,0.0992107,5,31,0,28.904,-1.02497,-0.24986,-0.0864955,-0.142419,-0.992726,-0.28536,3.37412,1.44847,-1.86797,2.90318,5.30526,2.75667
-28.4613,0.97778,0.0992107,4,15,0,28.7584,-1.05738,-0.313644,-0.0830491,-0.258798,-1.01702,-0.340413,0.102051,-0.89952,-0.591295,-5.00953,6.98931,-5.08989
-28.4985,0.983789,0.0992107,5,63,0,29.832,-1.32001,-0.700102,-0.312811,0.229124,0.996685,-1.50872,-7.50667,-0.516903,-3.28089,2.98154,-2.41928,3.4018
-28.2596,0.996249,0.0992107,6,63,0,28.9532,-1.21263,-0.296485,-0.227501,-0.112556,1.99537,0.87066,3.48809,-0.5681,-3.02847,4.8793,-0.667992,4.50936
-28.0698,0.998943,0.0992107,5,31,0,28.7757,-0.499665,-0.308949,-0.199868,-0.109536,-0.903545,0.18623,3.57491,1.43623,2.73791,-0.0786753,-0.34616,-0.610756
-28.3655,0.988431,0.0992107,6,63,0,29.3484,-1.13929,0.179997,-0.226068,-0.647096,-3.22226,-0.143882,0.0349537,-0.942287,-1.84474,3.02076,-1.56118,1.46154
-28.8056,0.923805,0.0992107,5,39,0,31.2272,-0.650253,-0.114271,-0.356074,-0.255567,2.61602,0.543684,-3.70621,2.66284,1.68356,6.1304,-9.19723,4.57232
-31.1407,0.999496,0.0992107,4,31,0,31.756,-0.479656,-0.173743,-0.544625,-0.343493,0.0622669,-0.298635,5.77747,-0.941899,3.94088,2.59304,-14.8791,0.51637
-31.0616,0.949721,0.0992107,4,15,0,32.8213,-0.340707,-0.205338,-0.430327,-0.0722759,0.685298,0.893649,-11.2245,-0.609659,4.21616,10.9874,-14.2838,9.19007
-27.8284,1,0.0992107,4,15,0,32.6954,-0.834442,-0.760304,-0.325316,0.255578,-5.64225,0.035708,8.08864,2.72491,0.451418,-1.55069,-3.32054,-1.21454
-30.3953,0.979662,0.0992107,5,39,0,32.0351,-1.55323,-0.383811,-0.536588,-0.386143,3.43758,-0.0642699,4.03342,1.56123,-1.82573,-2.62818,-7.62458,-3.3483
-28.9197,0.998222,0.0992107,5,63,0,31.5769,-0.934483,-1.53716,-0.317398,0.985653,4.09492,-0.97936,9.76215,0.633314,-0.228169,-4.75564,-0.285523,-2.47699
-28.2222,0.999419,0.0992107,5,63,0,31.4302,-1.00998,0.0591712,-0.226867,-0.636078,-2.65302,0.382317,15.2178,0.0266324,-0.0818836,-2.92015,-0.175792,-4.22817
-29.0422,0.999155,0.0992107,3,15,0,29.8876,-1.29124,0.363223,-0.152075,-0.924017,-1.94794,-0.0140147,4.48817,-1.18555,-2.20699,-0.210702,2.51294,-1.95373
-28.4986,0.985622,0.0992107,5,31,0,30.634,-1.29347,-0.503408,-0.161168,-0.104862,3.92248,-1.45432,-5.59779,0.735175,-1.96508,-3.80633,4.22513,-3.57876
-27.918,0.994669,0.0992107,5,31,0,29.1192,-1.15798,-0.543276,-0.281412,0.00329494,-3.31555,0.69822,3.64602,0.70826,-1.61219,-0.987954,-1.2438,-0.927919
-28.0747,0.999017,0.0992107,5,63,0,28.3411,-0.663599,-1.06974,-0.282774,0.610318,-1.57259,-0.200717,-2.20977,-0.276285,1.35305,-1.8182,-1.10797,-0.630189
-29.4907,0.99514,0.0992107,4,31,0,31.6358,-1.06014,-1.73849,-0.324765,1.21585,3.57917,1.78452,2.28121,-1.24491,-1.34214,-3.00703,-0.393843,-0.231089
-28.7271,0.996181,0.0992107,5,31,0,30.4318,-0.916647,-1.48877,-0.293732,1.02765,2.58651,1.93425,3.40547,-0.850756,-0.690566,-1.23147,-0.237703,1.03261
-28.6409,0.998298,0.0992107,5,63,0,29.9948,-0.570717,0.243621,-0.198645,-0.711358,-0.78862,1.39576,4.50509,-1.59295,2.64396,-0.716476,-1.5418,-2.64057
-29.2333,0.85554,0.0992107,5,63,0,33.5937,-0.981826,-0.157738,-0.470854,-0.334382,3.6351,3.59886,-4.15089,0.467151,0.0379286,3.83402,-11.0663,2.27787
-29.6161,0.998716,0.0992107,5,63,0,35.1694,-1.28678,-1.47119,-0.440263,0.936842,2.0578,2.70784,-4.07554,-3.70981,-2.59237,-0.211897,-4.79802,1.72616
-30.0587,0.945611,0.0992107,5,31,0,34.3287,-0.304354,-1.54939,-0.23311,1.06752,1.6957,-3.9549,1.39366,1.02264,4.24771,-5.8907,3.491,-3.37812
-30.6075,0.99954,0.0992107,6,63,0,32.1821,-1.53712,-1.45239,-0.507206,0.744507,2.8028,-0.699607,2.08874,1.86329,-2.68665,-3.66963,-5.11829,-1.8454
-28.2939,0.996738,0.0992107,5,31,0,31.9212,-1.0364,0.193254,-0.127422,-0.67342,-5.29013,-2.11425,-6.26915,0.349225,-1.11647,0.371292,2.95124,-0.989182
-28.5735,0.996288,0.0992107,3,15,0,29.3153,-1.11412,0.257589,-0.106627,-0.701845,2.47307,-0.464708,-4.24324,0.365258,-2.01687,2.49007,3.49537,1.05833
-27.7878,0.999582,0.0992107,5,47,0,29.4548,-0.6776,-0.667697,-0.27221,0.185871,1.97271,-1.62967,-5.00637,1.37462,1.50457,-1.9855,-1.66792,-1.78152
-28.4173,0.950167,0.0992107,5,39,0,29.6907,-0.682938,-0.0070301,-0.0673458,-0.305665,1.22378,-1.96413,-3.85868,-0.495201,0.573232,5.02138,4.70381,4.29983
-30.2912,0.978457,0.0992107,5,31,0,31.8984,-0.760132,0.921755,0.00583294,-1.31646,1.60693,1.37547,8.23494,0.873806,0.583275,2.37659,6.19291,-0.487893
-33.9604,0.98849,0.0992107,4,15,0,35.9442,-0.389499,1.48124,-0.236277,-1.92002,-1.65497,-0.334433,11.7278,0.867187,4.85767,4.39921,-8.54496,-0.936202
-30.7428,0.962136,0.0992107,5,31,0,36.272,-1.56074,0.634581,-0.225652,-1.08628,4.24159,3.37724,-4.77749,-2.22521,-4.79126,7.98554,-1.65339,5.52027
-28.7442,0.999905,0.0992107,5,31,0,31.722,-0.554421,-0.987104,-0.333438,0.399874,1.45496,-1.29176,7.25272,2.76165,2.83973,-6.82265,-1.96402,-6.06851
-30.4335,0.999989,0.0992107,5,31,0,31.2403,-1.77756,-1.05712,-0.231697,0.429947,-0.500859,-1.80412,-0.16289,-0.002023,-4.95207,-1.35567e-05,2.38231,1.39392
-29.0774,0.857944,0.0992107,5,31,0,34.4871,-1.2751,-0.835378,-0.101059,0.430159,-5.59551,1.87029,-3.08576,3.00041,-3.72776,3.45877,6.08584,4.6883
-28.8791,0.999646,0.0992107,5,63,0,31.688,-1.32464,0.198808,-0.239277,-0.666957,1.0924,1.81817,-7.01083,-2.38829,-3.16053,4.5568,-1.70864,3.0017
-28.3124,0.995377,0.0992107,5,63,0,29.6868,-0.542011,-0.75061,-0.125518,0.291751,-2.6858,-0.0594242,6.20602,-1.2962,2.43798,-3.89591,5.51722,-3.02115
-29.9919,0.915448,0.0992107,5,31,0,32.4381,-1.1453,-1.53327,-0.508241,1.05603,3.48799,-2.42644,-1.98265,-0.571242,-1.86766,1.71756,-7.79118,3.56822
-28.7731,0.963983,0.0992107,5,47,0,31.2438,-0.56594,-0.196071,-0.175292,-0.0354092,-0.324615,-0.626384,-11.115,2.00077,1.41343,9.9919,-1.43898,9.33192
-28.4524,0.998536,0.0992107,5,31,0,30.1751,-0.725694,-0.921339,-0.197011,0.330141,4.29147,-0.412105,4.38408,-0.654319,1.73399,-8.15896,3.83709,-7.12043
-30.1138,0.799818,0.0992107,4,23,0,36.8123,-1.43355,-0.828049,-0.501954,0.0161396,-4.8649,3.07899,-12.4014,1.93876,-1.09325,-6.37327,-5.21403,-6.0186
-29.4345,0.999006,0.0992107,5,31,0,30.6,-1.42554,-0.776523,-0.357635,0.372155,2.5834,-0.0946087,7.6174,-0.157575,-4.36381,6.50944,-4.00912,7.04417
-29.0302,0.993552,0.0992107,6,63,0,30.8477,-0.365389,-0.921781,-0.216114,0.388836,-0.378783,-2.25468,-7.01425,0.229647,4.07007,-7.13042,2.5422,-6.21077
-29.4209,1,0.0992107,5,31,0,30.4076,-1.54641,-0.251283,-0.405873,-0.414311,-2.73871,1.20208,2.10979,0.367772,-2.80357,-0.484234,-4.7001,-1.23802
-29.2466,0.952461,0.0992107,5,31,0,31.065,-1.48017,0.119772,-0.306938,-0.672589,-2.22973,1.07203,-6.35398,1.72807,-3.39581,2.95199,-3.09316,1.50175
-28.5128,0.981249,0.0992107,5,31,0,30.3341,-0.46057,-0.633438,-0.220015,0.0991046,-0.958272,1.87325,-7.99792,-0.848268,3.44279,-6.13584,1.3503,-5.93623
-27.8738,0.999167,0.0992107,6,63,0,28.6241,-0.596538,-0.44696,-0.245235,-0.0179261,-0.595667,-0.465535,-4.1693,-1.40919,2.13397,-1.4848,-1.42612,-1.78663
-29.947,0.985579,0.0992107,4,23,0,35.0062,-1.2214,-1.77863,-0.362151,1.25603,-4.09785,-3.29606,-4.84014,1.96735,-2.43248,-1.57176,-1.63872,1.24359
-30.2186,0.998978,0.0992107,5,31,0,32.232,-1.12544,-1.8983,-0.381508,1.42644,-3.49819,1.18961,4.03469,-1.56238,-2.15094,-0.299604,-2.44189,2.76338
-29.2618,0.970088,0.0992107,5,31,0,31.8748,-1.38608,-1.27015,-0.221053,0.719723,1.48155,0.793042,3.67913,-3.0013,-3.24924,-1.4502,2.69943,0.453331
-28.3494,0.999764,0.0992107,5,31,0,29.8696,-0.529472,-0.776531,-0.347554,0.334801,-3.76689,-0.889501,1.73109,1.01845,2.54197,0.298172,-5.58638,0.440922
-29.5431,0.92803,0.0992107,5,63,0,30.2928,-1.24755,-0.590061,-0.379345,0.273996,2.67162,-0.416745,-3.9726,0.00838665,-3.43739,9.80522,-6.66761,9.72057
-28.4113,1,0.0992107,2,3,0,29.4584,-1.22383,-0.669539,-0.375053,0.185432,-1.082,1.33623,-1.50511,1.45295,-2.34475,2.55175,-5.04768,2.69843
-27.7336,0.998462,0.0992107,4,31,0,31.2787,-0.781789,-0.66728,-0.220126,0.153879,5.12109,0.373642,11.7028,0.164632,0.862588,-3.62216,1.20582,-3.223
-28.4205,0.98145,0.0992107,5,63,0,31.185,-0.840576,-0.954361,-0.41718,0.39921,0.700137,1.87987,12.776,0.112636,0.727524,-2.60633,-5.90552,-2.05901
-28.0595,0.99155,0.0992107,5,31,0,29.2178,-1.0501,-0.780016,-0.363136,0.237239,2.13296,0.0944815,-5.77389,1.35719,-0.814522,-1.3335,-4.06171,-0.957134
-27.7705,0.992756,0.0992107,4,31,0,29.4736,-0.879249,-0.292338,-0.147117,-0.199892,1.53184,0.54148,9.51508,-1.33125,0.0569189,-2.19733,3.34678,-2.47902
-30.7922,0.980512,0.0992107,6,63,0,31.8379,-1.39667,-1.35201,-0.582737,0.586728,3.52033,0.279598,3.07737,-0.120642,-1.36678,-5.3235,-7.10735,-3.93631
-30.4901,0.985926,0.0992107,3,7,0,31.3453,-1.37359,-1.39297,-0.574364,0.740713,-0.665483,-0.849716,-2.29431,-1.57113,-2.0098,-2.07624,-7.99976,-0.59788
-29.8977,0.996766,0.0992107,5,31,0,30.9806,-1.107,-1.52444,-0.527256,0.950084,2.4597,0.742798,6.30307,0.447303,-1.03403,-1.81742,-7.59197,-0.04536
-31.2663,0.999179,0.0992107,4,15,0,31.5204,-1.07128,-1.82193,-0.613477,1.28869,0.689567,-0.633687,-2.13022,0.541562,-0.941566,-0.0916768,-10.148,2.13576
-33.811,0.997895,0.0992107,5,31,0,35.2564,-1.8617,-1.65027,-0.739212,0.916572,-3.35737,1.25583,0.359526,-0.982889,-3.75855,-0.609043,-9.7945,1.34032
-37.1531,0.92667,0.0992107,3,15,0,38.584,-2.04457,-1.9459,-0.77538,0.738057,3.88584,0.631281,4.28252,0.201517,-1.41197,-11.4379,-6.14076,-8.90387
-34.0559,1,0.0992107,3,7,0,37.9362,-1.96261,-1.61763,-0.722657,0.910439,-2.36171,-2.88533,-8.95206,-1.49948,-4.45626,0.647474,-9.29858,2.59753
-35.154,0.933877,0.0992107,6,63,0,40.4154,0.124905,-0.642579,-0.0768056,0.605315,3.73581,-0.972653,-17.6848,1.32763,8.38148,19.592,5.63994,20.8955
-33.7767,0.993625,0.0992107,5,63,0,37.6674,-1.89212,0.467661,-0.230677,-0.781883,5.38955,0.322656,7.41453,2.14156,-7.89033,14.6981,-0.83673,12.7534
-29.4096,0.996906,0.0992107,6,63,0,35.0472,-0.736013,-0.173784,-0.342443,-0.535406,-3.51919,-0.152883,-6.04417,-4.2503,2.66028,-8.358,-2.73248,-9.52925
-29.5163,0.928712,0.0992107,2,7,0,31.6147,-0.799538,0.0328364,-0.329644,-0.289947,2.22929,-1.4869,-3.60288,-2.09805,-0.00351576,12.0866,-9.31204,10.2961
-32.3793,0.898608,0.0992107,5,47,0,33.4615,-0.660886,-1.10696,-0.432628,0.180609,1.51219,1.26174,-3.48113,-1.27882,3.68646,-16.3121,0.0540898,-15.4707
-28.9439,0.984323,0.0992107,4,31,0,35.8928,-1.17749,-1.20433,-0.278741,0.531891,-4.43246,-3.3848,11.2191,-2.32194,-0.792186,-7.37277,1.5263,-5.79758
-30.1668,0.998097,0.0992107,5,31,0,30.6781,-1.26554,-0.71324,-0.538298,-0.0912652,-1.67086,-0.584011,-1.62664,0.899047,-0.128424,-6.4049,-6.87653,-6.48167
-28.1177,0.998069,0.0992107,5,31,0,31.1109,-1.01991,-0.350212,-0.328148,-0.254294,2.38933,-0.438348,13.5612,-1.32622,-0.0230173,-3.41136,-3.07153,-3.98977
-28.5031,0.998302,0.0992107,5,31,0,29.2006,-1.35357,-0.632876,-0.182881,0.110516,2.3632,0.573411,1.24616,0.888511,-3.22892,0.171551,2.93405,0.702722
-30.2355,0.967688,0.0992107,5,31,0,30.7385,-0.355909,-0.237089,-0.421189,-0.122509,1.82471,-0.786809,0.985718,-0.635795,4.2036,6.74492,-12.6042,5.08522
-29.4821,0.996318,0.0992107,5,31,0,31.1133,-1.09527,-0.579029,0.0403462,0.131261,4.03788,-0.725997,-1.75423,-1.05455,-1.84131,-0.532944,12.2192,0.363859
-30.4964,0.998153,0.0992107,5,31,0,32.3993,-1.07819,-1.68157,-0.560627,1.16094,2.43609,0.227412,-11.2572,0.0534324,-1.12556,0.0538239,-8.92815,2.09131
-30.3095,0.990716,0.0992107,5,31,0,32.7017,-1.11162,-1.97097,-0.293533,1.46705,-2.11283,-2.20605,-8.08851,0.753172,-1.84209,-2.50989,1.14364,0.897316
-27.8751,0.998242,0.0992107,5,63,0,30.6334,-0.639162,-0.725183,-0.236974,0.35717,-1.95543,-2.24417,-0.95057,2.28853,1.19406,2.59907,-1.12606,3.08002
-28.2966,0.96374,0.0992107,5,63,0,29.8988,-1.03028,-0.580712,-0.0772316,0.173,2.92281,-1.55652,-5.39845,-0.46374,-1.82001,1.56398,6.71683,2.23744
-27.8429,0.998945,0.0992107,4,31,0,28.4826,-1.06115,-0.613502,-0.17074,0.134288,-0.301604,-0.471062,7.04199,-0.21721,-1.50093,-0.613622,3.01518,-0.133218
-28.4986,0.976718,0.0992107,5,31,0,28.9552,-1.30592,-0.743201,-0.272734,0.29728,-0.274671,0.530984,-4.80099,0.706412,-3.47487,3.42539,-0.953145,4.04277
-29.1041,0.986905,0.0992107,6,63,0,30.2329,-0.450095,-0.875601,-0.345853,0.575971,-1.13941,0.517736,9.01525,0.394366,2.75168,6.84133,-7.11109,7.21522
-29.2278,0.99401,0.0992107,5,63,0,30.9272,-1.0879,0.315117,-0.111141,-0.950271,3.6436,-0.840718,-6.88519,-0.148063,-0.107829,-5.73142,5.09486,-7.34311
-28.3198,0.998196,0.0992107,5,31,0,29.7853,-0.715336,-0.0606054,-0.219228,-0.510038,2.02937,-0.463197,-4.51161,1.91898,1.96845,-5.04745,0.170684,-6.17604
-29.378,0.997256,0.0992107,5,31,0,32.2877,-1.21601,-1.54088,-0.259131,0.945579,-3.82096,-1.4166,10.8386,-0.0397952,-1.74499,-4.89784,2.10962,-2.48198
-31.8203,0.992821,0.0992107,5,31,0,32.5185,-0.980138,-2.37678,-0.311853,1.77789,-2.46545,0.56478,2.98284,-0.543907,-0.253156,-7.73586,2.04922,-3.50515
-31.2994,0.935539,0.0992107,3,11,0,33.5137,-0.878486,-1.70712,-0.351578,1.51101,1.27919,1.44415,-2.1932,-2.5384,-1.523,11.184,-3.47488,13.9746
-30.6365,1,0.0992107,5,39,0,32.5578,-1.04417,0.988534,-0.169652,-1.31957,0.445327,-2.29688,-7.26365,-0.324072,-1.77248,10.0846,-3.23804,6.58179
-36.7042,0.953977,0.0992107,5,63,0,39.2037,-2.79976,-1.02576,-0.472042,0.23217,0.994787,-2.81302,-5.48405,0.835555,-8.2377,5.22219,-2.16813,6.34325
-36.0195,0.98175,0.0992107,3,7,0,37.6175,-2.78721,-1.08162,-0.46229,0.146032,-1.19887,1.23012,-4.39889,1.94881,-6.89577,1.35626,-2.19275,2.51341
-35.9196,0.99998,0.0992107,4,15,0,36.4083,-2.74965,-1.26582,-0.462321,0.241574,1.90314,-0.910328,0.426252,0.279728,-5.84474,-1.66691,-2.12834,-0.185963
-33.4317,0.996611,0.0992107,5,47,0,38.0816,0.33674,-0.774804,-0.198461,0.303761,-7.18589,-0.869908,-7.1468,0.54103,9.72045,-4.26339,2.25503,-3.84437
-31.8185,0.96786,0.0992107,5,31,0,35.5384,-1.82029,-1.61313,-0.365203,0.779519,-6.24944,-0.235082,-2.35939,-1.78668,-3.11702,-6.57572,-0.128192,-4.22488
-30.9813,0.999083,0.0992107,6,63,0,33.4359,-0.171612,0.341606,-0.0781774,-0.856616,4.18558,0.951859,-4.95935,-1.66571,5.93255,-6.1296,4.33164,-8.05394
-32.0135,0.989604,0.0992107,5,63,0,34.1861,-1.94244,-1.37825,-0.420407,0.488295,2.42713,2.28087,-5.56302,-0.721086,-3.22549,-6.31535,-1.5197,-4.52934
-31.1537,0.910268,0.0992107,5,55,0,35.5303,-1.55504,-1.4764,-0.493781,1.00881,5.07032,-2.44971,-0.94553,-2.0659,-4.55378,4.28481,-6.12452,6.21569
-28.6634,0.999282,0.0992107,5,63,0,31.8239,-0.579447,-0.672924,-0.352512,0.0787318,4.04102,1.88766,8.94963,-0.857123,2.858,-5.80447,-3.7076,-5.88826
-28.2304,0.946143,0.0992107,5,47,0,30.4054,-0.661061,-0.325681,-0.155086,-0.224019,-1.99857,-1.37768,7.15352,-1.87249,2.11058,-6.15563,3.66732,-6.45709
-28.9914,0.999582,0.0992107,4,31,0,30.6566,-0.737012,-0.116402,-0.0067025,-0.151996,1.14507,0.0149454,-11.4553,0.523321,-0.175729,6.83,8.18992,6.67308
-30.4065,0.887344,0.0992107,2,3,0,30.9039,-0.739603,-0.0831464,-0.00701522,-0.0504376,0.141086,0.0239424,0.502721,-1.43908,-0.721603,14.4387,7.36095,14.3452
-28.1647,1,0.0992107,5,31,0,31.1366,-0.975696,-0.955982,-0.36324,0.508674,-1.09312,1.14681,-10.6552,2.30528,-0.959564,1.73745,-4.74707,2.50535
-28.9984,0.987048,0.0992107,5,63,0,31.1425,-0.888078,0.530173,-0.117925,-0.869996,-2.13938,-0.378291,12.2443,0.477322,-0.809371,6.6977,0.612393,4.46309
-31.95,0.967739,0.0992107,6,63,0,32.9169,-1.49049,0.621655,-0.412289,-1.49575,-2.19675,-0.104566,-5.91416,0.933429,-0.338108,-5.70843,-4.55476,-8.52536
-31.6422,0.982983,0.0992107,5,63,0,35.2114,-0.580165,0.0943363,-0.489617,-0.392139,3.04348,-1.8319,6.10628,2.62983,2.62244,12.1369,-16.6204,9.52455
-30.269,1,0.0992107,3,7,0,32.1421,-0.77011,-0.234375,-0.418649,-0.549507,-3.33469,0.0534132,8.04437,1.14171,2.84188,-9.39946,-4.36168,-10.5961
-29.4613,0.999287,0.0992107,5,31,0,31.9163,-1.21652,-0.142111,-0.0342671,-0.174839,-1.71563,0.758903,11.326,1.62544,-3.93758,7.5406,7.03324,7.34274
-28.7638,0.98712,0.0992107,4,31,0,31.8208,-0.754644,0.377487,-0.0475633,-0.789105,3.88828,2.70333,-3.81421,0.14575,0.622467,0.941871,5.3732,-0.722239
-30.7046,0.985044,0.0992107,5,31,0,32.6371,-1.40401,0.777931,-0.0444318,-1.23879,-1.29898,1.07225,11.053,-0.739486,-3.95174,4.70339,5.57951,2.26515
-29.2746,0.951797,0.0992107,6,63,0,33.0775,-0.816959,-1.29512,-0.296906,1.02884,-4.36063,-1.01373,-4.19644,2.8615,-0.83379,7.88332,-2.43687,9.73187
-29.5684,0.997809,0.0992107,4,31,0,32.3366,-1.67476,-0.70017,-0.251076,0.0620613,-2.62947,0.344932,1.31599,-3.04674,-4.17315,-0.724275,1.34787,-0.147364
-31.0228,0.933207,0.0992107,5,63,0,34.0236,-1.38099,-1.57592,-0.138964,0.830728,3.52556,-0.104883,3.12862,2.87595,-1.102,-9.9133,7.25584,-7.38818
-27.9359,0.999704,0.0992107,5,31,0,31.6049,-0.920984,-0.776483,-0.353975,0.2631,-3.42402,-2.90039,8.10091,0.252848,-0.0984449,-1.02993,-4.26304,-0.699455
-29.7077,0.903218,0.0992107,3,15,0,30.3847,-0.9675,-0.57851,-0.397487,0.329348,0.855017,0.268276,5.09466,1.13805,-1.46298,12.0177,-9.33221,11.6637
-28.5311,0.996036,0.0992107,3,15,0,31.124,-1.09762,-0.698168,-0.317451,0.00686892,-2.00018,-0.963845,9.66238,-2.05305,-0.0271139,-7.17207,-0.620062,-6.85829
-29.2026,0.994008,0.0992107,6,63,0,29.8338,-1.28931,0.244747,-0.269113,-0.648706,-1.107,0.248898,-3.6772,1.24821,-3.25824,7.469,-3.81106,5.68527
-28.4018,0.999568,0.0992107,5,63,0,29.998,-1.1064,-0.979029,-0.329158,0.571893,-2.56131,0.35022,-0.635753,-2.12792,-2.26016,3.72799,-3.3196,4.70967
-30.7401,0.930957,0.0992107,5,31,0,31.7539,-0.750345,0.155218,0.0327319,-0.293963,1.49548,1.7798,-0.630747,-0.5701,-0.795651,14.1657,8.61472,13.588
-29.7133,1,0.0992107,6,63,0,31.428,-0.400542,-0.233927,-0.115028,-0.364811,-0.553232,0.579105,-9.94836,1.41602,4.29742,-9.91025,5.79877,-10.4153
-30.1757,0.905465,0.0992107,5,31,0,33.0413,-0.346964,-0.102353,-0.235925,-0.541229,1.51096,2.2209,4.73079,2.28865,4.95197,-9.44543,0.465708,-10.7003
-30.4303,0.999379,0.0992107,5,63,0,32.2579,-1.02531,-1.79214,-0.296849,1.47888,3.88261,-0.202345,0.556753,-1.71663,-2.41798,5.56871,-0.185312,8.69874
-30.6129,0.998482,0.0992107,5,63,0,34.007,-1.80323,-0.466794,-0.278145,-0.38761,-0.562263,2.593,-0.0597526,-2.70628,-2.62714,-6.25427,1.63735,-6.2878
-29.455,0.996363,0.0992107,5,63,0,32.4972,-0.926894,-0.711513,-0.0218061,0.448864,6.17369,-0.861412,2.06499,0.011847,-1.87541,7.45367,9.3509,8.79104
