# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1861130243
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study2_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-44.9512,0.882628,0.593493,2,7,0,45.741,-0.0952835,-0.135948,-0.101438,-1.14463,-10.6938,1.7923,-5.4703,15.7319,-0.826587
-43.1984,1,0.593493,3,7,0,45.4194,0.259405,-0.438393,-0.0800883,-5.38365,11.8308,-0.917102,-0.868723,-9.78511,0.590748
-46.1056,0.823468,0.593493,2,3,0,46.5294,0.93451,-0.355351,0.0564769,2.0999,-4.61695,3.62475,8.11942,2.31693,11.7254
-42.6346,0.980866,0.593493,2,3,0,46.4215,0.244295,-0.291645,-0.113631,7.96066,0.628927,11.2475,-0.605379,1.8875,-2.11792
-42.6811,0.971258,0.593493,3,7,0,43.2511,0.379655,-0.345761,-0.0607176,-1.40433,-2.06141,8.27871,1.06947,-2.031,2.29102
-43.1826,0.982548,0.593493,3,7,0,43.2062,0.556121,-0.391132,-0.0691789,-0.0721877,-0.633604,-1.7782,3.04276,-4.55042,1.71553
-45.0713,0.90075,0.593493,2,7,0,46.2317,0.0121862,-0.207062,0.0911809,3.79978,-8.6108,-2.11309,-3.81639,10.6031,16.7282
-46.3275,0.87929,0.593493,2,3,0,47.8985,0.438411,-0.191307,0.158845,-3.37612,7.76876,10.0571,2.46542,13.7121,22.674
-44.5218,1,0.593493,2,7,0,46.7984,0.0106399,-0.447083,-0.221619,0.252917,7.80439,16.9617,-3.87903,-9.99192,-9.49696
-44.9851,0.973461,0.593493,2,3,0,45.8359,0.190297,-0.403512,-0.321059,3.20149,7.06132,3.14244,-1.79048,-5.27323,-16.7567
-44.5456,0.986052,0.593493,3,7,0,46.548,0.201777,-0.205824,0.0859543,5.29717,-0.589661,10.2588,-0.962627,10.8238,16.2126
-44.1565,1,0.593493,1,1,0,44.5669,0.195651,-0.213718,0.065334,-0.203731,3.99248,6.85492,-1.06009,9.83255,14.2208
-44.5338,0.910902,0.593493,3,7,0,47.487,0.533253,-0.498947,-0.214582,-2.90697,-17.5845,9.90209,1.80803,-11.8527,-8.05685
-43.6336,0.987956,0.593493,3,7,0,45.37,0.450097,-0.180143,-0.0752227,3.79158,-9.77859,-8.49164,2.7566,12.4666,1.76347
-43.1245,1,0.593493,2,3,0,43.8536,0.473942,-0.237626,-0.108852,-0.400851,-10.018,-3.90625,2.80489,7.38491,-1.31784
-42.7219,0.990406,0.593493,2,3,0,43.4017,0.215137,-0.262221,-0.0877452,-2.36611,-8.12688,1.26443,-0.915974,4.37992,0.0855974
-44.0195,0.891412,0.593493,2,3,0,44.1651,-0.161832,-0.3373,-0.0707119,0.178051,4.80525,-0.441233,-6.18561,-2.12228,1.34384
-44.4822,0.930427,0.593493,2,7,0,46.3719,0.581439,-0.408081,0.0831756,6.21684,-1.87775,3.22243,3.32386,-4.54253,13.2179
-44.9353,0.955044,0.593493,3,7,0,46.5669,0.0144347,-0.358775,-0.29881,2.63233,-14.324,2.44663,-3.82805,-2.49548,-16.0109
-45.3867,0.991319,0.593493,3,7,0,47.0045,0.274296,-0.558859,-0.221011,-3.59084,5.17602,-11.3657,-1.22133,-16.9844,-7.98194
-43.4742,1,0.593493,2,3,0,45.5693,0.520296,-0.385525,-0.199639,1.39606,16.6993,6.50348,2.4115,-4.06121,-7.99568
-44.7627,0.925567,0.593493,2,3,0,45.0133,0.448291,-0.336734,-0.320746,-1.76316,3.72703,1.73944,1.45521,0.330847,-17.127
-45.1734,0.841571,0.593493,3,7,0,49.0582,0.059368,-0.42846,0.122406,-9.00738,-1.34123,-3.82364,-3.26168,-7.75314,15.9547
-46.5144,0.66285,0.593493,2,3,0,51.6997,-0.0414735,-0.181837,0.13888,-4.98471,-1.06974,24.6975,-4.62565,13.623,21.4778
-46.1908,0.999235,0.593493,3,7,0,47.5094,0.635238,-0.473228,-0.349821,-0.658641,14.4515,0.965322,2.7963,-7.79958,-16.6066
-44.3015,1,0.593493,2,3,0,46.2681,0.572625,-0.402111,-0.261414,2.3294,-8.04389,-14.1158,2.77842,-4.44753,-12.0312
-47.2767,0.867752,0.593493,2,3,0,47.3505,0.828924,-0.458702,-0.3756,-0.424863,-0.901508,3.02453,4.81514,-5.25239,-17.6801
-45.6648,0.988381,0.593493,3,7,0,50.477,-0.348458,-0.283207,-0.164482,-4.20937,-0.990249,24.5735,-8.78002,3.01538,-6.17596
-43.009,1,0.593493,3,7,0,45.4343,0.533507,-0.349395,-0.0593781,6.89332,-2.04133,5.32949,3.06015,-1.4289,2.55385
-42.827,0.874577,0.593493,1,3,0,45.2562,0.102776,-0.326803,-0.0816131,7.02252,-3.48081,2.97225,-2.6009,-1.36448,0.44133
-43.3111,0.957395,0.593493,2,7,0,43.8272,0.0771357,-0.404269,-0.0469543,0.433525,-8.29429,3.51965,-3.02445,-7.59241,3.06395
-43.8493,0.970729,0.593493,3,7,0,44.6838,0.455912,-0.408979,-0.240242,1.86373,10.418,-0.424704,1.42622,-5.8075,-10.7922
-45.1524,0.944898,0.593493,2,3,0,45.3047,0.462255,-0.47114,-0.305533,-0.650686,0.983036,4.3819,1.0606,-9.27656,-14.2996
-42.8091,0.998228,0.593493,3,7,0,45.2617,0.368165,-0.353477,-0.151532,-1.42824,10.5571,15.9057,0.773,-2.65602,-4.87386
-42.9104,0.991911,0.593493,3,7,0,43.0739,0.179024,-0.346991,-0.0168252,0.122938,-3.77795,-3.36216,-1.58562,-2.67459,5.75465
-44.1499,0.897874,0.593493,3,7,0,45.1735,-0.137937,-0.383665,-0.037374,-3.79263,-3.75608,6.35948,-5.78697,-5.8452,3.89532
-44.2276,0.973284,0.593493,3,7,0,46.2748,0.70652,-0.385956,0.019094,2.92981,8.92888,-13.2318,5.03436,-2.4784,8.59356
-44.3489,0.998038,0.593493,3,7,0,44.8868,0.0138072,-0.31323,-0.262546,-2.69733,5.10861,2.38889,-3.82609,0.590384,-13.946
-42.9768,0.999951,0.593493,2,3,0,44.696,0.418967,-0.39951,-0.13024,3.23784,0.554601,13.6547,1.21274,-6.03864,-3.03708
-45.0834,0.863177,0.593493,2,3,0,45.2262,0.213881,-0.478802,-0.289688,-1.21389,0.907028,-3.23865,-1.65666,-10.9585,-13.4786
-46.5035,0.95973,0.593493,2,3,0,46.7733,0.294462,-0.513152,-0.363207,1.74201,-1.21886,-4.25421,-0.956592,-11.6534,-17.3227
-45.604,0.985363,0.593493,2,3,0,47.312,0.291484,-0.411322,-0.360387,0.518917,10.9872,11.9945,-0.70461,-4.95283,-19.0413
-48.8897,0.847105,0.593493,2,3,0,49.9124,0.663146,-0.25034,-0.465974,-1.84541,-7.34124,-8.97172,3.5675,8.74208,-26.2002
-47.116,1,0.593493,2,3,0,49.0556,0.474923,-0.26112,-0.418673,-3.89305,-3.55099,13.2419,1.64127,7.0202,-24.2548
-43.6381,1,0.593493,2,3,0,47.1087,0.565552,-0.359769,-0.213112,0.940524,7.30771,-21.6806,3.08562,-1.77105,-9.0159
-42.7658,0.996961,0.593493,2,7,0,43.8476,0.392067,-0.266851,-0.103093,-2.92475,4.47141,9.21567,1.54537,4.52913,-1.02938
-42.8672,0.989957,0.593493,3,7,0,43.09,0.487941,-0.341527,-0.0613354,-0.675565,-5.43879,1.67708,2.51532,-1.09584,2.3678
-43.2795,0.984209,0.593493,3,7,0,43.4254,0.193042,-0.370444,-0.201182,1.4916,-2.61522,-0.00738822,-1.57038,-4.27363,-8.73726
-43.4938,0.961848,0.593493,3,7,0,44.8163,0.442952,-0.25669,0.0245301,-2.44602,12.2809,-4.09922,2.41758,6.32413,10.0604
-42.8139,1,0.593493,3,7,0,43.7041,0.387972,-0.355844,-0.147384,2.53843,5.2959,7.95055,1.02221,-2.76661,-4.51692
-43.1049,0.970281,0.593493,2,3,0,43.3836,0.436846,-0.417698,-0.124416,1.08575,-3.65585,-4.62635,1.33548,-7.32019,-2.53289
-42.9963,0.981638,0.593493,2,7,0,43.5573,0.540528,-0.353667,-0.0888435,2.35134,-6.60933,-2.24759,3.08071,-1.7853,0.246122
-43.3312,0.950654,0.593493,3,7,0,44.0825,0.311864,-0.218632,-0.00319606,-3.84083,-0.845061,-3.02041,0.659696,8.97939,7.89165
-42.8856,0.998771,0.593493,2,3,0,43.4854,0.254487,-0.275968,-0.0138865,0.935266,8.87728,3.29209,-0.347093,3.60795,6.49045
-42.9931,0.742188,0.593493,3,7,0,47.5717,0.430668,-0.252152,-0.136695,6.59393,17.9879,9.15162,2.0812,5.92088,-3.75965
-44.4866,0.93643,0.593493,3,7,0,44.7458,0.44129,-0.126226,-0.051458,1.75437,0.940172,-4.09233,2.82297,17.4951,4.21755
-44.739,0.98268,0.593493,3,7,0,45.9503,0.386647,-0.129275,-0.205403,1.909,11.3646,6.06459,1.65945,16.4536,-9.58898
-42.6491,0.994635,0.593493,3,7,0,45.05,0.385759,-0.318463,-0.11184,-2.09772,-16.1169,9.44995,1.22032,0.165441,-1.79186
-42.9851,0.982068,0.593493,2,7,0,43.0618,0.254241,-0.274043,-0.178057,1.1838,-1.30981,0.342061,-0.500652,3.53288,-7.44596
-43.0056,0.979031,0.593493,3,7,0,43.65,0.340906,-0.388722,-0.0137707,2.26657,-2.19748,-7.5458,0.391398,-5.45096,5.8147
-43.1531,0.990323,0.593493,2,3,0,43.3401,0.506027,-0.392929,-0.0356017,-0.26293,-2.96141,4.43309,2.44182,-4.93571,4.21316
-44.3265,0.92942,0.593493,3,7,0,44.8958,0.623974,-0.226816,0.0154592,-1.71053,4.00741,-7.11455,5.11218,9.7556,9.56044
-43.1313,1,0.593493,2,3,0,44.6692,0.132827,-0.317933,0.00863959,4.38168,7.97161,6.16868,-2.15283,-0.141297,8.09505
-43.2538,0.988471,0.593493,3,7,0,43.7562,0.348459,-0.311082,-0.217302,3.26618,0.290517,0.886724,0.571872,0.985141,-10.1726
-42.6944,1,0.593493,2,3,0,43.298,0.412745,-0.303985,-0.108528,0.324897,0.421864,-9.52066,1.65476,1.48667,-1.48215
-42.6273,0.988112,0.593493,2,3,0,42.8665,0.359482,-0.297965,-0.0762417,-2.09144,-2.16805,0.989474,0.999597,1.79728,1.12161
-42.6002,0.937973,0.593493,3,7,0,43.9158,0.305554,-0.338092,-0.10325,3.47889,0.842075,-10.6498,0.0808619,-1.78234,-1.19237
-45.0496,0.772132,0.593493,3,7,0,47.6107,0.861469,-0.469831,-0.127894,-7.39434,-1.31684,0.857114,5.80518,-7.46419,-1.97295
-43.3474,1,0.593493,3,7,0,45.4987,0.0232271,-0.338,-0.00880989,-4.34386,14.1463,-2.28957,-3.68328,-2.08366,6.45588
-44.4305,0.874202,0.593493,3,7,0,46.3633,-0.0890035,-0.182237,-0.147136,6.12733,-1.57041,-5.07216,-5.32229,11.2911,-5.12237
-43.297,0.997373,0.593493,3,7,0,44.9321,-0.0140548,-0.31742,-0.0420556,3.77761,-11.0111,5.78403,-4.19469,-0.529876,3.76618
-44.6392,0.906573,0.593493,2,3,0,44.9397,-0.237593,-0.366542,-0.0589636,-2.25406,1.27648,2.85633,-7.11948,-4.28493,2.26986
-45.1912,0.912275,0.593493,3,7,0,48.2204,0.659174,-0.134434,-0.105712,-5.39847,15.4381,5.47511,5.86101,17.1287,-0.210651
-42.827,0.988275,0.593493,2,3,0,45.555,0.151724,-0.34852,-0.0471007,-4.76776,-16.2643,2.23539,-1.96479,-3.00683,3.24841
-44.5981,0.854193,0.593493,2,3,0,45.1559,0.217093,-0.521638,-0.182405,-2.69982,-5.48614,2.21002,-1.67954,-15.2246,-6.01906
-45.0351,0.934631,0.593493,3,7,0,47.2162,0.647454,-0.143864,-0.062139,6.5989,-0.867778,-4.75659,5.76388,16.5065,3.46215
-45.8515,0.98182,0.593493,3,7,0,46.9809,-0.176566,-0.509923,-0.007141,-1.26693,5.6607,11.397,-5.96624,-14.9747,5.55309
-43.7052,1,0.593493,2,3,0,45.8701,0.137421,-0.45795,-0.0347718,-5.07,-11.6117,4.50526,-2.36751,-11.5099,3.82331
-43.3069,1,0.593493,3,7,0,43.8214,0.121896,-0.424946,-0.0736451,0.461443,7.21054,-5.26747,-2.50172,-9.15591,1.01116
-42.8855,0.988204,0.593493,3,7,0,43.8059,0.340502,-0.241751,-0.125352,-3.54512,-7.05626,-2.03123,0.880242,6.47983,-2.97124
-44.3262,0.901378,0.593493,3,7,0,45.4801,0.271701,-0.525342,-0.117173,-1.74056,11.9624,4.39652,-1.08124,-15.744,-1.76108
-45.1745,0.965809,0.593493,3,7,0,47.1749,0.166025,-0.0952563,-0.189029,-3.87611,-3.35663,-13.6655,-1.50228,19.2697,-8.591
-43.3098,0.969366,0.593493,3,7,0,46.9012,0.497589,-0.426657,-0.0449682,3.5119,21.1047,-6.29383,2.09806,-7.58447,3.37257
-42.8565,0.985189,0.593493,3,7,0,44.0565,0.151299,-0.266626,-0.126965,3.12401,-10.3587,3.52139,-1.86077,3.83877,-3.33153
-42.9696,0.995699,0.593493,3,7,0,43.1644,0.339787,-0.414544,-0.0731985,0.888127,4.24757,2.65397,0.21675,-7.65322,1.16059
-43.2348,0.946983,0.593493,2,7,0,44.378,0.332664,-0.361035,0.0314926,0.255637,-8.15235,-10.5149,0.427059,-2.92104,9.64815
-45.0707,0.826189,0.593493,2,3,0,46.2436,0.480204,-0.269168,0.1313,1.83551,10.519,7.08902,2.81155,6.70321,19.0898
-43.7552,0.996344,0.593493,3,7,0,45.517,0.0601134,-0.350453,-0.224465,-0.248195,4.4413,15.7572,-3.23771,-2.70371,-10.7332
-43.2501,0.997354,0.593493,2,7,0,44.0742,0.224627,-0.419943,-0.158716,2.70746,-0.33804,8.55092,-1.27654,-8.26448,-5.22601
-43.279,0.983367,0.593493,3,7,0,44.2947,0.505903,-0.363504,0.00451348,0.364783,-12.7726,-0.0564002,2.66642,-2.3975,7.51878
-45.4588,0.834028,0.593493,2,7,0,47.1779,0.289952,-0.136457,-0.27755,-2.61653,8.58489,-11.9684,0.0591097,15.64,-15.7664
-46.5978,0.913609,0.593493,3,7,0,48.6273,0.500857,-0.52412,0.16879,4.72791,12.5749,1.25558,1.55256,-12.1125,17.5842
-52.2779,0.862667,0.593493,3,7,0,53.6302,-0.112465,-0.41217,0.372931,3.31855,-9.49547,6.53646,-5.33695,-0.237164,35.0961
-48.0363,1,0.593493,3,7,0,54.0028,1.03053,-0.497085,-0.336132,0.310916,9.67671,-28.5732,6.68668,-6.39272,-14.2093
-47.1143,1,0.593493,3,7,0,49.6996,0.0436933,-0.213687,0.195269,6.81582,-7.52036,3.31847,-3.36229,11.6325,26.0117
-48.3462,0.98773,0.593493,3,7,0,49.2151,0.988282,-0.422459,-0.391295,-3.26301,-4.67794,-6.00532,6.6318,-1.64818,-18.2186
-46.4148,0.979452,0.593493,2,7,0,49.2885,0.624548,-0.34628,-0.3865,-5.9379,4.61847,12.9176,3.21269,1.15536,-20.6154
-44.9207,0.983184,0.593493,2,7,0,47.6339,0.673812,-0.20697,-0.227935,2.60961,-4.06194,-18.6537,5.2537,10.8393,-10.2505
-46.6214,0.932087,0.593493,2,3,0,46.9994,0.655825,-0.137842,-0.294329,-1.78392,4.55954,-3.91774,4.91477,16.3522,-15.3885
-46.2128,1,0.593493,3,7,0,47.4274,0.0459609,-0.506485,0.133254,-3.83545,-8.29916,3.96296,-3.47916,-13.283,15.3677
-43.7038,0.993551,0.593493,2,7,0,46.8017,0.090521,-0.287583,0.0512379,-2.38074,-15.904,13.8736,-2.70586,2.85694,12.096
-44.0134,0.992606,0.593493,3,7,0,44.4487,0.32025,-0.366419,-0.275928,-2.76653,3.33318,-1.24634,-0.0873666,-2.85315,-14.0041
-46.2565,0.918418,0.593493,2,3,0,46.5159,0.363985,-0.491524,-0.364725,-0.532847,3.46133,-5.10892,-0.166915,-10.0185,-17.7499
-43.8145,1,0.593493,3,7,0,46.16,0.391024,-0.245392,0.0551503,-2.06144,9.45288,15.5525,1.72075,7.40466,12.8715
-42.9271,1,0.593493,2,3,0,43.9822,0.18318,-0.357568,-0.0185383,-1.44205,-7.32237,-9.7489,-1.55629,-3.54538,5.55241
-42.619,0.970972,0.593493,3,7,0,43.7227,0.289437,-0.282818,-0.0823555,3.11488,1.84527,-9.78308,0.0798278,2.81132,0.569109
-43.1165,0.944481,0.593493,2,7,0,43.5572,0.218027,-0.229595,-0.0215749,1.06646,-4.99014,-5.9537,-0.760722,7.60401,6.11008
-42.8671,0.98119,0.593493,2,7,0,43.6174,0.199756,-0.384785,-0.112101,0.686289,-9.00517,-5.86287,-1.45416,-5.85139,-1.91465
-42.7518,0.999804,0.593493,3,7,0,42.9923,0.421719,-0.28421,-0.105086,-0.00660531,-4.57473,-4.10364,1.87486,3.18362,-1.17083
-42.7587,0.990098,0.593493,3,7,0,43.1457,0.146299,-0.328366,-0.114763,0.336564,5.73233,-5.20133,-2.02866,-1.42246,-2.25757
-43.9576,0.896733,0.593493,3,7,0,44.8919,-0.121513,-0.270905,-0.029527,4.47612,0.102202,0.467728,-5.75298,3.66725,5.10423
-42.8196,0.999484,0.593493,2,7,0,44.0598,0.138831,-0.337893,-0.125214,-4.48624,4.09377,5.50162,-2.15119,-2.20078,-3.08702
-42.9239,0.983034,0.593493,3,7,0,43.3454,0.5016,-0.338804,-0.13039,0.238346,2.97082,7.43215,2.60255,-0.853228,-3.05027
-42.6542,1,0.593493,3,7,0,42.9074,0.384216,-0.33648,-0.109816,2.08871,-0.864926,-2.62481,1.11896,-1.31207,-1.625
-43.5548,0.96796,0.593493,3,7,0,43.6568,0.390339,-0.473705,-0.0954231,-0.654766,3.30166,1.48582,0.495299,-11.7144,-0.383327
-43.7965,0.996342,0.593493,3,7,0,43.9264,0.292138,-0.492084,-0.0917935,-1.56679,1.50048,0.512337,-0.708448,-13.4889,-0.16353
-45.2602,0.950124,0.593493,3,7,0,46.2106,0.304929,-0.0758075,-0.0451426,2.66218,5.91519,7.82664,0.829866,22.0496,5.04287
-46.1571,0.909442,0.593493,2,3,0,47.5751,-0.0180271,-0.0551455,-0.0923501,-0.966755,-14.1939,-4.40428,-4.28628,23.5485,0.491538
-44.6153,0.982775,0.593493,2,3,0,46.9852,0.296927,-0.108047,-0.0407509,3.3618,-17.2542,0.492295,0.665348,18.9854,5.21485
-44.5036,0.981466,0.593493,3,7,0,46.1232,0.258909,-0.511608,-0.199607,-0.694725,14.5144,-6.67287,-1.20627,-14.2511,-7.20819
-44.5597,0.886916,0.593493,3,7,0,48.6489,0.474317,-0.159155,0.0181335,8.54558,6.2772,-8.22006,3.26003,15.1011,10.3668
-43.4816,0.913419,0.593493,3,7,0,47.25,0.399697,-0.458819,-0.139914,3.56646,14.179,17.1198,0.646808,-10.4629,-3.51958
-43.7011,0.980468,0.593493,3,7,0,44.455,0.244393,-0.480586,-0.0710748,-2.45555,0.862181,8.4304,-1.19556,-12.8924,1.23392
-47.0204,0.840657,0.593493,3,7,0,47.9768,-0.354511,-0.369264,0.104296,1.1151,-11.3712,-3.86412,-8.67454,-2.58954,15.4503
-43.2838,1,0.593493,3,7,0,46.8583,0.0328897,-0.291364,-0.0124703,-6.92914,-4.74694,13.4901,-3.5322,1.89323,6.46194
-44.073,0.971201,0.593493,3,7,0,44.5072,0.173755,-0.499106,-0.109768,1.65496,2.91996,-6.20661,-2.0648,-14.3251,-1.41275
-42.7819,1,0.593493,2,3,0,44.1682,0.239298,-0.353259,-0.0313425,1.39719,14.0834,3.21478,-0.802014,-3.10085,4.55069
-42.8325,0.975347,0.593493,3,7,0,43.2666,0.429328,-0.349237,-0.0375707,2.92661,1.13179,-2.03775,1.72574,-1.96868,4.18498
-43.2011,0.869695,0.593493,3,7,0,45.8375,0.266115,-0.35176,-0.208398,-0.651232,-7.66449,-18.4867,-0.605707,-2.56855,-9.34479
-43.489,0.89346,0.593493,3,7,0,45.7185,0.426166,-0.301644,0.0460635,-5.17045,-8.69325,8.8576,1.9688,2.59544,11.4702
-43.3771,0.900864,0.593493,2,7,0,45.6584,0.197902,-0.422165,-0.00490346,-3.67459,-13.8759,-8.36486,-1.53657,-8.53836,6.24122
-43.4868,0.990546,0.593493,1,1,0,43.5367,0.192437,-0.436834,-0.0103826,0.389922,0.880963,-2.40218,-1.64727,-9.69893,5.73562
-43.4207,0.995628,0.593493,3,7,0,44.3201,0.450123,-0.23942,-0.18824,2.36824,-7.11425,-7.02202,2.27212,7.12707,-7.94557
-44.5224,0.917894,0.593493,2,7,0,45.6027,0.000436321,-0.139174,-0.0515249,-0.579809,-11.2358,6.55724,-3.9933,15.6692,3.85847
-46.3671,0.909653,0.593493,3,7,0,48.0232,0.372706,-0.63516,-0.0526213,2.15574,10.7674,-10.4678,-0.56313,-22.156,2.41307
-45.4438,0.966966,0.593493,3,7,0,50.7021,0.380362,-0.116936,-0.249617,-0.292184,8.95354,26.8651,1.44567,17.466,-13.2481
-44.4258,1,0.593493,2,3,0,45.7059,0.215085,-0.141552,-0.20033,2.74187,7.82458,-9.14413,-0.838782,15.0736,-9.59084
-43.3925,0.991177,0.593493,3,7,0,45.4095,0.481585,-0.447874,-0.0740491,-2.18603,-12.387,11.3217,1.73467,-9.31171,1.19517
-45.134,0.925875,0.593493,3,7,0,45.969,0.278197,-0.246721,0.140795,-2.28559,6.21914,-7.31229,0.0312134,8.07904,20.5006
-44.4918,1,0.593493,2,3,0,45.427,0.306508,-0.209722,0.0864212,0.338053,1.86227,-11.7387,0.587216,10.7003,16.1437
-43.4866,0.947973,0.593493,2,3,0,45.8752,0.0293465,-0.276233,0.00781484,-3.95404,-10.0594,-12.5273,-3.57663,3.38214,8.36613
-43.7501,0.990262,0.593493,2,3,0,43.9441,0.0109249,-0.231005,0.00199388,-0.805278,-3.95802,3.18321,-3.83703,7.41364,8.2204
-43.9293,0.852415,0.593493,3,7,0,47.1318,0.385851,-0.458268,-0.215195,-4.62659,-12.3487,-13.8377,0.40873,-9.922,-8.69284
-43.4029,0.999075,0.593493,3,7,0,44.3735,0.394071,-0.24265,0.0159526,-3.83531,5.70453,3.57764,1.77906,7.2707,9.42704
-43.3523,0.99268,0.593493,3,7,0,44.2648,0.232571,-0.407216,-0.191206,1.62837,4.40294,-10.0746,-1.16862,-7.05042,-7.66351
-43.3137,0.960574,0.593493,3,7,0,44.5173,0.593685,-0.285032,-0.0607652,4.22908,-2.06998,-7.2271,4.27504,4.18572,2.76186
-43.6278,0.993491,0.593493,3,7,0,44.0422,-0.0963103,-0.287745,-0.096544,1.13747,-6.67537,-3.44968,-5.35325,1.9355,-0.778797
-42.8572,0.902575,0.593493,3,7,0,46.1723,0.440166,-0.38033,-0.108597,6.19509,15.6849,0.955507,1.61222,-4.49466,-1.42193
-43.335,0.952374,0.593493,2,7,0,44.0151,0.195048,-0.189786,-0.121981,-2.06252,8.78975,0.771625,-1.09605,10.7624,-2.8046
-45.9269,0.797262,0.593493,2,3,0,46.7646,0.636406,-0.195685,0.102871,-1.46201,8.80092,-6.26641,5.3749,13.3578,17.3583
-45.7863,0.960891,0.593493,3,7,0,49.4012,0.0345779,-0.538355,-0.23912,-2.63867,-18.4738,13.3733,-3.64312,-15.9235,-9.42695
-44.0635,0.989753,0.593493,3,7,0,47.514,0.443401,-0.151101,-0.135696,-3.32549,-7.62941,-19.7649,2.62747,14.8121,-3.47954
-45.9151,0.895579,0.593493,3,7,0,46.9211,0.475102,-0.606359,-0.0113531,-4.41317,-3.74439,-1.37266,0.609268,-19.7342,4.9401
-43.0602,0.990737,0.593493,2,7,0,46.654,0.512977,-0.297982,-0.036246,-1.22439,23.3781,-4.64451,3.1378,2.72879,4.62218
-44.1695,0.822391,0.593493,3,7,0,48.2873,0.261423,-0.515441,-0.0729625,4.99619,-13.9009,16.3387,-1.13604,-15.2314,1.12076
-44.2888,0.986252,0.593493,3,7,0,45.2056,0.406328,-0.127014,-0.0973848,3.27819,7.16058,-3.87868,2.22714,17.0641,-0.041444
-44.554,0.952342,0.593493,2,3,0,45.7349,0.621387,-0.195458,-0.203127,0.86873,13.3252,2.67096,4.72594,11.5315,-8.56351
-42.8125,0.884814,0.593493,1,3,0,46.4132,0.277053,-0.310182,-0.164802,-6.14904,-15.7806,6.74059,-0.275909,0.54046,-6.21139
-42.9574,0.969875,0.593493,3,7,0,43.4964,0.188988,-0.276254,-0.0109433,3.03437,-3.91489,1.53156,-1.28275,3.4361,6.72637
-43.3772,0.917325,0.593493,3,7,0,44.4061,0.239106,-0.417502,-0.18523,4.36647,4.72264,-0.699002,-1.11516,-7.84579,-7.14279
-43.5899,0.997922,0.593493,3,7,0,44.0267,0.402322,-0.452743,-0.17525,2.754,-1.88982,3.05611,0.672238,-9.8012,-6.00108
-44.0088,0.978625,0.593493,2,3,0,44.3158,0.488135,-0.499815,-0.124997,0.0431965,4.5087,5.24125,1.40831,-12.8342,-2.24161
-43.2527,1,0.593493,3,7,0,44.2135,0.267599,-0.197723,-0.0482129,3.62426,-7.49581,0.488542,0.0351615,10.4652,3.9084
-43.7598,0.93658,0.593493,2,7,0,44.6258,-0.0822033,-0.355522,-0.147207,-0.622198,-10.71,-4.57808,-5.07197,-3.6319,-4.79376
-43.3019,0.983484,0.593493,3,7,0,44.8649,0.584928,-0.294819,-0.0428738,-3.50554,-8.69494,8.90691,4.11924,3.40296,4.17244
-44.5209,0.917772,0.593493,2,5,0,44.615,-0.156476,-0.415231,-0.14688,-1.11311,0.507585,-2.29653,-5.91627,-8.15574,-4.43732
-43.2139,1,0.593493,3,7,0,44.5695,0.0597576,-0.390715,-0.0989318,-4.6208,-6.23036,-4.29116,-3.24045,-6.58665,-0.944049
-43.3713,0.996917,0.593493,3,7,0,43.5763,0.0207468,-0.37554,-0.141667,-0.402668,-3.63509,4.18944,-3.73581,-5.28737,-4.28451
-42.9496,0.977334,0.593493,2,7,0,43.8853,0.512606,-0.293415,-0.0789643,-3.69932,-5.31425,-4.33422,3.10406,2.93545,1.11203
-44.1082,0.905694,0.593493,3,7,0,45.5015,0.274938,-0.143852,-0.0202399,0.411467,13.627,5.98829,0.276,15.6986,6.88003
-46.1778,0.86375,0.593493,2,3,0,47.3267,0.408179,-0.0380396,-0.101771,1.70169,6.89129,-10.4518,2.39055,25.3266,0.112768
-47.4484,0.934882,0.593493,3,7,0,49.4902,0.674984,-0.667183,-0.188232,-5.73281,0.0214434,8.80971,1.9202,-21.1913,-4.83273
-48.144,0.988785,0.593493,2,3,0,48.2689,0.650703,-0.693214,-0.218717,0.882059,-3.13,2.06272,1.49177,-22.4914,-6.17636
-45.2011,0.991156,0.593493,3,7,0,50.0562,0.191432,-0.116973,-0.232587,-2.40396,16.8514,20.7147,-1.2136,17.225,-12.3466
-45.5271,0.968099,0.593493,1,1,0,45.6912,0.162544,-0.099534,-0.23025,0.0429845,3.19539,-3.91059,-1.61674,18.7694,-12.1718
-44.3958,0.982737,0.593493,3,7,0,47.5261,-0.134066,-0.430253,-0.0965866,4.14066,-15.3061,11.5697,-5.63159,-9.51532,-0.687787
-45.8711,0.899171,0.593493,3,7,0,47.842,-0.390655,-0.317475,-0.141776,6.46508,-1.94116,0.507152,-9.24556,0.30503,-4.19645
