# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1238074989
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-28.2424,0.969043,0.521622,3,7,0,32.4534,-0.380872,-0.569864,-0.179605,-4.77186,-11.1775,-5.56567,4.2148,-8.51805,3.54714
-29.6349,0.922575,0.521622,3,7,0,30.5325,-0.364368,-0.601232,-0.0370898,-0.991002,1.02322,7.84295,4.504,-11.7165,10.3263
-29.3737,0.981954,0.521622,3,7,0,31.9795,-1.13696,-0.321038,-0.478676,-3.17675,7.75424,8.08324,-1.91363,11.0699,-11.996
-30.3035,0.928656,0.521622,2,3,0,31.9061,-1.69643,-0.370631,-0.38275,-0.279041,-7.857,7.25614,-6.03026,10.515,-4.89253
-29.7435,0.983417,0.521622,2,3,0,31.7861,-1.33067,-0.379167,-0.52155,-4.15206,6.13364,-0.323563,-2.83703,9.72047,-11.7927
-28.0976,0.95849,0.521622,2,3,0,31.2318,-1.28877,-0.570552,-0.46956,-2.32307,9.59088,-10.0467,-1.8713,1.10864,-7.76833
-29.9487,0.906789,0.521622,3,7,0,31.2835,-0.239792,-0.397747,0.0693117,-3.3985,4.25799,2.35596,4.90765,-3.04566,14.1486
-29.9609,0.923987,0.521622,2,3,0,32.2297,-0.0558714,-0.525464,-0.10886,-2.55857,0.0889095,-11.4669,6.57757,-8.21394,6.29588
-27.1446,1,0.521622,2,3,0,29.7186,-0.522383,-0.39383,-0.136926,4.71179,-5.86776,3.43034,2.35748,0.0952031,3.03851
-26.8822,0.998891,0.521622,2,3,0,27.2126,-0.696935,-0.427334,-0.131473,1.7968,0.583863,1.91064,1.03873,-0.834232,3.82301
-27.1135,0.946505,0.521622,2,7,0,27.8206,-0.928215,-0.611009,-0.260169,-1.86068,1.53004,-5.37315,0.511383,-6.01705,0.490563
-27.5567,0.941918,0.521622,3,7,0,28.6539,-1.14348,-0.444586,-0.386136,-1.19607,6.91426,4.5358,-1.8739,4.43424,-6.78118
-27.7123,0.987317,0.521622,3,7,0,28.4323,-1.20297,-0.56278,-0.0849474,-1.91274,2.46243,-4.93059,-1.73792,-3.6447,7.17461
-29.0188,0.95923,0.521622,3,7,0,29.4575,-0.929269,-0.556692,0.0620625,-1.55559,-3.7342,1.35954,0.346473,-6.861,13.6773
-27.8319,0.993411,0.521622,3,7,0,30.058,-1.00444,-0.336659,-0.361344,-3.36858,4.23649,8.7088,-1.43884,8.4068,-7.7151
-27.1116,1,0.521622,2,3,0,27.9356,-0.942101,-0.424169,-0.343044,-0.856127,6.63852,-2.89833,-0.62234,3.7121,-5.92543
-28.4009,0.926586,0.521622,3,7,0,29.4529,-1.07411,-0.734451,-0.470983,-0.874326,-3.36554,7.9457,0.458601,-6.44499,-5.68263
-28.1181,0.964107,0.521622,3,7,0,30.7056,-0.237834,-0.398583,-0.220853,-0.296548,10.2159,8.93901,4.92899,0.320147,-1.59252
-28.0304,0.971571,0.521622,3,7,0,29.6319,-0.790826,-0.689486,-0.388224,-2.73691,1.20874,8.49062,1.92868,-7.84522,-3.48182
-28.0562,0.950567,0.521622,3,7,0,31.566,-1.18487,-0.74045,-0.263677,5.494,5.29768,6.17874,-0.131555,-9.07316,2.03041
-29.1522,0.926101,0.521622,3,7,0,30.1876,-1.12447,-0.413352,-0.531838,2.0768,-0.746397,7.11126,-1.24073,7.67163,-12.8327
-28.714,1,0.521622,3,7,0,30.2805,-1.32151,-0.66781,-0.535812,0.360039,8.97857,-5.28997,-1.31977,-1.48566,-8.58913
-30.3155,0.947454,0.521622,3,7,0,31.069,-1.80677,-0.831742,-0.132069,-1.7751,-3.51549,-4.80525,-2.71696,-7.18946,6.63257
-27.7421,0.96088,0.521622,2,7,0,33.6969,-1.41477,-0.620682,-0.223018,-5.06338,-14.3883,7.26446,-2.68559,-2.73139,2.07285
-27.0882,1,0.521622,2,3,0,27.7522,-1.10511,-0.601526,-0.259811,2.42233,2.75302,-1.89408,-0.77768,-4.28415,0.386338
-27.1351,0.94095,0.521622,3,7,0,28.1602,-0.808149,-0.354537,-0.296313,1.60036,-6.07401,-4.46793,-0.0149922,5.79496,-5.22593
-27.2376,0.921202,0.521622,2,3,0,28.3991,-0.55091,-0.386317,-0.287474,-0.659499,-6.11311,6.63735,2.25497,3.01664,-4.89998
-27.4095,0.963128,0.521622,3,7,0,28.1663,-1.09049,-0.53838,-0.0922301,-1.73791,-4.48657,3.91675,-1.16843,-3.56952,6.74897
-26.7011,0.998383,0.521622,2,3,0,27.4605,-0.911154,-0.502886,-0.242563,0.962152,3.52549,-6.18391,-0.12021,-1.61982,-0.341356
-26.9132,0.962812,0.521622,3,7,0,28.4728,-0.882793,-0.568179,-0.247602,-2.35114,-5.55724,-6.95237,0.532104,-4.67755,0.379377
-26.9481,0.937287,0.521622,3,7,0,28.0714,-0.623172,-0.393038,-0.13809,2.36197,-6.46206,1.39085,1.47929,0.625924,3.00978
-26.7905,0.922489,0.521622,3,7,0,28.73,-1.05274,-0.497692,-0.230112,3.98171,4.68931,-4.38108,-1.22645,-0.551064,0.274242
-27.7637,0.929318,0.521622,3,7,0,28.6682,-0.699711,-0.514447,-0.431833,-0.5313,-3.05217,7.56657,1.83701,0.00757321,-8.83588
-27.3545,0.964578,0.521622,3,7,0,28.9282,-0.988455,-0.424126,-0.374841,2.98574,-4.70251,-6.07683,-0.873974,4.40921,-7.14447
-27.5421,0.98697,0.521622,2,7,0,27.8123,-0.716857,-0.568116,-0.11541,-0.0812658,-0.810317,-4.47705,1.77484,-7.6201,6.3231
-29.5749,0.926245,0.521622,3,7,0,30.2806,-0.669889,-0.487734,0.110898,0.864152,-6.54893,-0.729445,1.82373,-5.78686,15.9338
-27.627,0.959007,0.521622,2,3,0,30.5756,-0.888951,-0.372057,-0.0175132,-2.20533,6.95759,-11.827,-0.892572,2.0621,8.94728
-28.7298,0.943627,0.521622,3,7,0,29.7159,-1.36949,-0.769171,-0.475958,-0.276581,0.01786,-8.69213,-1.04875,-5.68855,-5.06434
-29.0661,0.942194,0.521622,3,7,0,29.9182,-0.982005,-0.827521,-0.334814,1.55462,4.21181,5.42489,1.64877,-12.7227,0.965416
-30.6015,0.816391,0.521622,3,7,0,33.4912,-0.674995,-0.1022,-0.331889,4.5426,-8.31,-2.64853,0.662403,19.4087,-10.7123
-27.7156,0.936479,0.521622,2,3,0,32.5413,-0.957979,-0.257845,-0.168664,2.61027,12.6556,-12.0079,-2.06777,9.8552,0.227856
-28.6765,0.931713,0.521622,3,7,0,29.6582,-0.942448,-0.748746,-0.172815,3.26882,-0.553823,-2.09568,1.5429,-12.5792,5.90239
-27.7468,0.975602,0.521622,2,3,0,29.325,-0.734387,-0.631391,-0.171125,0.0340713,-9.93697,3.00821,2.02794,-9.51366,4.68536
-27.5675,1,0.521622,2,3,0,27.8261,-0.695981,-0.611505,-0.190134,0.134391,-3.54347,2.34513,2.15421,-8.64597,3.60314
-26.97,1,0.521622,2,3,0,27.6345,-1.07047,-0.406082,-0.191601,1.01643,-5.88342,2.21262,-2.07104,3.37768,0.94436
-28.3035,0.925001,0.521622,3,7,0,29.0899,-0.438209,-0.239222,-0.2541,-1.51693,5.60499,-3.08505,2.80419,10.272,-5.81306
-28.5346,0.760679,0.521622,3,7,0,33.2341,-0.500238,-0.177823,-0.164972,2.98979,14.5257,-7.89607,1.89127,12.8088,-1.50455
-28.5681,0.982561,0.521622,3,7,0,30.0726,-0.836357,-0.178726,-0.0794567,-3.35867,-3.37988,5.29828,-1.46575,12.7348,3.92566
-31.658,0.79875,0.521622,2,7,0,33.0318,-0.087673,-0.752743,-0.31156,-1.84352,-4.73469,-7.6033,6.53093,-14.062,1.12143
-28.5665,0.994253,0.521622,2,7,0,32.3106,-0.803521,-0.745152,-0.411625,5.90841,-6.52515,2.88244,2.14053,-9.45558,-3.3315
-28.5278,0.841306,0.521622,3,7,0,32.0228,-0.390281,-0.604569,-0.178758,-2.29989,14.1523,2.43046,4.2716,-10.0267,4.14211
-26.6862,1,0.521622,2,7,0,28.3268,-0.769109,-0.427933,-0.225453,-3.07061,7.20707,-2.15285,0.517075,0.85289,-0.791523
-28.0504,0.834703,0.521622,1,3,0,31.5441,-0.502842,-0.252022,-0.0529677,2.45314,9.57043,11.1797,1.95687,7.00868,6.02803
-29.4454,0.919301,0.521622,2,3,0,29.8552,-0.747171,-0.197514,0.0666153,-1.4231,-3.64829,-1.72322,-0.504029,10.1003,12.3129
-29.5492,0.940713,0.521622,3,7,0,31.8081,-0.746879,-0.582179,0.0707567,0.687048,9.78662,7.86191,1.84169,-9.40209,14.351
-28.5039,0.99656,0.521622,2,3,0,30.4518,-1.19013,-0.618564,-0.024533,2.45318,-3.23527,9.91541,-1.02079,-6.59891,10.1017
-28.124,0.987335,0.521622,3,7,0,29.3276,-1.14806,-0.491829,-0.477265,1.62379,2.29799,-8.32435,-1.32431,3.67729,-9.63982
-31.0239,0.94277,0.521622,3,7,0,31.5238,-0.978445,-0.912498,-0.620202,0.519403,4.07372,-4.22294,1.98462,-10.1939,-7.57579
-31.8087,0.969251,0.521622,2,3,0,32.4637,-0.79745,-0.860728,-0.704608,0.486044,-6.10795,-2.52586,2.83074,-7.42166,-11.6295
-28.1214,1,0.521622,3,7,0,32.3867,-1.41909,-0.406285,-0.23828,0.212336,3.97967,17.6238,-4.54705,6.31955,-0.358324
-29.5365,0.933933,0.521622,2,3,0,30.0144,-1.65761,-0.405944,-0.158707,-1.01152,-1.97667,5.06016,-6.30024,7.66349,3.15444
-30.686,0.98144,0.521622,3,7,0,32.5525,-0.312989,-0.771471,-0.274016,-2.35573,1.2181,10.2663,5.24381,-15.1231,3.01438
-28.205,0.993114,0.521622,2,7,0,31.3532,-0.275024,-0.477694,-0.290016,-2.6219,13.1446,0.134453,4.81835,-2.3689,-3.64024
-26.8183,1,0.521622,2,3,0,28.0901,-1.03457,-0.442048,-0.192064,3.64506,-1.48028,-2.70777,-1.53658,1.42582,1.28466
-27.1194,0.939297,0.521622,2,7,0,28.1091,-0.925501,-0.379307,-0.310236,-1.42612,-2.68264,7.39032,-0.813554,5.30179,-5.16156
-27.3111,0.971544,0.521622,2,7,0,27.9505,-0.819958,-0.550586,-0.389575,-0.0727789,-5.11669,4.40488,1.02806,-1.88384,-6.12669
-27.3674,0.981711,0.521622,3,7,0,27.9727,-0.866529,-0.367976,-0.345414,0.314364,-3.55202,-5.62488,-0.277921,6.09941,-7.10902
-28.5873,0.961853,0.521622,2,7,0,30.1117,-0.328432,-0.282734,-0.0229363,-1.56461,-0.0454025,-10.0654,3.75426,4.34448,8.14221
-29.5874,0.912125,0.521622,2,3,0,30.6116,-0.0482372,-0.273264,-0.196169,-1.89345,-3.24724,-6.56885,6.55433,6.84761,-2.48236
-29.2882,1,0.521622,2,3,0,29.9726,-0.101886,-0.30071,-0.252644,-2.18386,-3.39917,-2.81485,6.08391,6.21426,-5.21605
-27.2447,0.960924,0.521622,2,3,0,30.2306,-1.02436,-0.404869,-0.08506,-5.2591,-4.80459,4.49835,-1.78629,2.01249,5.87633
-27.2312,0.97203,0.521622,3,7,0,28.1129,-0.687909,-0.421891,-0.345924,3.17628,-0.895619,0.262778,1.377,2.73951,-6.78492
-27.7145,0.929135,0.521622,3,7,0,28.6218,-1.04916,-0.628454,-0.118264,2.42264,-4.68075,2.44867,-0.087731,-7.56697,6.55797
-27.2216,0.985998,0.521622,2,7,0,28.7393,-0.547302,-0.474429,-0.299199,-1.7294,-7.04067,6.37416,2.62171,-1.23087,-3.87799
-27.2121,0.949572,0.521622,2,3,0,28.1335,-0.615653,-0.520045,-0.316407,-2.95142,1.41397,3.30471,2.29357,-2.80419,-3.74764
-27.5249,0.965581,0.521622,3,7,0,28.6463,-0.923766,-0.59839,-0.116896,0.48718,4.22759,8.03246,0.521455,-7.3879,6.42961
-30.7819,0.76179,0.521622,2,7,0,32.3075,-1.77142,-0.375959,-0.39687,-1.96033,3.35484,-8.90489,-6.3846,10.802,-4.95717
-29.3845,0.990295,0.521622,3,7,0,31.9057,-0.0857529,-0.481468,-0.121805,2.42033,-11.2764,3.23362,6.31045,-5.87272,5.03092
-28.7862,1,0.521622,3,7,0,30.037,-1.31119,-0.274403,-0.157809,-2.79676,-1.62756,-6.44142,-4.83032,10.7865,1.70517
-28.6586,0.951205,0.521622,2,3,0,30.0418,-1.22171,-0.248031,-0.171303,-3.13464,5.94824,1.02306,-4.25747,11.6438,0.670643
-28.3489,1,0.521622,3,7,0,29.4121,-0.837747,-0.409021,-0.473056,2.51594,-4.74863,3.77184,0.569009,6.03329,-11.9647
-28.0447,0.996871,0.521622,3,7,0,29.4021,-1.35239,-0.725046,-0.268496,0.169902,-4.10841,9.23255,-1.30715,-6.91902,1.50555
-27.4799,0.990001,0.521622,3,7,0,28.8728,-1.19329,-0.428149,-0.105169,2.91146,6.6907,0.220683,-2.90598,2.44985,5.15598
-26.8575,0.998945,0.521622,3,7,0,27.6842,-0.677824,-0.496269,-0.232306,-1.67634,-1.08988,6.61393,1.62409,-2.87091,-0.144559
-27.2711,0.966692,0.521622,2,7,0,27.4917,-0.814078,-0.578615,-0.152934,1.52359,-0.884036,-0.837744,1.11991,-6.94859,4.71892
-27.0209,0.960857,0.521622,3,7,0,28.3445,-1.11163,-0.415761,-0.19986,-0.0453367,-9.10385,2.74042,-2.30795,3.30204,0.736053
-27.1588,0.999607,0.521622,3,7,0,27.3356,-0.889184,-0.61458,-0.279586,0.886843,1.50195,-2.41542,0.806113,-6.13523,-0.276941
-28.7473,0.947792,0.521622,2,5,0,29.6733,-1.65971,-0.720528,-0.365245,-3.09445,-1.31046,-2.42085,-3.21084,-2.8811,-1.85734
-29.9459,0.89637,0.521622,3,7,0,31.166,-0.442518,-0.690988,-0.520114,-2.58948,-6.40106,-1.67781,4.2744,-6.32391,-9.08753
-27.5331,0.964497,0.521622,3,7,0,31.628,-0.508402,-0.293822,-0.226404,3.60238,-5.99349,-13.7349,2.22104,6.8936,-3.32829
-29.5161,0.951638,0.521622,3,7,0,30.1229,-0.474903,-0.183145,0.0426717,-1.00468,-1.81309,6.0284,2.06467,10.2261,11.1622
-28.4418,0.878599,0.521622,2,7,0,32.5702,-0.870204,-0.662559,-0.0801636,3.0172,11.8871,9.83491,1.44326,-10.8503,8.65384
-27.6961,0.960567,0.521622,3,7,0,30.2262,-0.371962,-0.487229,-0.243625,-0.731487,12.9538,-0.364086,4.02432,-3.51191,-1.04904
-27.5001,0.99435,0.521622,3,7,0,28.1788,-1.09517,-0.350709,-0.29599,2.52597,1.26987,-2.85123,-2.33864,7.34731,-4.32513
-28.2286,0.926242,0.521622,2,7,0,29.6606,-1.5702,-0.651811,-0.26387,1.75896,-8.79457,1.2858,-3.37199,-2.07072,0.885903
-27.7476,0.999605,0.521622,3,7,0,28.5469,-0.349939,-0.396076,-0.266258,-0.761328,-2.67571,-7.04508,3.98339,1.53105,-3.94894
-27.5083,0.952427,0.521622,2,7,0,29.0816,-0.910718,-0.561853,-0.0842273,-3.84442,-2.56314,3.95925,0.346537,-6.23876,7.47699
-27.8669,0.998178,0.521622,3,7,0,28.2941,-1.29107,-0.554683,-0.434437,-0.637582,-2.59642,4.74954,-2.08946,1.29084,-6.70521
-28.5015,0.822963,0.521622,3,7,0,32.728,-1.58062,-0.489978,-0.202476,2.69419,12.3895,-10.1305,-5.02241,3.93135,1.92169
-28.4866,0.984575,0.521622,3,7,0,29.3832,-0.382659,-0.611595,-0.319761,-3.1211,-1.94569,0.352727,4.3462,-7.70777,-2.21514
-28.7721,0.988205,0.521622,3,7,0,29.6119,-1.33005,-0.323234,-0.0667592,-1.68033,6.05149,-2.05887,-4.76201,8.02677,6.05804
-29.0479,0.874243,0.521622,2,7,0,31.8893,-0.476896,-0.695121,-0.217772,-3.6683,7.59664,7.99503,4.02962,-12.7493,3.87743
-29.5161,0.995478,0.521622,3,7,0,29.813,-1.221,-0.185979,-0.129394,-0.0115827,-3.37741,3.14372,-4.63355,14.2525,2.0859
-27.998,0.997353,0.521622,3,7,0,30.6149,-0.749398,-0.581856,-0.460427,1.46656,-8.21447,10.5148,1.79622,-2.19825,-8.59705
-27.6271,1,0.521622,3,7,0,28.2886,-1.26445,-0.521471,-0.103157,1.80221,1.71468,5.10774,-2.5871,-1.10578,6.01553
-27.5987,0.992717,0.521622,2,3,0,27.9895,-1.10121,-0.549647,-0.0736804,1.74062,0.92084,-3.00732,-1.12637,-4.13392,7.63972
-28.3897,0.959943,0.521622,3,7,0,28.8015,-0.452084,-0.371195,-0.39312,1.52883,-3.55172,1.35604,3.28366,5.45198,-10.4623
-27.6463,1,0.521622,3,7,0,29.2038,-0.966706,-0.320193,-0.0544731,-1.58197,-5.13123,8.57107,-1.91296,5.5539,6.61399
-27.2735,0.987431,0.521622,2,3,0,28.01,-1.06231,-0.347526,-0.154456,0.886375,-4.32195,-5.50175,-2.45558,5.75776,2.0458
-26.7077,0.988939,0.521622,2,7,0,27.5791,-0.931675,-0.431762,-0.195549,-1.66284,5.78252,3.26988,-0.800782,1.2435,0.889175
-27.0305,0.959073,0.521622,3,7,0,27.4349,-0.5765,-0.470927,-0.178193,-0.918699,4.36044,1.97371,2.27479,-3.01589,2.05294
-29.1861,0.787806,0.521622,2,3,0,30.1558,-0.348092,-0.566299,-0.05125,-1.37231,3.53428,-6.93055,4.48535,-10.1432,9.41048
-28.364,1,0.521622,3,7,0,30.0498,-1.11814,-0.264357,-0.293401,-0.0221262,9.37861,5.44575,-2.92693,11.5491,-5.0742
-28.3945,0.915178,0.521622,3,7,0,31.298,-0.560961,-0.675009,-0.252813,0.834107,7.00267,-12.7815,3.37753,-10.9799,1.99507
-27.4607,0.990909,0.521622,3,7,0,29.3337,-0.450355,-0.501691,-0.247486,-1.78403,9.59094,4.28529,3.44786,-3.88699,-0.926349
-27.7191,0.992634,0.521622,2,7,0,27.9056,-0.355252,-0.477461,-0.209861,-0.0144295,2.53377,2.65716,4.11377,-3.69528,0.477491
-29.2032,0.888776,0.521622,2,3,0,29.925,-0.500523,-0.2044,-0.333997,2.47345,-3.62896,0.0745842,2.38305,13.5295,-10.2606
-28.36,0.973415,0.521622,3,7,0,31.7698,-0.657657,-0.568865,-0.0312381,-6.02914,-3.72746,2.38257,2.27814,-8.88112,10.0974
-27.5764,0.998584,0.521622,2,3,0,28.7392,-0.790433,-0.439328,-0.0201389,1.34858,-6.68222,5.16281,0.388671,-1.99166,9.44517
-27.6388,0.95112,0.521622,3,7,0,28.8691,-0.720732,-0.340437,-0.352047,-0.208169,9.10492,0.116783,0.834905,7.03746,-8.33003
-27.993,0.945901,0.521622,3,7,0,29.4358,-0.868881,-0.707424,-0.2486,3.62852,-4.20752,-1.90256,1.59198,-10.5167,2.47441
-28.1849,0.98146,0.521622,3,7,0,29.3759,-1.4978,-0.646007,-0.179198,-1.5935,7.81102,-2.31964,-2.95835,-3.28946,3.91631
-27.8013,0.999048,0.521622,3,7,0,28.5213,-0.723784,-0.508215,-0.440438,-2.44427,-3.63091,-0.89676,1.6572,0.540081,-9.25791
-28.8429,0.874785,0.521622,3,7,0,33.9911,-1.36504,-0.377502,-0.416812,-0.106489,-11.6801,-15.5349,-3.64854,8.81881,-7.78679
-28.7674,0.999581,0.521622,3,7,0,30.2151,-0.373762,-0.642747,-0.267879,-0.096607,-2.40898,10.246,4.49682,-10.1162,0.788616
-27.5136,0.923354,0.521622,2,7,0,32.9239,-0.395484,-0.349033,-0.198634,1.12262,-18.2425,-5.40487,3.37738,3.02527,-1.09493
-27.492,0.972616,0.521622,2,7,0,28.3888,-0.645152,-0.40262,-0.363673,2.6389,3.91794,2.32378,1.69894,3.85077,-8.04934
-27.2131,1,0.521622,3,7,0,27.5352,-0.949092,-0.486654,-0.0797439,-1.55879,0.267476,2.93566,-0.548516,-2.54102,6.92328
-27.5548,0.997073,0.521622,3,7,0,27.8485,-0.516489,-0.289204,-0.228389,-0.546095,-1.4592,-4.27125,2.13682,7.20818,-3.49108
-29.0414,0.899694,0.521622,2,3,0,29.2885,-0.280278,-0.241402,-0.282859,1.48978,0.400451,-2.03292,4.36799,10.3406,-7.64539
-28.687,1,0.521622,3,7,0,29.8643,-1.22749,-0.538141,0.0234483,2.81488,3.6001,4.8357,-2.01423,-3.10457,11.5082
-28.8171,0.94247,0.521622,3,7,0,30.6587,-1.04854,-0.519932,-0.555681,-3.75108,4.94411,4.54838,-0.224453,3.2733,-12.4337
-27.6465,0.969395,0.521622,2,7,0,30.0063,-1.24792,-0.668121,-0.218973,0.52732,2.72259,-13.1035,-1.14127,-6.25813,2.78132
-27.558,0.967007,0.521622,3,7,0,29.4011,-1.35329,-0.544902,-0.338063,-2.62773,-8.18212,4.46163,-2.81706,0.964154,-3.09071
-27.6353,0.992151,0.521622,1,1,0,27.6663,-1.3746,-0.538845,-0.340655,0.544912,0.0274362,0.644555,-2.99904,1.39944,-3.20599
-29.6575,0.909191,0.521622,3,7,0,30.6528,-0.100515,-0.498373,-0.0807588,1.48931,7.03404,2.36307,6.20433,-7.23849,7.34152
-27.7827,0.861292,0.521622,2,7,0,32.8549,-0.73615,-0.658141,-0.231863,6.09075,-7.4008,9.07179,2.14203,-9.69902,2.49887
-27.5285,0.974773,0.521622,3,7,0,29.241,-0.538017,-0.302571,-0.0833777,1.51641,-10.0781,0.958709,1.81333,4.52764,4.83448
-26.7744,0.97013,0.521622,3,7,0,28.1449,-0.968071,-0.527963,-0.264312,-2.85164,0.433178,-7.17428,-0.353367,-2.06124,-0.894612
-27.261,0.968338,0.521622,2,7,0,28.1451,-0.516198,-0.354775,-0.11779,1.67517,5.32524,4.14604,2.23899,1.93028,3.54595
-26.7075,0.932931,0.521622,2,3,0,28.8907,-0.751867,-0.442062,-0.242235,2.81998,5.73804,8.83163,0.755362,0.314901,-1.41332
-28.7275,0.820495,0.521622,2,5,0,28.9068,-0.691508,-0.665181,-0.0926851,0.921972,1.89608,-2.0188,2.60955,-12.1181,8.38774
-26.9946,0.98257,0.521622,2,3,0,29.2219,-1.05728,-0.429147,-0.142167,1.61603,-9.60392,7.01443,-1.84716,1.65867,3.44905
-27.2667,0.95021,0.521622,2,3,0,27.8814,-0.927996,-0.391145,-0.0636373,-2.1594,1.53539,3.70731,-1.10657,1.77376,6.8052
-27.8697,0.964813,0.521622,2,7,0,28.4338,-0.815514,-0.505167,-0.460132,-0.222384,4.09841,4.90072,1.02758,1.38347,-9.8768
-27.4797,0.922929,0.521622,3,7,0,29.8885,-0.555776,-0.451448,-0.0749184,-3.78085,7.67521,4.85977,2.34938,-3.51799,6.99168
-27.576,0.953789,0.521622,3,7,0,29.0341,-0.734666,-0.584949,-0.397664,2.73626,-5.03684,-5.81147,1.80809,-3.62386,-5.95674
-27.5376,0.994813,0.521622,3,7,0,28.2241,-0.762316,-0.289532,-0.0633673,1.40927,-1.55519,-6.08237,-0.313901,6.07545,5.85945
-27.3514,0.997047,0.521622,3,7,0,28.0857,-0.463993,-0.401374,-0.269113,-0.874444,-5.69064,-3.82188,3.0168,1.61852,-3.848
-26.816,0.850187,0.521622,1,3,0,29.6938,-0.866407,-0.479667,-0.146716,4.48333,4.52105,-8.06993,0.0173542,-2.11648,3.75321
-28.9718,0.884264,0.521622,2,7,0,29.6213,-1.60613,-0.597879,-0.0863819,2.37567,3.08639,1.31731,-4.11483,-0.882494,6.98562
-27.0658,0.9909,0.521622,2,7,0,29.3801,-0.893672,-0.587875,-0.208815,4.31701,3.03798,-6.64573,0.593953,-6.02495,2.35833
-28.024,0.96909,0.521622,2,3,0,28.1337,-1.50203,-0.533972,-0.202741,0.193612,1.81405,-2.11026,-4.0999,1.4374,2.14007
-29.0174,0.980169,0.521622,3,7,0,30.0832,-1.0322,-0.749055,-0.54349,0.732668,8.29823,0.267831,0.866221,-5.89373,-8.05754
-32.2659,0.882541,0.521622,3,7,0,33.3757,-1.3397,-1.08954,-0.469137,-2.69841,5.22793,2.45835,1.42954,-16.0438,0.0608478
-31.9998,1,0.521622,1,1,0,32.4029,-1.37421,-1.07552,-0.466241,0.692191,-4.9398,-0.25518,1.18138,-15.457,-0.15756
-28.3555,0.996106,0.521622,3,7,0,32.6234,-0.966411,-0.658913,-0.508444,-0.354996,-16.7601,-2.79984,0.777461,-3.47712,-8.5665
-28.7866,0.975509,0.521622,3,7,0,30.2092,-0.818684,-0.3183,0.0769253,0.499375,-9.59342,-1.74853,-0.520007,3.76076,13.4643
-31.9908,0.870954,0.521622,3,15,0,32.5436,-1.60149,-0.598166,-0.752642,-0.686311,4.6921,-3.79342,-2.4427,5.18496,-14.9991
-27.1874,0.978278,0.521622,2,7,0,32.6039,-1.13654,-0.492766,-0.350171,-3.621,2.10609,-18.0446,-1.65516,1.80567,-4.71134
-26.951,0.986501,0.521622,3,7,0,27.8628,-1.04605,-0.574382,-0.238002,-0.452953,-7.76656,-0.366523,-0.58712,-3.88776,0.918623
-28.2157,0.922978,0.521622,3,7,0,29.229,-0.240744,-0.458273,-0.250119,-2.50044,-5.66514,-0.0991589,5.03445,-2.2551,-2.01685
-29.0398,0.965073,0.521622,3,7,0,29.4909,-1.58623,-0.401678,-0.200711,0.679555,-1.48422,5.40532,-5.79811,7.50463,1.44935
-28.7497,0.984081,0.521622,3,7,0,30.5342,-0.123541,-0.382649,-0.221343,-4.08834,3.79286,-3.1923,5.92621,1.03988,-1.98393
-26.814,0.989365,0.521622,2,3,0,29.082,-0.855305,-0.482286,-0.149,-5.03341,-2.05577,1.34486,0.122461,-2.29198,3.67717
-27.1312,0.98783,0.521622,2,7,0,27.2025,-0.972704,-0.454,-0.359022,-0.0562099,0.744571,2.20067,-0.655517,2.72246,-6.08053
-26.8931,0.997119,0.521622,3,7,0,27.2485,-0.906015,-0.518131,-0.154989,-1.12011,1.00677,-4.23278,-0.00394201,-3.5238,3.83552
-27.2694,0.971164,0.521622,2,7,0,27.6852,-1.18611,-0.623462,-0.252066,-0.595228,2.46977,-4.76999,-1.14511,-4.61973,0.984444
-27.3586,0.999187,0.521622,3,7,0,27.611,-1.16929,-0.557476,-0.384761,-1.30177,-2.64061,0.510207,-1.38672,-0.266176,-5.11845
-26.7623,0.993025,0.521622,3,7,0,27.6271,-0.916088,-0.48609,-0.169265,2.55847,0.479993,4.79069,-0.317265,-1.78532,2.78744
-27.0167,0.983095,0.521622,2,3,0,27.1484,-0.994384,-0.479587,-0.115506,-0.618934,0.809808,2.62078,-0.968079,-1.48929,5.18997
-29.3577,0.904352,0.521622,3,7,0,30.2398,-1.671,-0.687735,-0.0956948,-2.13348,-4.98124,-3.08088,-3.52706,-3.62385,7.15074
-29.8862,0.985638,0.521622,3,7,0,30.8062,-0.393392,-0.368707,-0.49266,3.09165,0.0218874,2.73148,4.00751,7.3072,-14.8872
-27.591,0.994953,0.521622,2,3,0,30.4683,-0.587314,-0.5889,-0.208658,-2.83307,-4.94394,11.8625,2.7892,-7.99107,2.46705
-27.7042,0.990115,0.521622,3,7,0,28.7931,-1.19768,-0.348762,-0.141141,0.895904,8.21595,-1.28027,-3.52796,6.48774,2.85503
